Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
1925|6100277|160|ED|01922618FI0Z1|1||2026-04-16 18:17:02|
1647|6008418|240|ED|0428260HBWBE5|1||2026-04-13 15:59:09|
1759|6000776|160|ED|0170261A3Y1Z8|1||2026-04-10 16:39:02|
3471|6400839|160|ED|0436260O0MY87|1||2026-04-01 18:25:05|
1647|6008418|240|ED|0428260HC7I65|1||2026-04-13 15:59:09|
1925|6100312|160|ED|MNVA26006D0O7|1||2026-04-17 14:11:03|
1614|6002200|160|ED|0170261AA05W5|1||2026-04-16 19:41:02|
3577|6300741|521|ED|0438261EFADR6|1||2026-04-22 11:51:01|
1647|6008356|240|ED|0428260HAS6G4|1||2026-04-06 18:16:02|
3471|6400758|160|ED|0436260O04AW2|1||2026-04-01 23:55:02|
1614|6002310|160|ED|MNVA26006G324|1||2026-04-20 14:09:02|
3471|6401022|160|ED|MNVA26006WIO7|1||2026-04-22 19:32:02|
3471|6400964|160|ED|0438261EE0913|1||2026-04-17 19:49:01|
1614|6002055|160|ED|01922618CACJ7|1||2026-04-14 14:55:04|
3577|6300645|521|PP|20239540|1||2026-04-10 16:33:01|
3471|6400898|160|ED|0436260O44VE4|1||2026-04-15 00:40:01|
1925|6100311|160|ED|0438261EDUH18|1||2026-04-17 14:09:05|
1647|6008418|240|ED|0428260HCFNN7|1||2026-04-13 15:59:09|
1647|6008356|240|ED|0428260HA6JV3|1||2026-04-06 18:16:02|
3471|6400892|160|ED|0436260O3BKD4|1||2026-04-14 23:11:01|
1647|6008418|240|ED|0428260HBLNA5|1||2026-04-13 15:59:09|
3471|6400893|160|ED|0438261E79N95|1||2026-04-14 23:20:02|
1925|6100309|160|ED|0170261ALW8S1|1||2026-04-17 13:48:10|
3577|6300645|521|ED|01922618D6YG8|1||2026-04-10 16:33:01|
1614|6002218|160|CR|40|1||2026-04-16 14:24:02|
3471|6400964|160|CR|241|1||2026-04-17 19:49:01|
1614|6002058|160|PP|20239540|1||2026-04-14 09:41:03|
1614|6002013|160|ED|0170261A96BC1|1||2026-04-08 10:42:05|
1614|6002050|160|CR|241|1||2026-04-14 14:55:03|
1614|6003559|160|ED|0170261ALJWP8|2||2026-04-23 10:28:02|
3471|6400988|160|ED|0436260O82JL7|1||2026-04-22 21:37:02|
1614|6002303|160|PP|20239540|1||2026-04-20 16:04:02|
3471|6400893|160|CR|241|1||2026-04-14 23:20:02|
3577|6300604|521|IM|482023|1||2026-04-01 17:37:01|
3471|6400839|160|ED|0436260O0MVP6|1||2026-04-01 18:25:05|
3471|6400892|160|ED|0170261AAQCP6|1||2026-04-14 23:11:01|
1925|6100271|160|ED|0170261AJ55O4|1||2026-04-16 15:52:01|
1925|6100311|160|ED|0436260NC41J1|1||2026-04-17 14:09:05|
1614|6002049|160|ED|0438261E7GBO2|1||2026-04-14 14:55:03|
1647|6008805|240|ED|0428260HCVKI3|1||2026-04-17 20:02:04|
1614|6002309|160|SO|AA|1||2026-04-20 15:17:01|
3577|6300617|521|ED|0438261E1VMG6|1||2026-04-01 19:40:01|
1925|6700244|160|ED|0428260HHNRD2|1||2026-04-28 20:00:01|
1925|6000425|160|ED|0436260NC41J1|1||2026-04-15 13:54:05|
3471|6400897|160|ED|0170261AF78K5|1||2026-04-15 00:27:01|
1614|6002309|160|PP|20239540|1||2026-04-20 15:17:01|
3577|6300737|521|IM|482023|1||2026-04-22 20:23:01|
1614|6002049|160|ED|01922618CAC23|1||2026-04-14 14:55:03|
3471|6400840|160|CR|39|1||2026-04-01 16:34:02|
1925|6100253|160|CR|39|1||2026-04-08 16:00:02|
3471|6400892|160|ED|01922618ECIF2|1||2026-04-14 23:11:01|
3471|6400873|160|ED|0438261E52KF4|1||2026-04-08 09:56:02|
1647|6008418|240|ED|0428260HCDJ32|1||2026-04-13 15:59:09|
1925|6100311|160|IM|482023|1||2026-04-17 14:09:05|
1614|6002200|160|ED|MNVA260066WF2|1||2026-04-16 19:41:02|
3577|6300737|521|CR|223|1||2026-04-22 20:23:01|
1614|6002309|160|FR|1|1||2026-04-20 15:17:01|
3577|6300707|521|IM|482023|1||2026-04-14 20:12:01|
3471|6401020|160|ED|0170261AKC6Y3|1||2026-04-23 11:32:02|
3471|6401022|160|ED|0170261AJ0XN5|1||2026-04-22 19:32:02|
1925|6000424|160|ED|MNVA260062WY6|1||2026-04-15 13:55:02|
1614|6002232|160|SO|AA|1||2026-04-20 16:43:01|
1647|6008805|240|ED|0428260HCV2L8|1||2026-04-17 20:02:04|
1614|6002011|160|CR|39|1||2026-04-08 09:16:03|
1925|6100254|160|ED|0436250MVK7Z3|1||2026-04-08 16:21:03|
3577|6300604|521|ED|MNVA26004Z234|1||2026-04-01 17:37:01|
3471|6400839|160|ED|0436260O1AFL6|1||2026-04-01 18:25:05|
3471|6400879|160|ED|0170261A2I528|1||2026-04-08 09:56:06|
3471|6400764|160|IM|482023|1||2026-04-03 22:59:00|
1925|6100311|160|ED|0170261ALX1C5|1||2026-04-17 14:09:05|
3043|6700012|523|AT||1||2026-04-10 16:21:02|
1647|6007980|240|ED|0438261E0X025|1||2026-04-01 11:10:02|
1925|6100250|160|ED|MNVA260052EI7|1||2026-04-09 09:52:01|
3471|6401013|160|ED|0436260O8B8F7|1||2026-04-23 11:15:02|
1614|6002111|160|ED|MNVA26005ZIJ2|1||2026-04-16 17:35:04|
1614|6002050|160|IM|482023|1||2026-04-14 14:55:03|
3471|6400848|160|CR|39|1||2026-04-01 18:25:02|
3471|6400800|160|ED|0436260O11NB6|1||2026-04-02 00:48:02|
1925|6700209|160|ED|0170261AOFSM2|1||2026-04-23 16:44:02|
3471|6401071|160|ED|0170261AN74J1|1||2026-04-17 17:45:03|
3471|6401009|160|ED|0436260O8B9N2|1||2026-04-23 10:20:05|
3471|6400764|160|ED|0436260O06TA2|1||2026-04-03 22:59:00|
1614|6002062|160|ED|0438261E8MLX7|1||2026-04-14 09:42:03|
3471|6400756|160|ED|0438261DZ1U78|1||2026-04-01 23:55:02|
3471|6400996|160|ED|0436260O8B9Z8|1||2026-04-22 23:30:02|
3471|6400841|160|ED|0436260O0PNX8|1||2026-04-01 18:25:04|
1647|6008806|240|ED|0428260HE2YL8|1||2026-04-17 20:02:03|
1925|6700209|160|ED|0170261AOFSF5|1||2026-04-23 16:44:02|
1614|6002055|160|ED|MNVA26005Y1Q8|1||2026-04-14 14:55:04|
3471|6400965|160|ED|0436260O7BDI1|1||2026-04-17 20:23:00|
1614|6002013|160|CR|39|1||2026-04-08 10:42:05|
1759|6000774|160|ED|0438261E6Z095|1||2026-04-10 16:39:01|
1614|6001959|160|SO|AA|1||2026-04-01 10:31:02|
3471|6400761|160|ED|MNVA26004V9L2|1||2026-04-01 16:33:03|
3471|6400992|160|PP|20239540|1||2026-04-22 22:33:02|
3577|6300629|521|IM|482023|1||2026-04-07 08:44:01|
3471|6401009|160|ED|0436260O8B9M1|1||2026-04-23 10:20:05|
3471|6400762|160|ED|0438261DZ4SE8|1||2026-04-01 23:54:02|
3471|6400887|160|ED|0438261EB8WX1|1||2026-04-15 21:19:01|
3471|6400970|160|ED|0438261ED1B96|1||2026-04-17 19:49:02|
1614|6002110|160|CR|241|1||2026-04-15 11:37:06|
3471|6400940|160|ED|0436260O5EJN6|1||2026-04-17 12:39:03|
3471|6401023|160|ED|0438261EHKEA6|1||2026-04-23 11:58:03|
3471|6400992|160|ED|0436260O7OVK3|1||2026-04-22 22:33:02|
3471|6400800|160|ED|0436260O11TW1|1||2026-04-02 00:48:02|
1614|6002064|160|IM|482023|1||2026-04-14 09:42:05|
1925|6000425|160|ED|0436250N783I6|1||2026-04-15 13:54:05|
1925|6100313|160|ED|0436260NQSRQ8|1||2026-04-16 15:53:03|
3577|6300632|521|ED|0438261E571Q2|1||2026-04-15 15:11:01|
3577|6300728|521|ED|MNVA26006CKU7|1||2026-04-16 20:37:00|
3471|6400992|160|ED|0436260O7OED7|1||2026-04-22 22:33:02|
1614|6002117|160|IM|482023|1||2026-04-14 12:19:05|
1614|6002212|160|ED|01922618GAW82|1||2026-04-16 14:23:02|
3577|6300644|521|CR|223|1||2026-04-09 14:37:01|
3471|6400808|160|ED|0436260O0TC13|1||2026-04-02 00:48:03|
1647|6008844|240|ED|0428260HEKLM3|1||2026-04-24 20:02:08|
3577|6300644|521|ED|01922618B41H2|1||2026-04-09 14:37:01|
3471|6400841|160|ED|0436260O0PKR7|1||2026-04-01 18:25:04|
1614|6002237|160|ED|0170261AA96P7|1||2026-04-21 10:02:02|
1647|6007981|240|IM|482023|1||2026-04-01 17:15:08|
3577|6300728|521|CR|223|1||2026-04-16 20:37:00|
1647|6008418|240|ED|0428260HBWGD1|1||2026-04-13 15:59:09|
1925|6000421|160|IM|482023|1||2026-04-15 13:54:04|
3577|6300646|521|CR|260|2||2026-04-04 09:50:01|
1614|6001816|160|CR|39|1||2026-04-07 12:20:07|
3577|6300727|521|ED|0438261EE2LR1|1||2026-04-16 20:13:01|
1647|6007981|240|ED|0170261A8GAQ7|1||2026-04-01 17:15:08|
1925|6700204|160|ED|0428260HFWAW2|1||2026-04-24 10:16:02|
3471|6401009|160|ED|0436260O8B9R7|1||2026-04-23 10:20:05|
3471|6400961|160|ED|0436260O6LZV7|1||2026-04-17 19:48:02|
3471|6400950|160|ED|0436260O3IC17|1||2026-04-17 17:06:02|
1925|6700210|160|ED|01762600A5SR6|1||2026-04-23 20:27:01|
3471|6400849|160|PP|20239540|1||2026-04-01 23:18:01|
3471|6401009|160|ED|MNVA26006VYA2|1||2026-04-23 10:20:05|
3471|6400872|160|ED|MNVA26005D4M6|1||2026-04-08 09:57:04|
1647|6007986|240|ED|0438261E1RH91|1||2026-04-01 17:16:04|
1925|6100250|160|ED|0438261DYX5W4|1||2026-04-09 09:52:01|
1614|6001816|160|ED|MNVA260059BP6|1||2026-04-07 12:20:07|
1925|6100313|160|ED|0436250MVK586|1||2026-04-16 15:53:03|
1925|6100272|160|CR|241|1||2026-04-15 20:55:01|
1614|6002116|160|ED|MNVA26005XFK4|1||2026-04-14 12:19:04|
3471|6400873|160|ED|01922618A8751|1||2026-04-08 09:56:02|
3577|6300658|521|ED|01922618D4152|1||2026-04-10 16:20:02|
1647|6008806|240|ED|0428260HDY9A4|1||2026-04-17 20:02:03|
3471|6400841|160|ED|0438261DXZ5Q8|1||2026-04-01 18:25:04|
3043|6001042|523|ED|0170261ARTSB3|1||2026-04-22 16:20:02|
3043|6000990|523|CR|45|1||2026-04-15 21:01:20|
1614|6002063|160|SO|AA|1||2026-04-14 09:42:04|
1614|6002208|160|ED|0438261EBAWW6|1||2026-04-16 11:09:01|
1925|6000421|160|ED|0436250MVK814|1||2026-04-15 13:54:04|
1925|6100315|160|PP|20239540|1||2026-04-17 14:33:03|
3577|6300658|521|ED|0170261AGFRK7|1||2026-04-10 16:20:02|
3577|6300713|521|ED|0438261ED97V4|1||2026-04-16 16:57:02|
1925|6100279|160|ED|0436250MVK8Z5|1||2026-04-15 20:55:03|
1925|6100272|160|ED|MNVA260063PV7|1||2026-04-15 20:55:01|
1614|6001815|160|ED|0436260O2N3K3|1||2026-04-07 12:19:04|
3577|6300632|521|ED|04412602SCXI8|1||2026-04-15 15:11:01|
3471|6400873|160|ED|0170261A1IKX8|1||2026-04-08 09:56:02|
3043|6001040|523|CR|45|1||2026-04-22 16:21:02|
3471|6400752|160|ED|0436260O01O62|1||2026-04-01 16:33:04|
1925|6000421|160|CR|241|1||2026-04-15 13:54:04|
3577|6300659|521|IM|482023|1||2026-04-16 20:36:01|
1614|6002218|160|SO|AA|1||2026-04-16 14:24:02|
1614|6002115|160|ED|MNVA26005XED1|1||2026-04-14 12:19:04|
1925|6100276|160|ED|0170261AJCEM8|1||2026-04-15 20:55:02|
3577|6300793|521|IM|482023|2||2026-04-23 12:32:01|
1647|6008806|240|ED|0428260HDJ0Z2|1||2026-04-17 20:02:03|
1925|6000396|160|ED|0438261DY6723|1||2026-04-01 12:57:03|
3471|6400879|160|CR|39|1||2026-04-08 09:56:06|
3471|6400850|160|ED|MNVA26004Y2Z2|1||2026-04-01 23:19:02|
1925|6000421|160|ED|0436260NC44Y6|1||2026-04-15 13:54:04|
1925|6700244|160|PP|20239540|1||2026-04-28 20:00:01|
3577|6300632|521|ED|04412602SCWF6|1||2026-04-15 15:11:01|
3471|6400756|160|PP|20239540|1||2026-04-01 23:55:02|
1925|6000396|160|ED|04412602ODP22|1||2026-04-01 12:57:03|
1905|6009723|160|V1|832023|1|IM|2026-04-20 18:03:03|
1925|6700206|160|ED|0428260HG35Z5|1||2026-04-23 20:27:03|
3577|6300659|521|PP|20239540|1||2026-04-16 20:36:01|
3471|6400969|160|ED|0170261AG2217|1||2026-04-17 19:48:03|
1614|6002115|160|CR|241|1||2026-04-14 12:19:04|
3577|6300714|521|ED|0438261ED4XR1|1||2026-04-16 16:57:02|
3471|6400868|160|ED|MNVA26005D4H6|1||2026-04-08 09:57:02|
3471|6401011|160|ED|0436260O8BA95|1||2026-04-23 10:26:05|
1925|6000396|160|ED|01702619ZF614|1||2026-04-01 12:57:03|
1925|6700203|160|ED|01922618KEHC7|1||2026-04-23 16:43:01|
1614|6001959|160|CR|241|1||2026-04-01 10:31:02|
1614|6002049|160|ED|0170261A32D04|1||2026-04-14 14:55:03|
1614|6002198|160|ED|0170261AA08Q2|1||2026-04-16 19:41:01|
1614|6002061|160|ED|0438261E8MLX7|1||2026-04-14 09:42:03|
1614|6003559|160|SO|AA|2||2026-04-23 10:28:02|
1925|6000396|160|IM|482023|1||2026-04-01 12:57:03|
1925|6700204|160|ED|01922618KH3R8|1||2026-04-24 10:16:02|
3471|6400940|160|ED|0170261AAAXC5|1||2026-04-17 12:39:03|
3577|6300714|521|ED|04412602SVUM7|1||2026-04-16 16:57:02|
1647|6009418|240|ED|0438261EGLTO6|1||2026-04-20 17:40:06|
1925|6700201|160|ED|0170261AQG5N5|1||2026-04-23 16:31:04|
1614|6002104|160|ED|019226189LPO5|1||2026-04-15 11:36:05|
3471|6400940|160|IM|482023|1||2026-04-17 12:39:03|
3577|6300604|521|PP|20239540|1||2026-04-01 17:37:01|
3577|6300617|521|ED|0170261A9FLD3|1||2026-04-01 19:40:01|
3471|6400839|160|ED|0436260O0N3I2|1||2026-04-01 18:25:05|
1614|6002061|160|CR|241|1||2026-04-14 09:42:03|
1647|6008356|240|ED|0428260HAKEV8|1||2026-04-06 18:16:02|
3577|6300646|521|ED|0170261A9SBV1|2||2026-04-04 09:50:01|
1614|6002064|160|CR|241|1||2026-04-14 09:42:05|
3471|6400839|160|ED|0170261A72SX2|1||2026-04-01 18:25:05|
1925|6000394|160|ED|0436250MX2DT5|1||2026-04-01 12:58:01|
3577|6300728|521|IM|482023|1||2026-04-16 20:37:00|
3496|6000419|850|ED|0170261AN0797|1||2026-04-21 10:38:03|
1614|6002048|160|ED|0170261A9OKL1|1||2026-04-14 14:55:05|
3471|6400969|160|ED|0170261AG1SE6|1||2026-04-17 19:48:03|
3471|6400950|160|ED|0436260O3I4G2|1||2026-04-17 17:06:02|
1614|6002048|160|ED|0438261E7GBO2|1||2026-04-14 14:55:05|
3471|6400880|160|ED|MNVA26005D4S3|1||2026-04-08 09:55:04|
1614|6002327|160|SO|AA|1||2026-04-23 17:52:02|
3577|6300621|521|ED|0438261EDRZC1|1||2026-04-22 17:02:01|
1614|6003584|160|ED|0170261A3UKB8|2||2026-04-22 20:06:01|
3577|6300711|521|ED|01922618IJ102|1||2026-04-17 12:11:01|
1614|6002049|160|CR|241|1||2026-04-14 14:55:03|
1647|6008356|240|ED|0428260HACW34|1||2026-04-06 18:16:02|
1614|6002061|160|SO|AA|1||2026-04-14 09:42:03|
1614|6003560|160|ED|0170261ALPOR8|2||2026-04-22 20:46:01|
3577|6300621|521|ED|01922618MFR58|1||2026-04-22 17:02:01|
3471|6401011|160|ED|0436260O8BA82|1||2026-04-23 10:26:05|
3471|6400940|160|ED|0436260O5EIM4|1||2026-04-17 12:39:03|
3471|6400755|160|ED|0170261A7OAP8|1||2026-04-01 23:19:01|
3471|6400969|160|ED|0436260O6A2Z3|1||2026-04-17 19:48:03|
1925|6100255|160|ED|0170261A9RC13|1||2026-04-08 17:00:03|
1614|6002047|160|SO|AA|1||2026-04-14 14:54:01|
3496|6000419|850|PP|20239540|1||2026-04-21 10:38:03|
1614|6002303|160|FR|1|1||2026-04-20 16:04:02|
3577|6300621|521|CR|260|1||2026-04-22 17:02:01|
3897|6603336|240|ED|0438261E9GCI7|1||2026-04-13 10:21:11|
3577|6300711|521|IM|482023|1||2026-04-17 12:11:01|
1614|6002243|160|ED|0436260O2E8H1|1||2026-04-21 10:02:02|
3043|6700015|523|ED|0170261AD8AI2|1||2026-04-18 12:09:02|
3043|6700015|523|AT||1||2026-04-18 12:09:02|
3471|6401139|160|ED|MNVA26007EYL5|1||2026-04-28 12:19:07|
3577|6300621|521|ED|04412602SWS56|1||2026-04-22 17:02:01|
1614|6002303|160|CR|40|1||2026-04-20 16:04:02|
1925|6100254|160|ED|0436250N3LG05|1||2026-04-08 16:21:03|
1614|6002333|160|CR|241|1||2026-04-27 09:15:03|
1614|6002046|160|ED|MNVA26005Y1W5|1||2026-04-14 14:54:02|
1614|6002046|160|ED|0438261E7GBO2|1||2026-04-14 14:54:02|
1614|6002112|160|ED|MNVA26005ZSQ5|1||2026-04-15 11:37:07|
1925|6000425|160|ED|01922618CB1R8|1||2026-04-15 13:54:05|
1614|6003564|160|ED|0170261ALKM35|2||2026-04-23 08:48:01|
1925|6000394|160|ED|0192261863557|1||2026-04-01 12:58:01|
3471|6400753|160|ED|0170261A6HFU1|1||2026-04-01 16:33:03|
1614|6002058|160|ED|MNVA26005VT02|1||2026-04-14 09:41:03|
1925|6100252|160|ED|0436250MVK748|1||2026-04-08 17:26:01|
3471|6401016|160|ED|0438261EI1EK4|1||2026-04-23 14:42:01|
1614|6002058|160|ED|01702619YZBN8|1||2026-04-14 09:41:03|
3471|6400753|160|CR|39|1||2026-04-01 16:33:03|
1759|6000777|160|ED|0438261E7LE97|1||2026-04-10 16:39:03|
1614|6002166|160|ED|0436260O0MSE2|1||2026-04-20 16:19:03|
3496|6000408|850|ED|0438261EGLE53|1||2026-04-21 10:37:04|
1614|6002333|160|ED|0438261EEFD53|1||2026-04-27 09:15:03|
3471|6400879|160|ED|0438261E523V5|1||2026-04-08 09:56:06|
1614|6002116|160|ED|0438261E7ZAD7|1||2026-04-14 12:19:04|
1614|6002112|160|PP|20239540|1||2026-04-15 11:37:07|
3577|6300793|521|CR|243|2||2026-04-23 12:32:01|
1614|6002306|160|CR|40|1||2026-04-20 14:08:04|
1614|6003582|160|SO|AA|2||2026-04-22 20:47:02|
3043|6700011|520|PC||1||2026-04-06 11:46:00|
3471|6400804|160|ED|0436260O0NPR2|1||2026-04-02 01:05:02|
1614|6002219|160|ED|0170261AAF361|1||2026-04-16 19:40:03|
3471|6400714|160|CR|39|1||2026-04-01 11:51:04|
3043|6700008|523|AT||1||2026-04-06 17:29:02|
1614|6002120|160|SO|AA|1||2026-04-14 12:20:03|
1759|6000777|160|ED|0436260O47XR7|1||2026-04-10 16:39:03|
3471|6400839|160|ED|0436260O0MUK1|1||2026-04-01 18:25:05|
3471|6400902|160|ED|MNVA260061BG4|1||2026-04-15 10:55:01|
3471|6400762|160|ED|0436260O1VJ71|1||2026-04-01 23:54:02|
3471|6400950|160|IM|482023|1||2026-04-17 17:06:02|
1925|6000426|160|ED|0170261ACCA51|1||2026-04-15 13:54:02|
1614|6002119|160|ED|0436260NZIVP8|1||2026-04-14 12:19:06|
3471|6400750|160|ED|0436260O08DL6|1||2026-04-01 18:25:04|
3471|6400756|160|ED|0436260O0GEW2|1||2026-04-01 23:55:02|
1614|6003582|160|ED|0170261A3UD43|2||2026-04-22 20:47:02|
3471|6400849|160|IM|482023|1||2026-04-01 23:18:01|
3471|6400843|160|ED|0436260O10W02|1||2026-04-01 16:34:03|
3043|6700012|523|ED|0170261A76ZH7|1||2026-04-10 16:21:02|
1614|6003580|160|SO|AA|2||2026-04-22 20:47:01|
3471|6400843|160|CR|39|1||2026-04-01 16:34:03|
1614|6002120|160|ED|0170261A2Z4U2|1||2026-04-14 12:20:03|
1759|6000777|160|ED|0436260O47ZB2|1||2026-04-10 16:39:03|
3471|6400756|160|ED|0436260O0GB85|1||2026-04-01 23:55:02|
3471|6400789|160|ED|0436260O0EKA8|1||2026-04-01 11:54:01|
3471|6400961|160|ED|0436260O6L106|1||2026-04-17 19:48:02|
1614|6003571|160|IM|482023|2||2026-04-23 09:09:05|
1614|6002237|160|ED|0438261ECCF67|1||2026-04-21 10:02:02|
1614|6002119|160|ED|0170261A2Z707|1||2026-04-14 12:19:06|
1925|6100254|160|ED|0438261DYX5W4|1||2026-04-08 16:21:03|
3471|6400756|160|ED|0436260O0GB26|1||2026-04-01 23:55:02|
1759|6000777|160|ED|0436260O47XH4|1||2026-04-10 16:39:03|
3577|6300656|521|ED|04412602SDLP3|1||2026-04-09 14:38:01|
3471|6400843|160|ED|0436260O10PZ4|1||2026-04-01 16:34:03|
3471|6400801|160|ED|01702619YJZN6|1||2026-04-02 00:49:01|
1614|6002298|160|SO|AA|1||2026-04-20 14:08:07|
3471|6400843|160|ED|0436260O10SL7|1||2026-04-01 16:34:03|
3577|6300660|521|ED|01922618AHBP6|1||2026-04-09 14:37:01|
3471|6400944|160|ED|0170261AAPI73|1||2026-04-17 13:57:04|
1614|6002312|160|SO|AA|1||2026-04-20 14:09:04|
3471|6400902|160|ED|0436260O4IOB4|1||2026-04-15 10:55:01|
3471|6400961|160|ED|0436260O6LSP3|1||2026-04-17 19:48:02|
3577|6300763|521|ED|MNVA260070T21|1||2026-04-23 16:01:01|
1647|6008356|240|ED|0428260HAAYI6|1||2026-04-06 18:16:02|
1925|6100255|160|CR|39|1||2026-04-08 17:00:03|
3577|6300629|521|ED|0438261E2NLK2|1||2026-04-07 08:44:01|
3043|6700009|523|ED|0170261A15J35|1||2026-04-06 18:24:01|
3471|6400944|160|ED|0438261E8WK83|1||2026-04-17 13:57:04|
1647|6008805|240|ED|0428260HCUW82|1||2026-04-17 20:02:04|
3471|6400758|160|ED|0436260O04CY5|1||2026-04-01 23:55:02|
3471|6400835|160|ED|0436260O0JHA4|1||2026-04-01 16:33:05|
1614|6002061|160|ED|MNVA26005VZI6|1||2026-04-14 09:42:03|
1614|6001967|160|CR|241|1||2026-04-06 10:13:02|
1925|6000426|160|ED|0170261ACC968|1||2026-04-15 13:54:02|
3471|6400944|160|ED|0436260O5GMV4|1||2026-04-17 13:57:04|
3471|6401011|160|ED|0436260O8BAA3|1||2026-04-23 10:26:05|
1647|6008418|240|ED|0428260HC5636|1||2026-04-13 15:59:09|
1614|6002109|160|ED|0436260NZVOJ2|1||2026-04-16 17:35:03|
3577|6300763|521|ED|0438261EK34Y8|1||2026-04-23 16:01:01|
1614|6001817|160|SO|AA|1||2026-04-07 12:20:08|
1647|6008356|240|ED|0428260HAQS27|1||2026-04-06 18:16:02|
3577|6300604|521|ED|019226186PR24|1||2026-04-01 17:37:01|
1925|6100315|160|ED|0428250E9O9N6|1||2026-04-17 14:33:03|
3471|6400944|160|ED|0436260O5GRL1|1||2026-04-17 13:57:04|
3577|6300623|521|CR|158|1||2026-04-02 14:19:01|
3471|6400965|160|ED|0436260O6O022|1||2026-04-17 20:23:00|
1614|6002173|160|ED|0438261EF9OI1|1||2026-04-20 14:21:07|
1647|6008356|240|ED|0428260HA8J82|1||2026-04-06 18:16:02|
3471|6400843|160|ED|0436260O10U51|1||2026-04-01 16:34:03|
3471|6400895|160|ED|0170261A82X52|1||2026-04-14 23:52:02|
3471|6400999|160|ED|0438261EDEEM6|1||2026-04-17 15:18:01|
3577|6300710|521|ED|MNVA260069WK3|1||2026-04-16 15:40:01|
1614|6002012|160|ED|0436260O21QU5|1||2026-04-08 09:16:04|
1614|6002210|160|ED|0438261EBAWW6|1||2026-04-16 14:23:01|
1647|6008356|240|ED|0428260HAG8T6|1||2026-04-06 18:16:02|
1614|6002334|160|SO|AA|1||2026-04-25 13:02:01|
1614|6002328|160|ED|0170261AHXMI5|1||2026-04-23 16:49:04|
1614|6002011|160|ED|0438261E1F7B8|1||2026-04-08 09:16:03|
1925|6100315|160|CR|40|1||2026-04-17 14:33:03|
3471|6400946|160|ED|0436260O5IBK1|1||2026-04-17 14:11:01|
3471|6400895|160|ED|MNVA260060X96|1||2026-04-14 23:52:02|
1614|6002301|160|CR|40|1||2026-04-20 16:04:03|
1614|6001819|160|CR|39|1||2026-04-07 12:20:08|
1614|6002215|160|ED|0436260O2F8J4|1||2026-04-16 19:40:02|
1614|6002301|160|PP|20239540|1||2026-04-20 16:04:03|
3577|6300660|521|ED|0438261E442V6|1||2026-04-09 14:37:01|
3471|6400764|160|ED|0438261DZ6X46|1||2026-04-03 22:59:00|
3043|6700016|523|AT||1||2026-04-18 12:09:01|
3577|6300604|521|ED|0170261A8YIX4|1||2026-04-01 17:37:01|
3471|6401023|160|ED|0436260O7ZZJ8|1||2026-04-23 11:58:03|
1614|6002334|160|ED|0438261EEFD53|1||2026-04-25 13:02:01|
1614|6001814|160|CR|39|1||2026-04-07 12:19:03|
3043|6700012|523|ED|0170261A76766|1||2026-04-10 16:21:02|
1614|6002310|160|FR|1|1||2026-04-20 14:09:02|
3043|6700005|520|ED|0170261A0YO96|1||2026-04-06 17:28:01|
3471|6400942|160|ED|0438261E8WD44|1||2026-04-17 13:44:03|
1925|6100314|160|ED|MNVA26006D4B7|1||2026-04-17 14:35:04|
1647|6009458|240|ED|0433260DV4LP5|1||2026-04-23 12:29:06|
3043|6700014|523|RC|1-24|1||2026-04-17 12:11:02|
3471|6400835|160|ED|0436260O0JIP8|1||2026-04-01 16:33:05|
3471|6400987|160|ED|0170261AH7K21|1||2026-04-22 19:32:01|
1614|6002196|160|IM|482023|1||2026-04-16 19:41:01|
3471|6400764|160|ED|0436260O06XK1|1||2026-04-03 22:59:00|
1647|6008805|240|ED|0428260HDC6G6|1||2026-04-17 20:02:04|
1614|6002171|160|ED|0170261A3UJN4|1||2026-04-20 14:21:06|
1614|6002328|160|ED|0438261EF8W83|1||2026-04-23 16:49:04|
1614|6003569|160|ED|0170261AFOS31|2||2026-04-23 10:28:03|
1614|6001814|160|ED|0438261E1INS5|1||2026-04-07 12:19:03|
3471|6400901|160|ED|MNVA2600619M8|1||2026-04-15 10:56:02|
1614|6002067|160|ED|0438261E8MLX7|1||2026-04-14 09:43:02|
3043|6700005|520|ED|01702619YPXT4|1||2026-04-06 17:28:01|
3471|6400942|160|ED|0436260O6F716|1||2026-04-17 13:44:03|
1925|6100314|160|CR|40|1||2026-04-17 14:35:04|
3471|6400987|160|ED|01922618LSKO5|1||2026-04-22 19:32:01|
3471|6400835|160|ED|0436260O0JM92|1||2026-04-01 16:33:05|
1925|6100252|160|ED|0436250MVK7Z3|1||2026-04-08 17:26:01|
3471|6401012|160|ED|0170261AKK1B4|1||2026-04-22 19:32:04|
1614|6002196|160|PP|20239540|1||2026-04-16 19:41:01|
3471|6400764|160|ED|0436260O06RL2|1||2026-04-03 22:59:00|
1925|6100315|160|ED|0436250MVK814|1||2026-04-17 14:33:03|
1614|6002171|160|FR|1|1||2026-04-20 14:21:06|
1614|6002191|160|SO|AA|1||2026-04-16 09:08:01|
1614|6003569|160|ED|MNVA26006IKF4|2||2026-04-23 10:28:03|
1925|6100270|160|ED|01922618FBJX2|1||2026-04-15 20:54:01|
3577|6300621|521|ED|04412602SWVC4|1||2026-04-22 17:02:01|
1614|6002012|160|IM|482023|1||2026-04-08 09:16:04|
