Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
3471|6400789|160|87085099|90|6|0|15686|2026-04-01 11:54:01|
1925|6700252|160|84833004|43|3|22|109|2026-04-28 18:17:02|
1614|6002335|160|98020019|87|3|22|3|2026-04-27 09:15:02|
3471|6400806|160|98020019|124|3|0|158|2026-04-02 00:47:01|
1925|6700294|160|98020019|107|3|22|18|2026-04-29 10:50:04|
1925|6700262|160|39235001|167|3|22|269|2026-04-29 14:06:02|
1925|6000474|160|87089412|105|3|22|20710|2026-04-24 17:09:03|
1614|6002317|160|87089999|11|3|22|1531|2026-04-20 15:18:03|
1925|6700246|160|98020019|219|3|22|48|2026-04-28 20:00:02|
1614|6003565|160|98020019|123|3|22|374|2026-04-23 09:18:03|
1614|6003556|160|73269099|3|6|0|318|2026-04-23 08:47:04|
1925|6700246|160|87088005|45|3|22|7211|2026-04-28 20:00:02|
1614|6002323|160|39263002|28|3|22|410|2026-04-23 17:51:05|
1925|6700206|160|87089999|44|3|22|325|2026-04-23 20:27:03|
1614|6002363|160|87082999|59|3|22|3|2026-04-27 07:56:01|
1925|6700294|160|98020019|135|3|22|6|2026-04-29 10:50:04|
3471|6400804|160|98020019|202|3|0|7|2026-04-02 01:05:02|
1925|6700260|160|87082999|53|3|22|39|2026-04-29 13:55:04|
1925|6700244|160|87082999|53|3|22|278|2026-04-28 20:00:01|
3471|6400804|160|98020019|161|3|0|110|2026-04-02 01:05:02|
3471|6401090|160|87082999|39|3|22|759|2026-04-29 10:20:05|
1614|6002339|160|98020019|148|3|22|289|2026-04-27 09:16:02|
1614|6002296|160|73269099|7|3|0|806|2026-04-20 14:08:05|
3471|6401021|160|87089412|104|3|22|9649|2026-04-23 11:58:04|
1925|6700246|160|98020019|143|3|22|6|2026-04-28 20:00:02|
1614|6003585|160|40169999|11|3|22|167|2026-04-23 09:09:04|
1614|6003585|160|87082999|139|3|22|1419|2026-04-23 09:09:04|
1925|6700244|160|87082999|61|3|22|3573|2026-04-28 20:00:01|
1614|6002329|160|40093106|124|3|22|265|2026-04-23 18:49:03|
1925|6000474|160|87089203|77|3|22|341|2026-04-24 17:09:03|
3471|6401081|160|73269099|5|6|0|313|2026-04-29 10:20:04|
1614|6002363|160|87088007|1|3|22|2356|2026-04-27 07:56:01|
3471|6400804|160|98020019|238|3|0|48|2026-04-02 01:05:02|
3471|6401085|160|73269099|9|3|0|10|2026-04-29 11:42:03|
3471|6401085|160|73269099|7|3|0|302|2026-04-29 11:42:03|
3471|6400798|160|83021002|8|3|0|3678|2026-04-02 00:49:02|
3471|6401055|160|87088005|43|3|22|9803|2026-04-29 13:11:05|
3471|6401080|160|98020019|211|3|22|40|2026-04-29 11:55:03|
1925|6000476|160|87089999|14|3|22|150|2026-04-24 17:09:04|
1614|6002329|160|98020019|88|3|22|118|2026-04-23 18:49:03|
1925|6700242|160|98020019|97|3|22|76|2026-04-28 18:17:04|
1614|6003559|160|87082999|17|3|22|534|2026-04-23 10:28:02|
1614|6003567|160|98020019|172|3|22|45|2026-04-23 11:04:03|
1925|6700251|160|73269099|1|6|0|3675|2026-04-28 16:26:03|
3471|6400988|160|98020019|88|3|22|196|2026-04-22 21:37:02|
1925|6700204|160|98020019|69|3|22|3|2026-04-24 10:16:02|
1614|6002343|160|87082999|52|3|22|13|2026-04-27 09:17:01|
1925|6700261|160|73269099|4|3|0|213|2026-04-29 12:54:01|
1614|6002013|160|73269099|4|6|0|4035|2026-04-08 10:42:05|
3471|6401086|160|87082999|23|3|22|3265|2026-04-29 11:42:03|
3471|6401086|160|98020019|27|3|22|1413|2026-04-29 11:42:03|
1925|6100254|160|87082999|29|3|0|77|2026-04-08 16:21:03|
1614|6002343|160|87082999|87|3|22|225|2026-04-27 09:17:01|
3471|6401080|160|98020019|219|3|22|3|2026-04-29 11:55:03|
1925|6000474|160|87088099|89|3|22|1374|2026-04-24 17:09:03|
1614|6003574|160|73269099|8|6|0|154|2026-04-23 08:47:03|
1925|6700262|160|87082999|51|3|22|143|2026-04-29 14:06:02|
1614|6002297|160|98020019|263|3|22|379|2026-04-20 16:04:02|
1614|6003559|160|40091102|49|3|22|891|2026-04-23 10:28:02|
1925|6700242|160|98020019|125|3|22|11090|2026-04-28 18:17:04|
3471|6400986|160|87082999|37|3|22|45|2026-04-22 21:37:01|
1614|6002296|160|76090002|6|6|0|409|2026-04-20 14:08:05|
3471|6401089|160|73269099|2|6|0|160|2026-04-29 10:20:05|
1614|6002363|160|87082999|57|3|22|6017|2026-04-27 07:56:01|
3496|6000304|850|98020019|79|3|0|11|2026-04-06 10:55:04|
1925|6700246|160|85389001|37|3|22|136|2026-04-28 20:00:02|
1925|6700246|160|98020019|215|3|22|260|2026-04-28 20:00:02|
3496|6000304|850|39199099|20|6|0|50|2026-04-06 10:55:04|
1925|6700244|160|87082999|167|3|22|1469|2026-04-28 20:00:01|
3471|6401086|160|84073304|29|3|22|167991|2026-04-29 11:42:03|
1925|6000476|160|87089999|10|3|22|35|2026-04-24 17:09:04|
3471|6400990|160|98020019|101|3|22|223|2026-04-22 22:33:02|
1925|6700262|160|87082999|1|3|22|498|2026-04-29 14:06:02|
1925|6700201|160|73269099|8|6|0|52|2026-04-23 16:31:04|
1614|6002235|160|87089199|37|3|22|1110|2026-04-21 10:01:03|
1925|6700262|160|87089999|147|3|22|199|2026-04-29 14:06:02|
1614|6003569|160|87082999|12|3|22|850|2026-04-23 10:28:03|
1614|6002241|160|87089999|13|3|22|669|2026-04-21 10:02:03|
3471|6401080|160|98020019|159|3|22|196|2026-04-29 11:55:03|
1614|6002341|160|87082999|67|3|22|323|2026-04-27 09:16:01|
1925|6100250|160|87082999|62|3|0|389|2026-04-09 09:52:01|
3471|6401057|160|84152001|88|3|22|4262|2026-04-29 13:11:05|
1925|6700246|160|98020019|173|3|22|599|2026-04-28 20:00:02|
3471|6400789|160|98020019|185|3|0|28|2026-04-01 11:54:01|
3471|6401082|160|87082999|90|3|22|29|2026-04-29 18:13:05|
1925|6700262|160|87082999|39|3|22|90|2026-04-29 14:06:02|
1925|6000480|160|98020019|214|3|22|185|2026-04-24 17:08:02|
1614|6003571|160|87082999|28|3|22|53|2026-04-23 09:09:05|
1925|6700254|160|98020019|243|3|22|2066|2026-04-29 17:20:04|
1614|6002232|160|73269099|11|6|0|653|2026-04-20 16:43:01|
1614|6002323|160|98020019|80|3|22|169|2026-04-23 17:51:05|
1925|6700262|160|87089203|109|3|22|333|2026-04-29 14:06:02|
1614|6003571|160|87082999|72|3|22|441|2026-04-23 09:09:05|
1925|6000475|160|73269099|8|6|0|318|2026-04-24 17:09:01|
1925|6700242|160|98020019|41|3|22|311|2026-04-28 18:17:04|
3471|6401057|160|98020019|190|3|22|517|2026-04-29 13:11:05|
3471|6400805|160|73269099|5|6|0|325|2026-04-02 01:06:01|
1925|6700246|160|98020019|137|3|22|12|2026-04-28 20:00:02|
3471|6401057|160|40091102|112|3|22|77|2026-04-29 13:11:05|
3496|6000304|850|87082902|43|3|0|158|2026-04-06 10:55:04|
1614|6002343|160|87089999|108|3|22|5516|2026-04-27 09:17:01|
1614|6002333|160|98020019|123|3|22|161|2026-04-27 09:15:03|
1614|6002239|160|40091203|127|3|22|744|2026-04-21 10:02:05|
1614|6003569|160|87082999|13|3|22|2185|2026-04-23 10:28:03|
1925|6700262|160|87082999|7|3|22|109|2026-04-29 14:06:02|
1614|6003565|160|98020019|83|3|22|56|2026-04-23 09:18:03|
3471|6400990|160|98020019|98|3|22|289|2026-04-22 22:33:02|
3471|6401098|160|87082201|41|3|22|27777|2026-04-29 18:53:01|
1614|6002331|160|85044099|55|3|22|1245|2026-04-23 17:52:04|
1925|6000474|160|98020019|152|3|22|58|2026-04-24 17:09:03|
1614|6002333|160|87082999|71|3|22|30|2026-04-27 09:15:03|
3471|6401082|160|98020019|158|3|22|27|2026-04-29 18:13:05|
3471|6400806|160|87089999|53|3|0|413|2026-04-02 00:47:01|
3471|6401057|160|98020019|148|3|22|121|2026-04-29 13:11:05|
3471|6401057|160|98020019|213|3|22|40923|2026-04-29 13:11:05|
1925|6100248|160|98020019|292|3|0|218|2026-04-08 14:04:09|
3471|6401051|160|85044099|116|3|22|1330|2026-04-29 12:32:03|
1925|6700242|160|39235001|9|3|22|24|2026-04-28 18:17:04|
3471|6401016|160|73181599|8|6|0|154|2026-04-23 14:42:01|
1614|6002319|160|98020019|130|3|22|27|2026-04-20 15:18:03|
1925|6700254|160|98020019|119|3|22|45|2026-04-29 17:20:04|
1614|6002297|160|87089999|121|3|22|481|2026-04-20 16:04:02|
1614|6003570|160|73269099|1|6|0|318|2026-04-23 08:47:02|
3471|6401057|160|82060001|78|3|22|934|2026-04-29 13:11:05|
1614|6002170|160|84213199|2|3|22|1292|2026-04-20 16:19:01|
1925|6000480|160|98020019|274|3|22|148|2026-04-24 17:08:02|
1614|6002333|160|87082999|115|3|22|34|2026-04-27 09:15:03|
1614|6002337|160|98020019|112|3|22|13|2026-04-27 09:15:03|
1925|6000394|160|73181599|9|6|0|160|2026-04-01 12:58:01|
1925|6700252|160|87082999|1|3|22|1433|2026-04-28 18:17:02|
3471|6401082|160|40169999|51|3|22|202|2026-04-29 18:13:05|
3471|6400756|160|87082999|15|3|0|1331|2026-04-01 23:55:02|
1614|6002337|160|98020019|128|3|22|3|2026-04-27 09:15:03|
1614|6002333|160|84123199|51|3|22|566|2026-04-27 09:15:03|
3471|6401013|160|98020019|86|3|22|80|2026-04-23 11:15:02|
1925|6000477|160|59119001|3|3|0|1171|2026-04-24 17:09:02|
1925|6700262|160|87082999|27|3|22|806|2026-04-29 14:06:02|
3471|6400990|160|98020019|118|3|22|378|2026-04-22 22:33:02|
1614|6002323|160|87089999|5|3|22|830|2026-04-23 17:51:05|
3471|6401057|160|84833004|106|3|22|54|2026-04-29 13:11:05|
1614|6003575|160|98020019|84|3|22|160|2026-04-23 09:10:05|
1925|6000476|160|87089999|9|3|22|202|2026-04-24 17:09:04|
1614|6002337|160|98020019|168|3|22|366|2026-04-27 09:15:03|
1614|6002333|160|87089412|11|3|22|883|2026-04-27 09:15:03|
3496|6000304|850|87082999|4|3|0|620|2026-04-06 10:55:04|
3471|6401080|160|87082999|134|3|22|3244|2026-04-29 11:55:03|
3471|6401080|160|98020019|218|3|22|67|2026-04-29 11:55:03|
1614|6001818|160|98020019|260|3|0|75|2026-04-07 12:20:11|
3471|6401080|160|87082901|86|3|22|551|2026-04-29 11:55:03|
1925|6700250|160|87083099|51|3|22|10313|2026-04-28 20:01:01|
3471|6401013|160|87082999|126|3|22|53|2026-04-23 11:15:02|
1614|6002245|160|85371006|69|3|22|1225|2026-04-21 10:02:04|
3471|6401057|160|98020019|162|3|22|40|2026-04-29 13:11:05|
1614|6002323|160|98020019|77|3|22|54|2026-04-23 17:51:05|
1614|6003559|160|87088005|177|3|22|46|2026-04-23 10:28:02|
3471|6401098|160|87082999|49|3|22|2281|2026-04-29 18:53:01|
1614|6002297|160|98020019|216|3|22|187|2026-04-20 16:04:02|
1925|6000480|160|98020019|59|3|22|8|2026-04-24 17:08:02|
1925|6700250|160|87082999|27|3|22|786|2026-04-28 20:01:01|
1925|6700244|160|87082999|109|3|22|390|2026-04-28 20:00:01|
3577|6300570|521|98020019|25|3|0|6|2026-04-08 14:19:01|
1925|6700246|160|98020019|109|3|22|48|2026-04-28 20:00:02|
1925|6700246|160|87082999|17|3|22|1971|2026-04-28 20:00:02|
3577|6300570|521|98020019|21|3|0|6|2026-04-08 14:19:01|
3471|6401080|160|87089999|38|3|22|417|2026-04-29 11:55:03|
1614|6002363|160|98020019|64|3|22|261|2026-04-27 07:56:01|
1925|6000480|160|87089999|91|3|22|139|2026-04-24 17:08:02|
1614|6003563|160|85044099|39|3|22|3492|2026-04-23 09:18:02|
3471|6401057|160|98020019|255|3|22|262|2026-04-29 13:11:05|
1614|6003559|160|84833004|73|3|22|120|2026-04-23 10:28:02|
1614|6002174|160|85129007|4|3|22|67|2026-04-20 16:19:02|
1614|6002338|160|73269099|8|3|0|308|2026-04-27 08:43:05|
1925|6700212|160|73269099|12|6|0|6|2026-04-23 14:32:02|
1614|6002241|160|87082999|37|3|22|624|2026-04-21 10:02:03|
1925|6700294|160|87082999|82|3|22|8934|2026-04-29 10:50:04|
1614|6002342|160|73269099|1|3|0|173|2026-04-27 08:43:06|
3577|6300570|521|98020019|23|3|0|10|2026-04-08 14:19:01|
1925|6700246|160|98020019|155|3|22|958|2026-04-28 20:00:02|
1925|6700256|160|87089999|26|3|22|784|2026-04-29 13:55:03|
3471|6400750|160|40169901|11|3|0|59|2026-04-01 18:25:04|
1925|6700254|160|87089999|170|3|22|421|2026-04-29 17:20:04|
1614|6002341|160|87082999|66|3|22|89|2026-04-27 09:16:01|
1925|6000474|160|98020019|56|3|22|127|2026-04-24 17:09:03|
1614|6002327|160|87082999|3|3|22|1430|2026-04-23 17:52:02|
1925|6700260|160|87082999|19|3|22|45|2026-04-29 13:55:04|
3471|6400990|160|87082999|22|3|22|1393|2026-04-22 22:33:02|
1925|6700200|160|87082999|77|3|22|927|2026-04-23 20:27:03|
1614|6002339|160|98020019|98|3|22|7|2026-04-27 09:16:02|
1614|6003569|160|39235001|93|3|22|142|2026-04-23 10:28:03|
1925|6000474|160|98020019|192|3|22|471|2026-04-24 17:09:03|
1925|6700294|160|98020019|166|3|22|1018|2026-04-29 10:50:04|
3471|6401080|160|85071099|75|3|22|12444|2026-04-29 11:55:03|
3471|6400837|160|98020019|73|3|0|129|2026-04-01 18:25:03|
1925|6700246|160|83023091|61|3|22|281|2026-04-28 20:00:02|
1925|6700246|160|98020019|149|3|22|111|2026-04-28 20:00:02|
3153|6005880|240|90328999|8|3|22|50493|2026-04-10 13:48:09|
3471|6401080|160|87082999|11|3|22|171|2026-04-29 11:55:03|
1614|6002339|160|85365099|45|3|22|1532|2026-04-27 09:16:02|
1614|6003563|160|87082101|56|3|22|4142|2026-04-23 09:18:02|
1614|6002327|160|87082999|60|3|22|278|2026-04-23 17:52:02|
3471|6401082|160|90328999|101|3|22|5409|2026-04-29 18:13:05|
1614|6002174|160|98020019|80|3|22|187|2026-04-20 16:19:02|
1614|6002319|160|87082999|17|3|22|371|2026-04-20 15:18:03|
1925|6700260|160|87089412|27|3|22|367|2026-04-29 13:55:04|
1614|6002327|160|87089999|88|3|22|3030|2026-04-23 17:52:02|
1925|6000476|160|87082999|49|3|22|266|2026-04-24 17:09:04|
1614|6002337|160|98020019|176|3|22|54|2026-04-27 09:15:03|
1925|6700250|160|98020019|76|3|22|6|2026-04-28 20:01:01|
1614|6001954|160|73181599|10|3|0|94|2026-04-06 10:11:03|
3496|6000481|850|87089999|10|3|0|394|2026-04-27 12:03:03|
1925|6700246|160|98020019|107|3|22|18|2026-04-28 20:00:02|
1614|6001818|160|87082999|119|3|0|114|2026-04-07 12:20:11|
3471|6401082|160|98020019|195|3|22|430|2026-04-29 18:13:05|
1614|6002337|160|98020019|144|3|22|560|2026-04-27 09:15:03|
1925|6000480|160|98020019|226|3|22|6|2026-04-24 17:08:02|
1614|6003575|160|87082999|20|3|22|1495|2026-04-23 09:10:05|
3471|6401102|160|98020019|257|3|22|601|2026-04-29 18:54:01|
1614|6002297|160|98020019|176|3|22|71|2026-04-20 16:04:02|
1614|6002323|160|87082999|9|3|22|685|2026-04-23 17:51:05|
3471|6401082|160|85371006|77|3|22|3914|2026-04-29 18:13:05|
1614|6003569|160|87089999|125|3|22|3507|2026-04-23 10:28:03|
1925|6000476|160|87082999|107|3|22|882|2026-04-24 17:09:04|
1614|6002363|160|87089999|44|3|22|810|2026-04-27 07:56:01|
3471|6401051|160|98020019|125|3|22|121|2026-04-29 12:32:03|
1614|6001818|160|87089999|175|3|0|386|2026-04-07 12:20:11|
1925|6700246|160|98020019|201|3|22|39|2026-04-28 20:00:02|
3471|6401082|160|87088007|84|3|22|851|2026-04-29 18:13:05|
3471|6400839|160|87082999|77|3|0|106|2026-04-01 18:25:05|
3471|6401051|160|98020019|133|3|22|406|2026-04-29 12:32:03|
1614|6002339|160|87089999|13|3|22|770|2026-04-27 09:16:02|
1925|6000480|160|98020019|246|3|22|6883|2026-04-24 17:08:02|
1925|6700215|160|87089999|13|3|22|53|2026-04-23 14:49:02|
1614|6002339|160|85044099|42|3|22|3095|2026-04-27 09:16:02|
1614|6002323|160|87082999|53|3|22|2648|2026-04-23 17:51:05|
1614|6003565|160|87089999|65|3|22|237|2026-04-23 09:18:03|
3471|6401096|160|98020019|84|3|22|3463|2026-04-29 18:13:02|
1925|6700215|160|83023091|33|3|22|32|2026-04-23 14:49:02|
1925|6000474|160|87082999|28|3|22|1559|2026-04-24 17:09:03|
1614|6002363|160|87088099|4|3|22|7318|2026-04-27 07:56:01|
1614|6002333|160|98020019|128|3|22|7|2026-04-27 09:15:03|
3577|6300656|521|98020019|2|3|0|7387|2026-04-09 14:38:01|
3471|6401082|160|85365099|76|3|22|1969|2026-04-29 18:13:05|
3471|6401082|160|98020019|50|3|22|662|2026-04-29 18:13:05|
3471|6400839|160|87082999|61|3|0|170|2026-04-01 18:25:05|
1925|6700254|160|98020019|106|3|22|38|2026-04-29 17:20:04|
3043|6001075|523|56090002|1|6|0|4077|2026-04-28 16:27:01|
1614|6002329|160|87088099|23|3|22|1487|2026-04-23 18:49:03|
1614|6002317|160|87082999|8|3|22|6420|2026-04-20 15:18:03|
3471|6401100|160|87082999|90|3|22|3299|2026-04-29 18:53:02|
3471|6400986|160|87082999|13|3|22|45|2026-04-22 21:37:01|
1614|6002331|160|87082999|125|3|22|875|2026-04-23 17:52:04|
3471|6401057|160|98020019|154|3|22|228|2026-04-29 13:11:05|
1614|6003569|160|98020019|157|3|22|445|2026-04-23 10:28:03|
1925|6000480|160|98020019|270|3|22|17|2026-04-24 17:08:02|
3471|6401102|160|87082999|181|3|22|683|2026-04-29 18:54:01|
1925|6700249|160|73269099|2|3|0|112|2026-04-28 16:26:02|
1614|6001818|160|39269099|143|6|0|5|2026-04-07 12:20:11|
3471|6401082|160|85365099|106|3|22|632|2026-04-29 18:13:05|
3471|6401051|160|98020019|146|3|22|136|2026-04-29 12:32:03|
3471|6400839|160|85129007|25|3|0|119|2026-04-01 18:25:05|
1925|6700244|160|87089999|97|3|22|39|2026-04-28 20:00:01|
3471|6401104|160|87082999|3|3|22|2605|2026-04-29 19:45:02|
1614|6002299|160|98020019|159|3|22|109|2026-04-20 16:04:01|
1614|6003575|160|87089999|41|3|22|2376|2026-04-23 09:10:05|
3471|6401100|160|85371099|106|3|22|2431|2026-04-29 18:53:02|
1614|6003559|160|84879006|133|3|22|53|2026-04-23 10:28:02|
3471|6400986|160|87082999|53|3|22|214|2026-04-22 21:37:01|
3471|6401100|160|98020019|126|3|22|282|2026-04-29 18:53:02|
1614|6003567|160|98020019|55|3|22|134|2026-04-23 11:04:03|
1614|6003561|160|87089203|3|3|22|10526|2026-04-23 09:17:04|
3471|6401102|160|85365099|16|3|22|656|2026-04-29 18:54:01|
1925|6700244|160|98020019|76|3|22|123|2026-04-28 20:00:01|
3471|6400839|160|40091102|5|3|0|399|2026-04-01 18:25:05|
1925|6700250|160|98020019|81|3|22|3|2026-04-28 20:01:01|
1925|6700250|160|40169901|63|3|22|24|2026-04-28 20:01:01|
1614|6001964|160|87089999|49|3|0|129|2026-04-06 10:53:03|
3471|6401083|160|39232991|4|6|0|22|2026-04-29 17:30:04|
3471|6401102|160|87082999|176|3|22|40|2026-04-29 18:54:01|
1925|6000480|160|98020019|51|3|22|101|2026-04-24 17:08:02|
1614|6003573|160|98020019|91|3|22|654|2026-04-23 09:10:02|
3471|6401100|160|98020019|158|3|22|363|2026-04-29 18:53:02|
3471|6400990|160|85365099|85|3|22|4637|2026-04-22 22:33:02|
3471|6400990|160|98020019|66|3|22|734|2026-04-22 22:33:02|
3471|6401102|160|87089412|27|3|22|4456|2026-04-29 18:54:01|
1614|6003573|160|85122099|55|3|22|726|2026-04-23 09:10:02|
1614|6002310|160|73269099|5|3|0|111|2026-04-20 14:09:02|
3471|6401096|160|87088005|107|3|22|226|2026-04-29 18:13:02|
3471|6401055|160|98020019|118|3|22|3|2026-04-29 13:11:05|
1614|6001818|160|87089904|131|3|0|4886|2026-04-07 12:20:11|
3471|6401098|160|87089999|87|3|22|417|2026-04-29 18:53:01|
3471|6401100|160|87088007|39|3|22|1807|2026-04-29 18:53:02|
1614|6001954|160|87082999|34|3|0|2087|2026-04-06 10:11:03|
3471|6401081|160|73269099|1|3|0|463|2026-04-29 10:20:04|
3496|6000480|850|87088005|1|3|0|1241|2026-04-24 18:40:11|
1614|6003567|160|98020019|203|3|22|214|2026-04-23 11:04:03|
1614|6003567|160|87082999|4|3|22|375|2026-04-23 11:04:03|
1925|6700248|160|87089412|14|3|22|10767|2026-04-28 20:00:02|
1614|6002331|160|87082999|120|3|22|955|2026-04-23 17:52:04|
1614|6003567|160|85122099|33|3|22|19232|2026-04-23 11:04:03|
1925|6700248|160|87089904|19|3|22|1598|2026-04-28 20:00:02|
1925|6000479|160|73269099|3|6|0|7133|2026-04-24 17:09:02|
1925|6700210|160|87082999|40|3|22|204|2026-04-23 20:27:01|
3471|6401096|160|98020019|77|3|22|67|2026-04-29 18:13:02|
1925|6700249|160|73269099|1|3|0|466|2026-04-28 16:26:02|
3496|6000302|850|84213199|4|3|0|80|2026-04-01 13:03:12|
3471|6401098|160|87089999|39|3|22|1518|2026-04-29 18:53:01|
3471|6401098|160|40091102|75|3|22|449|2026-04-29 18:53:01|
3471|6400839|160|98020019|125|3|0|18|2026-04-01 18:25:05|
1925|6700253|160|73269099|2|6|0|480|2026-04-29 12:49:02|
3471|6401084|160|87088005|39|3|22|588|2026-04-29 11:55:04|
1925|6000480|160|40169999|106|3|22|46|2026-04-24 17:08:02|
1614|6002297|160|98020019|50|3|22|486|2026-04-20 16:04:02|
3471|6401082|160|39263002|125|3|22|531|2026-04-29 18:13:05|
1614|6003567|160|87089999|1|3|22|2737|2026-04-23 11:04:03|
3471|6401011|160|85365099|51|3|22|2260|2026-04-23 10:26:05|
3471|6401061|160|87089999|52|3|22|1676|2026-04-29 17:30:05|
1614|6002244|160|73269099|2|6|0|321|2026-04-20 18:37:04|
3471|6400996|160|87089999|66|3|22|276|2026-04-22 23:30:02|
1925|6700294|160|87082999|87|3|22|30|2026-04-29 10:50:04|
1925|6700252|160|87089999|69|3|22|242|2026-04-28 18:17:02|
1614|6001964|160|87082999|21|3|0|212|2026-04-06 10:53:03|
3471|6401085|160|73269099|3|6|0|313|2026-04-29 11:42:03|
3471|6401100|160|85364199|15|3|22|1139|2026-04-29 18:53:02|
1614|6002016|160|87089199|86|3|0|2130|2026-04-08 09:17:06|
3471|6401082|160|98020019|199|3|22|47|2026-04-29 18:13:05|
3471|6401103|160|39232991|8|6|0|22|2026-04-30 09:31:01|
3471|6401023|160|87082999|48|3|22|298|2026-04-23 11:58:03|
1925|6700208|160|87082999|45|3|22|5251|2026-04-23 20:27:02|
3471|6401090|160|87082999|18|3|22|131|2026-04-29 10:20:05|
1614|6002315|160|98020019|72|3|22|615|2026-04-20 15:18:02|
1614|6002315|160|87089999|20|3|22|216|2026-04-20 15:18:02|
3471|6401089|160|73269099|1|6|0|1460|2026-04-29 10:20:05|
1925|6700208|160|98020019|65|3|22|304|2026-04-23 20:27:02|
1614|6003567|160|87082999|12|3|22|40|2026-04-23 11:04:03|
3471|6401084|160|87088005|119|3|22|1508|2026-04-29 11:55:04|
1925|6700248|160|87082999|77|3|22|423|2026-04-28 20:00:02|
3471|6400880|160|73269099|2|6|0|285|2026-04-08 09:55:04|
3471|6401100|160|87082999|75|3|22|108|2026-04-29 18:53:02|
3471|6401100|160|98020019|152|3|22|20|2026-04-29 18:53:02|
3471|6400847|160|87082999|24|3|0|3857|2026-04-01 18:26:03|
3471|6401082|160|39263002|103|3|22|1361|2026-04-29 18:13:05|
3471|6401096|160|98020019|130|3|22|112|2026-04-29 18:13:02|
1614|6002313|160|98020019|192|3|22|8891|2026-04-20 15:18:02|
1614|6003569|160|87082999|53|3|22|572|2026-04-23 10:28:03|
3471|6401061|160|87082999|4|3|22|67|2026-04-29 17:30:05|
1614|6003567|160|98020019|198|3|22|5|2026-04-23 11:04:03|
1614|6002174|160|98020019|104|3|22|117|2026-04-20 16:19:02|
3471|6401059|160|85122099|31|3|22|2587|2026-04-29 12:33:03|
1614|6003569|160|87082999|52|3|22|494|2026-04-23 10:28:03|
1614|6003561|160|87089412|31|3|22|1609|2026-04-23 09:17:04|
3471|6401080|160|98020019|181|3|22|54|2026-04-29 11:55:03|
3471|6401080|160|98020019|198|3|22|430|2026-04-29 11:55:03|
3471|6400789|160|40091102|6|3|0|258|2026-04-01 11:54:01|
3471|6401100|160|98020019|132|3|22|54|2026-04-29 18:53:02|
3471|6401100|160|98020019|156|3|22|215|2026-04-29 18:53:02|
1614|6002014|160|98020019|137|3|0|6|2026-04-08 09:17:04|
