Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
1925|6000476|160|2026-03-27|COVE2681MR443|CIF|USD|32537.56|32537.56|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:04|
3471|6401022|160|2026-03-25|COVE2681Q9NP8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:02|
1614|6002304|160||COVE26820AJ24|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:06|
1614|6001815|160||COVE26819CH26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:19:04|
1614|6002306|160||COVE26820AIX4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:04|
3577|6300608|521|2026-03-31|COVE268198Q84|DAP|USD|548.16|548.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-08 14:57:01|
1925|6100251|160|2026-02-28|COVE2680Z22S6|CIF|USD|2251.11|2251.11|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 16:48:05|
1925|6000424|160|2026-03-12|COVE2680NV8K3|CIF|USD|26.08|26.08|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:55:02|
1647|6009375|240|2026-04-14|COVE2681SQ0E8|DPU|USD|21056.00|21056.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 15:08:07|
1614|6002197|160||COVE2681SNVQ7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:02|
1925|6700209|160|2026-03-24|COVE2681M4UO7|CIF|USD|26.54|26.54|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:44:02|
1925|6100254|160|2026-02-28|COVE26814MWK6|CIF|USD|48390.39|48390.39|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-08 16:21:03|
1925|6000396|160|2026-03-06|COVE2680IETU7|CIF|USD|66095.59|66095.59|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-01 12:57:03|
1614|6002304|160||COVE26820AJ17|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:06|
1614|6002055|160||COVE2681IIJQ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:04|
3577|6300712|521|2026-04-03|COVE2681UZJZ8|DAP|USD|1480.00|1480.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 16:57:02|
1925|6100313|160|2026-03-18|COVE2681FLTP6|CIF|USD|67331.20|67331.20|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:53:03|
1614|6002331|160||COVE26825YP17|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:52:04|
3471|6401014|160|2026-03-25|COVE2681TRA31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:05|
3471|6400761|160|2026-02-07|COVE26810KJW2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:03|
3471|6400849|160|2026-03-04|COVE2680NGVF7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:18:01|
1614|6002111|160||COVE2681KN3L5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 17:35:04|
1614|6001821|160||COVE26819CFN7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-07 12:20:09|
1614|6002322|160||COVE26825YRP7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:03|
1925|6000415|160|2026-03-21|COVE2680PA5T3|CIF|USD|74135.06|74135.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:04|
3471|6400850|160|2026-03-04|COVE2680NH0C8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 23:19:02|
1614|6002219|160||COVE2681SLUJ2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:03|
1614|6001956|160||COVE26813JPT6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:11:02|
1925|6100269|160|2026-03-13|COVE2680IJHD2|CIF|USD|28861.36|28861.36|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:12:02|
3153|6005879|240|2026-04-06|COVE2681CKQ91|EXW|USD|788968.32|788968.32|USA| |94-2472535|FOX FACTORY INC|ATLANTA HWY|DOCKS C-D|2470|30504|GAINESVILLE|2026-04-10 13:48:10|
1614|6002016|160||COVE2681BUVC3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:17:06|
3471|6400902|160|2026-03-10|COVE2680YBA12|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:55:01|
3471|6400999|160|2026-03-18|COVE2681MRLU6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 15:18:01|
3496|6000408|850||COVE2681ZSIA6|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-21 10:37:04|
1614|6002066|160||COVE2681LC8E6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:43:03|
3577|6300620|521|2026-03-21|COVE26815ZS21|DAP|USD|3069.90|3069.90|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-03 09:50:01|
3153|6005837|240|2026-04-03|COVE2681CG5T2|EXW|USD|132.00|132.00|USA| |36-2784809|MBL (USA) CORPORATION|DAYTON ROAD||601|61350|OTTAWA|2026-04-10 13:48:10|
3471|6400784|160|2026-02-24|COVE2680K4R13|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:53:01|
3471|6400806|160|2026-02-25|COVE2680IFPS6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:47:01|
1614|6002124|160||COVE2681JE2I5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:20:04|
3471|6400963|160|2026-03-23|COVE2681MTGF1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:49:03|
1614|6002168|160||COVE268209G24|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:01|
3471|6400851|160|2026-03-05|COVE2680HQ9H1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-09 12:33:06|
1614|6002063|160||COVE2681LC9P8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:04|
1614|6002007|160||COVE26819HQ91|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 08:43:02|
1614|6001961|160||COVE26813JPA5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:02|
1614|6002054|160||COVE2681IIJT1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:04|
1614|6002114|160||COVE2681JE9E1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:03|
1614|6002166|160||COVE268209GD2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:03|
3471|6400996|160|2026-03-26|COVE2681OOHC2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 23:30:02|
1614|6001965|160||COVE26813JOD8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:13:01|
1614|6001965|160||COVE26813JOF2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:13:01|
3471|6400872|160|2026-02-26|COVE2680P62C5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:57:04|
3471|6401012|160|2026-03-25|COVE2681TQ2U3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:04|
1614|6003575|160||COVE26820AIZ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:10:05|
1614|6001963|160||COVE26813JOJ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:12:03|
1614|6002060|160||COVE2681LCAB5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:04|
1925|6100278|160|2026-03-13|COVE2680N0553|CIF|USD|271.52|271.52|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:03|
1614|6003579|160||COVE268209GL7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:01|
3577|6300603|521|2026-03-30|COVE268132SJ3|DAP|USD|361.72|361.72|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-01 09:39:01|
3577|6300570|521|2026-03-19|COVE26814F618|DAP|USD|1272.46|1272.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-08 14:19:01|
1614|6002199|160||COVE2681SNVI6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:22:03|
1614|6003558|160||COVE2681ZF1P8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:05|
3471|6400869|160|2026-02-26|COVE2680O6713|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:57:02|
3471|6400848|160|2026-03-04|COVE2680NGPX6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:02|
1614|6003585|160||COVE268209E12|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:04|
3471|6401013|160|2026-03-25|COVE2681TQGR3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:15:02|
1614|6002048|160||COVE2681IINY3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:05|
1759|6000775|160|2026-03-02|COVE2680G0HU5|CIF|USD|31723.46|31723.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-10 16:39:02|
1614|6002300|160||COVE26820AL37|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:04|
3471|6400992|160|2026-03-26|COVE2681OI7V1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:02|
3471|6400847|160|2026-03-04|COVE2680XEOP8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:26:03|
1614|6002053|160||COVE2681IIK18|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:55:02|
3471|6400993|160|2026-03-26|COVE2681OJ7Y8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:02|
1614|6002299|160||COVE26820AL67|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:01|
1614|6002062|160||COVE2681LCA08|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 09:42:03|
1614|6002014|160||COVE26819MLX5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:17:04|
1614|6002045|160||COVE2681IIOB2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 14:54:01|
