Pedimento,Fechapago,Fechaentrada,Tipocambio,Clave,Patente,Aduana,Seccion,Val.Seguros,Seguros,Fletes,Embalajes,Otrosincrementables,PRV,IVAPRV,CNT,DTA,Factura,Fecha,TipocambioFact,Claveproveedor,Incoterm,MonedaFact.,FactorMon.Fact.,EDocument,Material,CantidadUMTarifa,UMTarifa,CantidadComercial,UMComercial,CANTIDADaDESCARGAR,UMDescarga, ValorEUR ,IDENTIFICADORAF,Fraccion(+NICO),Paisorigen,EQUIPOOMAT,Metodovaloracion,Serie,PesoGross,PesoNeto,DescripcionPed,Secuencia,V1IMMEXORFC,BULTOS,TIPOBULTO,OBSERVACIONES,ORDENDECOMPRA,FRACCIONR8,PERMISOR8,PARTIDAR8,MARCA,MODELO
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,67,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CARDAN DE USO AUTOMOTRIZ,3.36000,1,168.000,6,168.000,6,,,98020019,CHN,,6,,23435.980,,,206,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE PARA CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,23435.980,,,141,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTES PARA ASIENTO DE USO AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,179,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PUERTA,20.00000,6,20.000,6,20.000,6,,,87082919,CHN,,6,,23435.980,,,39,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,112,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,136,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,REFLECTOR DE USO AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,39263002,CHN,,6,,23435.980,,,4,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,FARO,1.70000,1,85.000,6,85.000,6,,,85122099,CHN,,6,,23435.980,,,31,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,90,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CABLE CON CONEXIONES,1.70000,1,85.000,6,85.000,6,,,85444299,CHN,,6,,23435.980,,,36,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,GOMA ANTIVIBRACION,10.20000,1,510.000,6,510.000,6,,,40169999,CHN,,6,,23435.980,,,19,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,130,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,49,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,53,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,59,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,127,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,138,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTES PARA ASIENTO DE USO AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,178,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,DIFERENCIAL,0.26000,1,13.000,6,13.000,6,,,98020019,CHN,,6,,23435.980,,,209,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,97,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,REPOSA CABEZA,3.40000,1,170.000,6,170.000,6,,,94019999,CHN,,6,,23435.980,,,166,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,TAQUETE HEMBRA DE PLASTICO,115.60000,1,5780.000,6,5780.000,6,,,39269099,CHN,,6,,23435.980,,,13,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,92,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,TUBO DE CAUCHO,0.40000,1,20.000,6,20.000,6,,,40093106,CHN,,6,,23435.980,,,16,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,86,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ARANDELA DE ACERO,3.40000,1,170.000,6,170.000,6,,,98020019,CHN,,6,,23435.980,,,187,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,10.00000,6,10.000,6,10.000,6,,,87082999,CHN,,6,,23435.980,,,81,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,15.00000,6,15.000,6,15.000,6,,,87082999,CHN,,6,,23435.980,,,115,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,DUCTO,5.10000,1,255.000,6,255.000,6,,,39173999,CHN,,6,,23435.980,,,1,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,125,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA DIRECCION,85.00000,6,85.000,6,85.000,6,,,87089412,CHN,,6,,23435.980,,,153,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA SUSPENSION,9.00000,6,9.000,6,9.000,6,,,87088005,CHN,,6,,23435.980,,,145,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,SELLO,3.40000,1,170.000,6,170.000,6,,,40169304,CHN,,6,,23435.980,,,18,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,170.00000,6,170.000,6,170.000,6,,,87082999,CHN,,6,,23435.980,,,129,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,23435.980,,,120,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,170.00000,6,170.000,6,170.000,6,,,87082999,CHN,,6,,23435.980,,,46,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ABRAZADERA DE ACERO,3.40000,1,170.000,6,170.000,6,,,98020019,CHN,,6,,23435.980,,,197,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,134,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,61,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PUERTA,5.00000,6,5.000,6,5.000,6,,,87082919,CHN,,6,,23435.980,,,40,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CINTURON DE SEGURIDAD,60.00000,6,60.000,6,60.000,6,,,87082101,CHN,,6,,23435.980,,,38,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PERNO,1.70000,1,85.000,6,85.000,6,,,98020019,CHN,,6,,23435.980,,,201,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,SUJETADOR DE PLASTICO AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,39269099,CHN,,6,,23435.980,,,14,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE PARA CARROCERIA,15.00000,6,15.000,6,15.000,6,,,87082999,CHN,,6,,23435.980,,,78,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,107,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,110,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,10.00000,6,10.000,6,10.000,6,,,87082999,CHN,,6,,23435.980,,,82,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CHAVETA DE ACERO,10.20000,1,510.000,6,510.000,6,,,98020019,CHN,,6,,23435.980,,,196,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,MANUFACTURA DE ACERO,3.40000,1,170.000,6,170.000,6,,,98020019,CHN,,6,,23435.980,,,200,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,TUBERIA PREFORMADA,85.00000,6,85.000,6,85.000,6,,,87089999,CHN,,6,,23435.980,,,165,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,51,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,23435.980,,,85,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,SELLO,5.10000,1,255.000,6,255.000,6,,,39269099,CHN,,6,,23435.980,,,8,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,REMACHE,35.70000,1,1785.000,6,1785.000,6,,,83082001,CHN,,6,,23435.980,,,24,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CALAVERA,1.70000,1,85.000,6,85.000,6,,,85122002,CHN,,6,,23435.980,,,27,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,MANIJA,1.70000,1,85.000,6,85.000,6,,,39263002,CHN,,6,,23435.980,,,5,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,LUCES AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,85122099,CHN,,6,,23435.980,,,29,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PUERTA,5.00000,6,5.000,6,5.000,6,,,87082919,CHN,,6,,23435.980,,,43,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CALAVERA,1.70000,1,85.000,6,85.000,6,,,85122002,CHN,,6,,23435.980,,,28,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CABRESTANTE,67.00000,6,67.000,6,67.000,6,,,84253101,CHN,,6,,23435.980,,,26,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,126,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PERNO,10.20000,1,510.000,6,510.000,6,,,98020019,CHN,,6,,23435.980,,,180,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,109,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,98,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ARANDELA DE ACERO,6.80000,1,340.000,6,340.000,6,,,98020019,CHN,,6,,23435.980,,,203,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,54,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,TAQUETE MACHO DE PLASTICO,115.60000,1,5780.000,6,5780.000,6,,,39269099,CHN,,6,,23435.980,,,12,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,CINTURON DE SEGURIDAD,85.00000,6,85.000,6,85.000,6,,,87082101,CHN,,6,,23435.980,,,37,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,88,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,70,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,96,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ANTENA,1.70000,1,85.000,6,85.000,6,,,85291009,CHN,,6,,23435.980,,,33,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE PARA ASIENTO,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,175,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ARANDELA DE ACERO,10.20000,1,510.000,6,510.000,6,,,98020019,CHN,,6,,23435.980,,,188,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE PARA ASIENTO,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,174,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,170.00000,6,170.000,6,170.000,6,,,87082999,CHN,,6,,23435.980,,,47,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,85.00000,6,85.000,6,85.000,6,,,87082999,CHN,,6,,23435.980,,,91,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,ARANDELA DE ACERO,6.80000,1,340.000,6,340.000,6,,,98020019,CHN,,6,,23435.980,,,189,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,SOPORTE,85.00000,6,85.000,6,85.000,6,,,87089999,CHN,,6,,23435.980,,,159,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,TORNILLO AUTORROSCANTE,6.80000,1,340.000,6,340.000,6,,,98020019,CHN,,6,,23435.980,,,183,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTES PARA ASIENTO DE USO AUTOMOTRIZ,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,171,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,MANGUITO ROSCADO DE ACERO INOXIDABLE,6.80000,1,340.000,6,340.000,6,,,98020019,CHN,,6,,23435.980,,,198,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE PARA ASIENTO,1.70000,1,85.000,6,85.000,6,,,94019999,CHN,,6,,23435.980,,,173,,,,,,,,,,
6400065,2026-01-08 17:13:05,2026-01-08 16:59:48,17.88030,IN,3471,16,0,0,0,0,0,0,,,0,,COVE257W59DY7,2025-12-13,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,170.00000,6,170.000,6,170.000,6,,,87082999,CHN,,6,,23435.980,,,106,,,,,,,,,,
