Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1925|5700289|160|87082999|7|3|0|4590|2025-11-26 17:57:07|
1925|5700236|160|39199099|53|3|0|205|2025-11-13 10:49:01|
1925|5700297|160|87089999|20|3|0|122|2025-11-27 13:25:01|
1925|5700238|160|73181599|7|6|0|466|2025-11-13 14:41:01|
1925|5001388|160|94019999|119|3|0|558|2025-11-13 13:04:02|
3471|5600858|160|39263002|3|3|0|175|2025-11-14 17:16:03|
3471|5600798|160|84818022|116|3|0|564|2025-11-14 16:30:06|
1925|5100827|160|87082919|139|3|0|14769|2025-11-12 16:35:05|
3471|5600866|160|70091099|13|3|0|905|2025-11-14 16:09:02|
1925|5001394|160|87082999|169|3|0|75|2025-11-13 11:32:07|
1925|5700238|160|73181599|35|6|0|233|2025-11-13 14:41:01|
3471|5600946|160|98020019|241|3|0|80|2025-11-28 20:35:00|
1925|5700236|160|87088005|17|3|0|1896|2025-11-13 10:49:01|
1925|5700302|160|73181606|80|3|0|296|2025-11-28 11:39:01|
3471|5600864|160|87082999|51|3|0|39|2025-11-14 16:48:03|
1925|5001394|160|39269099|219|3|0|48|2025-11-13 11:32:07|
1925|5700302|160|73181606|15|3|0|16|2025-11-28 11:39:01|
1925|5700242|160|87082999|6|3|0|1316|2025-11-13 11:23:02|
1925|5700349|160|87082919|38|3|0|730|2025-11-24 13:18:01|
1925|5700238|160|87082999|83|3|0|251|2025-11-13 14:41:01|
1925|5100824|160|73269099|6|3|0|12|2025-11-12 16:35:04|
1925|5700232|160|87082999|24|3|0|66|2025-11-13 09:50:05|
1925|5700238|160|73181599|5|3|0|100|2025-11-13 14:41:01|
1925|5700238|160|82060001|143|3|0|826|2025-11-13 14:41:01|
3471|5600792|160|94019999|244|3|0|395|2025-11-14 17:05:01|
1925|5100827|160|39199099|102|6|0|13|2025-11-12 16:35:05|
1925|5700238|160|87089412|107|3|0|776|2025-11-13 14:41:01|
1925|5700320|160|87089999|10|3|0|155|2025-11-28 11:22:01|
3471|5600792|160|87089999|195|3|0|498|2025-11-14 17:05:01|
1925|5700302|160|83023091|116|3|0|257|2025-11-28 11:39:01|
3471|5600794|160|40169999|20|3|0|77|2025-11-14 15:50:01|
1925|5001386|160|73182403|113|6|0|285|2025-11-13 13:04:02|
3471|5600948|160|87089203|70|3|0|12677|2025-11-27 18:38:02|
1925|5100824|160|73269099|5|3|0|12|2025-11-12 16:35:04|
1925|5700313|160|73269099|3|6|0|4236|2025-11-28 11:33:01|
1925|5700238|160|73182403|90|6|0|39|2025-11-13 14:41:01|
1925|5100831|160|87088005|29|3|0|2289|2025-11-12 16:35:03|
1925|5001392|160|87082101|45|3|0|6803|2025-11-13 13:04:03|
1925|5700226|160|85071099|15|3|0|10989|2025-11-12 18:32:01|
3471|5600798|160|73262006|104|6|0|8|2025-11-14 16:30:06|
1925|5100827|160|73269099|8|3|0|450|2025-11-12 16:35:05|
3471|5600798|160|87089999|215|3|0|170|2025-11-14 16:30:06|
1925|5700238|160|73181599|16|3|0|32|2025-11-13 14:41:01|
3471|5600946|160|98020019|246|3|0|69|2025-11-28 20:35:00|
1925|5700218|160|85389001|47|3|0|134|2025-11-13 10:05:03|
1925|5700316|160|39269014|121|3|0|161|2025-11-28 11:26:01|
1925|5001394|160|73202005|167|3|0|48|2025-11-13 11:32:07|
1925|5700242|160|87082999|31|3|0|495|2025-11-13 11:23:02|
3471|5600944|160|87082999|93|3|0|54|2025-11-27 19:08:01|
1925|5700226|160|39199099|86|6|0|6|2025-11-12 18:32:01|
3471|5600946|160|73262006|195|6|0|8|2025-11-28 20:35:00|
1925|5100823|160|39269099|228|3|0|203|2025-11-12 16:31:00|
1925|5001390|160|87089999|60|3|0|325|2025-11-13 13:04:03|
1925|5700200|160|87082999|71|3|0|149|2025-11-13 10:25:05|
1925|5700226|160|87088005|47|3|0|2312|2025-11-12 18:32:01|
1925|5100823|160|73181401|111|6|0|78|2025-11-12 16:31:00|
1925|5700236|160|87082999|8|3|0|474|2025-11-13 10:49:01|
1925|5100827|160|73261999|29|3|0|72|2025-11-12 16:35:05|
1925|5700214|160|73181401|15|6|0|26|2025-11-12 18:15:01|
3471|5600946|160|98020019|211|3|0|155|2025-11-28 20:35:00|
1925|5700226|160|87082999|40|3|0|1477|2025-11-12 18:32:01|
3471|5600950|160|39263002|5|3|0|5163|2025-11-27 18:19:02|
1925|5700242|160|87082999|7|3|0|304|2025-11-13 11:23:02|
1925|5001386|160|87089999|125|3|0|212|2025-11-13 13:04:02|
3471|5600944|160|87082999|98|3|0|1572|2025-11-27 19:08:01|
1925|5700232|160|40169999|64|3|0|161|2025-11-13 09:50:05|
1925|5700302|160|73181401|12|3|0|48|2025-11-28 11:39:01|
1925|5700240|160|87089999|13|3|0|369|2025-11-13 11:24:02|
1925|5100827|160|73269099|9|6|0|233|2025-11-12 16:35:05|
3471|5600792|160|73182999|87|3|0|428|2025-11-14 17:05:01|
1925|5700238|160|73269099|59|6|0|673|2025-11-13 14:41:01|
3471|5600798|160|73181606|84|3|0|93|2025-11-14 16:30:06|
1925|5700202|160|90271001|2|3|0|3148|2025-11-13 10:26:04|
3471|5600798|160|73181599|67|3|0|29|2025-11-14 16:30:06|
1925|5700236|160|49089099|43|3|0|87|2025-11-13 10:49:01|
1925|5700316|160|49089099|73|6|0|93|2025-11-28 11:26:01|
1925|5100823|160|73181599|219|3|0|177|2025-11-12 16:31:00|
1925|5700306|160|39263002|143|3|0|60|2025-11-28 11:04:03|
1925|5001394|160|39199099|147|6|0|226|2025-11-13 11:32:07|
1925|5700226|160|85371006|25|3|0|3156|2025-11-12 18:32:01|
1925|5700304|160|84099199|4|3|0|143|2025-11-28 11:04:02|
1925|5100824|160|73269099|1|3|0|1712|2025-11-12 16:35:04|
1925|5700306|160|73181606|75|6|0|233|2025-11-28 11:04:03|
1925|5700226|160|40169901|56|3|0|80|2025-11-12 18:32:01|
1925|5100827|160|87082922|80|3|0|19500|2025-11-12 16:35:05|
1925|5700214|160|87085099|45|3|0|279|2025-11-12 18:15:01|
1925|5700214|160|73181606|17|6|0|26|2025-11-12 18:15:01|
1925|5001386|160|87088007|80|3|0|3831|2025-11-13 13:04:02|
1925|5700240|160|87082999|25|3|0|152|2025-11-13 11:24:02|
1925|5001388|160|87089412|33|3|0|17033|2025-11-13 13:04:02|
3471|5600792|160|73181599|70|3|0|46|2025-11-14 17:05:01|
1925|5700351|160|87082999|10|3|0|507|2025-11-28 14:22:01|
1925|5001386|160|87089999|110|3|0|928|2025-11-13 13:04:02|
3471|5600945|160|73269099|4|3|0|1700|2025-11-27 18:24:02|
1925|5001386|160|73181599|17|6|0|181|2025-11-13 13:04:02|
1925|5700226|160|87085099|97|3|0|14312|2025-11-12 18:32:01|
3471|5600944|160|87082999|109|3|0|215|2025-11-27 19:08:01|
1925|5001386|160|85182202|102|3|0|5701|2025-11-13 13:04:02|
1925|5700302|160|73182291|20|3|0|4|2025-11-28 11:39:01|
1925|5001389|160|73269099|7|6|0|319|2025-11-13 11:32:02|
1925|5700238|160|73181606|50|6|0|544|2025-11-13 14:41:01|
1925|5100827|160|39199099|109|3|0|4|2025-11-12 16:35:05|
3471|5600792|160|87089999|208|3|0|220|2025-11-14 17:05:01|
1925|5100827|160|73181599|7|6|0|233|2025-11-12 16:35:05|
1925|5100827|160|87082999|169|3|0|167|2025-11-12 16:35:05|
3471|5600798|160|84152001|115|3|0|3371|2025-11-14 16:30:06|
1925|5700242|160|73181599|54|3|0|72|2025-11-13 11:23:02|
1925|5700298|160|73269099|4|6|0|160|2025-11-27 10:17:00|
1925|5700207|160|56090002|1|3|0|6484|2025-11-13 11:02:03|
1925|5700312|160|87082999|64|3|0|53|2025-11-28 11:37:01|
1925|5001386|160|73181606|37|6|0|207|2025-11-13 13:04:02|
1925|5700226|160|83023091|92|3|0|257|2025-11-12 18:32:01|
1925|5700302|160|85122002|96|3|0|4997|2025-11-28 11:39:01|
1925|5001386|160|73181599|26|3|0|48|2025-11-13 13:04:02|
1925|5700287|160|87085099|33|3|0|29082|2025-11-26 17:43:03|
1925|5700214|160|39269014|81|3|0|251|2025-11-12 18:15:01|
1925|5001392|160|87089203|14|3|0|352|2025-11-13 13:04:03|
3471|5600792|160|73261999|88|3|0|52|2025-11-14 17:05:01|
1925|5700238|160|87089999|165|3|0|609|2025-11-13 14:41:01|
1925|5100825|160|70091099|83|6|0|168|2025-11-12 16:35:02|
1925|5100827|160|70091099|113|6|0|42|2025-11-12 16:35:05|
1925|5001392|160|87088005|50|3|0|93|2025-11-13 13:04:03|
1925|5700232|160|87089999|8|3|0|36|2025-11-13 09:50:05|
1925|5700287|160|87082999|5|3|0|95|2025-11-26 17:43:03|
1925|5700206|160|87082999|15|3|0|1469|2025-11-13 10:47:04|
3471|5600944|160|98020019|217|3|0|189|2025-11-27 19:08:01|
1925|5001386|160|73262006|49|3|0|8|2025-11-13 13:04:02|
1925|5001386|160|73181599|57|3|0|1134|2025-11-13 13:04:02|
1925|5700306|160|39174001|132|3|0|30|2025-11-28 11:04:03|
1925|5700226|160|87082919|114|3|0|738|2025-11-12 18:32:01|
1925|5700287|160|87088007|9|3|0|1702|2025-11-26 17:43:03|
1925|5700232|160|87082999|40|3|0|283|2025-11-13 09:50:05|
1925|5700214|160|73181606|17|3|0|16|2025-11-12 18:15:01|
1925|5001386|160|73181599|6|3|0|56|2025-11-13 13:04:02|
1925|5700226|160|87082999|37|3|0|164|2025-11-12 18:32:01|
3471|5600792|160|70091099|37|3|0|810|2025-11-14 17:05:01|
1925|5001386|160|73181606|38|3|0|181|2025-11-13 13:04:02|
1925|5100823|160|73181606|120|6|0|291|2025-11-12 16:31:00|
1925|5001394|160|73181606|115|3|0|579|2025-11-13 11:32:07|
1925|5700306|160|87082999|71|3|0|47|2025-11-28 11:04:03|
1925|5700224|160|87082999|7|3|0|298|2025-11-12 18:26:02|
1925|5700316|160|85371006|22|3|0|1383|2025-11-28 11:26:01|
3471|5600862|160|73181599|63|3|0|482|2025-11-14 16:48:01|
1925|5700200|160|87082999|24|3|0|483|2025-11-13 10:25:05|
3471|5600948|160|87082999|42|3|0|4515|2025-11-27 18:38:02|
1925|5700224|160|90271001|2|3|0|3148|2025-11-12 18:26:02|
1925|5700320|160|73269099|37|6|0|1049|2025-11-28 11:22:01|
1925|5001394|160|87082999|111|3|0|47|2025-11-13 11:32:07|
1925|5001388|160|87082999|73|3|0|167|2025-11-13 13:04:02|
1925|5100827|160|39269099|89|3|0|36|2025-11-12 16:35:05|
3471|5600862|160|73182403|124|3|0|32|2025-11-14 16:48:01|
1925|5001388|160|40169901|6|3|0|242|2025-11-13 13:04:02|
1925|5001393|160|73269099|3|3|0|492|2025-11-13 11:32:03|
3471|5600798|160|87082999|147|3|0|511|2025-11-14 16:30:06|
1925|5001394|160|73269099|71|6|0|13|2025-11-13 11:32:07|
1925|5700320|160|87082999|77|3|0|277|2025-11-28 11:22:01|
1925|5100829|160|40169999|42|3|0|78|2025-11-12 16:35:03|
1925|5700316|160|39199099|71|3|0|141|2025-11-28 11:26:01|
3471|5600794|160|87082999|87|3|0|238|2025-11-14 15:50:01|
1925|5700216|160|87082201|49|3|0|483|2025-11-12 18:20:01|
1925|5700302|160|83082001|32|3|0|63|2025-11-28 11:39:01|
1925|5100829|160|87082919|46|3|0|7385|2025-11-12 16:35:03|
1925|5700314|160|87082999|6|3|0|1268|2025-11-28 11:33:03|
1925|5001390|160|94019999|4|3|0|116|2025-11-13 13:04:03|
1925|5700238|160|73181599|37|3|0|8|2025-11-13 14:41:01|
1925|5700200|160|87082999|70|3|0|167|2025-11-13 10:25:05|
1925|5100829|160|87082999|14|3|0|998|2025-11-12 16:35:03|
3471|5600792|160|87082999|153|3|0|94|2025-11-14 17:05:01|
1925|5001388|160|87082902|104|3|0|1614|2025-11-13 13:04:02|
1925|5700226|160|73181599|5|3|0|145|2025-11-12 18:32:01|
1925|5001388|160|87088005|85|3|0|309|2025-11-13 13:04:02|
1925|5700306|160|73181599|27|6|0|78|2025-11-28 11:04:03|
1925|5700218|160|85365099|119|3|0|1346|2025-11-13 10:05:03|
1925|5700302|160|73182291|22|6|0|13|2025-11-28 11:39:01|
1925|5700216|160|73072202|1|3|0|289|2025-11-12 18:20:01|
1925|5001394|160|73181599|40|3|0|241|2025-11-13 11:32:07|
3471|5600944|160|94019999|182|3|0|52|2025-11-27 19:08:01|
1925|5700206|160|73269099|5|6|0|1049|2025-11-13 10:47:04|
1925|5700302|160|87085099|124|3|0|11006|2025-11-28 11:39:01|
1925|5001388|160|87082999|13|3|0|54|2025-11-13 13:04:02|
1925|5700210|160|87088007|20|3|0|3831|2025-11-12 17:57:01|
1925|5700202|160|87082999|9|3|0|430|2025-11-13 10:26:04|
1925|5001388|160|87089999|31|3|0|12|2025-11-13 13:04:02|
1925|5700236|160|39199099|34|6|0|52|2025-11-13 10:49:01|
1925|5001386|160|87082999|168|3|0|358|2025-11-13 13:04:02|
1925|5700238|160|73181606|45|3|0|129|2025-11-13 14:41:01|
1925|5001394|160|39199099|156|3|0|16|2025-11-13 11:32:07|
1925|5700306|160|87088005|69|3|0|7334|2025-11-28 11:04:03|
1925|5001386|160|73181599|6|6|0|91|2025-11-13 13:04:02|
3471|5600948|160|87082999|47|3|0|906|2025-11-27 18:38:02|
1925|5001394|160|87082999|173|3|0|436|2025-11-13 11:32:07|
1925|5100823|160|73181599|81|6|0|78|2025-11-12 16:31:00|
1925|5700312|160|87082999|30|3|0|245|2025-11-28 11:37:01|
1925|5001386|160|73181606|38|6|0|291|2025-11-13 13:04:02|
1925|5700306|160|87089999|49|3|0|194|2025-11-28 11:04:03|
1925|5001394|160|85371006|72|3|0|3156|2025-11-13 11:32:07|
3471|5600862|160|73181599|88|3|0|8|2025-11-14 16:48:01|
1925|5700232|160|87082999|22|3|0|84|2025-11-13 09:50:05|
1925|5100829|160|73181606|38|3|0|8|2025-11-12 16:35:03|
1925|5100827|160|39199099|95|6|0|6|2025-11-12 16:35:05|
1925|5700218|160|73182403|63|6|0|39|2025-11-13 10:05:03|
1925|5001394|160|39191001|146|3|0|6|2025-11-13 11:32:07|
1925|5700238|160|73181599|18|3|0|24|2025-11-13 14:41:01|
1925|5700306|160|73182403|37|3|0|24|2025-11-28 11:04:03|
1925|5100823|160|94019999|28|3|0|294|2025-11-12 16:31:00|
1925|5700306|160|39269099|145|3|0|9|2025-11-28 11:04:03|
1925|5700242|160|87082999|68|3|0|376|2025-11-13 11:23:02|
1925|5700226|160|73181599|19|3|0|104|2025-11-12 18:32:01|
1925|5700312|160|87082999|13|3|0|594|2025-11-28 11:37:01|
1925|5100829|160|40169999|41|3|0|161|2025-11-12 16:35:03|
1925|5700351|160|87082999|39|3|0|7124|2025-11-28 14:22:01|
1925|5100825|160|87082201|22|3|0|1636|2025-11-12 16:35:02|
3471|5600864|160|40093106|13|3|0|716|2025-11-14 16:48:03|
1925|5700218|160|73181599|11|3|0|506|2025-11-13 10:05:03|
1925|5001394|160|73182291|47|3|0|4|2025-11-13 11:32:07|
1925|5001394|160|87082999|11|3|0|14|2025-11-13 11:32:07|
3471|5600794|160|87082999|51|3|0|215|2025-11-14 15:50:01|
3471|5600862|160|73181599|68|3|0|24|2025-11-14 16:48:01|
1925|5100825|160|87082201|102|3|0|251|2025-11-12 16:35:02|
3471|5600949|160|63079099|3|3|0|1726|2025-11-27 18:39:02|
1925|5700226|160|73181599|2|6|0|104|2025-11-12 18:32:01|
1925|5700306|160|85371099|127|3|0|443|2025-11-28 11:04:03|
3471|5600794|160|87082999|75|3|0|148|2025-11-14 15:50:01|
3471|5600863|160|73269099|8|3|0|5|2025-11-14 16:10:03|
1925|5700312|160|94019999|38|3|0|462|2025-11-28 11:37:01|
3471|5600792|160|87082919|142|3|0|5142|2025-11-14 17:05:01|
1925|5700306|160|73182291|33|3|0|16|2025-11-28 11:04:03|
1925|5700241|160|39232991|2|3|0|118|2025-11-13 11:22:02|
1925|5001394|160|39199099|162|6|0|272|2025-11-13 11:32:07|
1925|5001386|160|87082999|180|3|0|269|2025-11-13 13:04:02|
1925|5100823|160|73181599|144|3|0|60|2025-11-12 16:31:00|
1925|5100831|160|84213199|15|3|0|790|2025-11-12 16:35:03|
1925|5100831|160|87082999|31|3|0|69|2025-11-12 16:35:03|
3471|5600798|160|87082999|183|3|0|215|2025-11-14 16:30:06|
1925|5100825|160|87082999|58|3|0|977|2025-11-12 16:35:02|
1925|5700306|160|73181599|17|3|0|112|2025-11-28 11:04:03|
1925|5100823|160|73181599|100|3|0|112|2025-11-12 16:31:00|
1925|5700308|160|85122099|56|3|0|12799|2025-11-28 11:14:03|
1925|5700226|160|73181599|3|3|0|48|2025-11-12 18:32:01|
1925|5700238|160|73182291|53|3|0|24|2025-11-13 14:41:01|
1925|5700302|160|87082923|41|3|0|24|2025-11-28 11:39:01|
1925|5001386|160|73182999|71|3|0|583|2025-11-13 13:04:02|
1925|5700302|160|39199099|64|6|0|233|2025-11-28 11:39:01|
1925|5100825|160|87082999|94|3|0|292|2025-11-12 16:35:02|
1925|5001394|160|73181599|62|3|0|832|2025-11-13 11:32:07|
1925|5100827|160|87082999|177|3|0|188|2025-11-12 16:35:05|
1925|5700238|160|87082999|117|3|0|15|2025-11-13 14:41:01|
3471|5600862|160|87089999|226|3|0|833|2025-11-14 16:48:01|
1925|5100827|160|73181599|145|3|0|24|2025-11-12 16:35:05|
1925|5001394|160|87089999|74|3|0|282|2025-11-13 11:32:07|
1925|5100823|160|73181599|107|3|0|129|2025-11-12 16:31:00|
1925|5700302|160|87089999|134|3|0|922|2025-11-28 11:39:01|
1925|5001386|160|73269099|111|6|0|906|2025-11-13 13:04:02|
1925|5700304|160|39199099|35|3|0|108|2025-11-28 11:04:02|
1925|5700238|160|94019999|69|3|0|1510|2025-11-13 14:41:01|
1925|5001394|160|87082919|30|3|0|738|2025-11-13 11:32:07|
1925|5700315|160|73269099|2|3|0|104|2025-11-28 11:31:02|
3471|5600796|160|87082919|27|3|0|5877|2025-11-14 17:16:03|
1925|5700302|160|73182403|49|3|0|24|2025-11-28 11:39:01|
1925|5100823|160|73181599|75|3|0|933|2025-11-12 16:31:00|
1925|5700214|160|39263002|50|3|0|144|2025-11-12 18:15:01|
1925|5100827|160|87089999|176|3|0|122|2025-11-12 16:35:05|
1925|5100825|160|87082999|109|3|0|259|2025-11-12 16:35:02|
1925|5001392|160|85122099|34|3|0|2282|2025-11-13 13:04:03|
3471|5600866|160|90328999|108|3|0|3823|2025-11-14 16:09:02|
1925|5700214|160|85122099|54|3|0|2282|2025-11-12 18:15:01|
1925|5100823|160|87089999|55|3|0|2259|2025-11-12 16:31:00|
1925|5700302|160|87082922|104|6|0|4528|2025-11-28 11:39:01|
1925|5100823|160|73181599|84|3|0|482|2025-11-12 16:31:00|
1925|5700302|160|87088005|75|3|0|5027|2025-11-28 11:39:01|
3471|5600864|160|87082999|68|3|0|1808|2025-11-14 16:48:03|
1925|5700226|160|39269099|119|3|0|612|2025-11-12 18:32:01|
1925|5700302|160|39199099|61|6|0|376|2025-11-28 11:39:01|
1925|5700226|160|87082999|34|3|0|286|2025-11-12 18:32:01|
3471|5600944|160|85269299|48|3|0|705|2025-11-27 19:08:01|
1925|5100823|160|73181599|87|3|0|32|2025-11-12 16:31:00|
3471|5600862|160|49089099|48|3|0|72|2025-11-14 16:48:01|
1925|5100827|160|87082999|205|3|0|2938|2025-11-12 16:35:05|
1925|5100825|160|85371099|77|3|0|14095|2025-11-12 16:35:02|
1925|5001394|160|39174001|184|3|0|576|2025-11-13 11:32:07|
1925|5001388|160|70091099|44|3|0|1164|2025-11-13 13:04:02|
1925|5700216|160|87082201|70|3|0|818|2025-11-12 18:20:01|
3471|5600798|160|85182202|123|3|0|2269|2025-11-14 16:30:06|
3471|5600944|160|87082999|72|3|0|361|2025-11-27 19:08:01|
1925|5100823|160|87082919|214|3|0|7385|2025-11-12 16:31:00|
1925|5700302|160|87088099|77|3|0|1453|2025-11-28 11:39:01|
1925|5700206|160|87082999|2|3|0|658|2025-11-13 10:47:04|
1925|5700232|160|94019999|46|3|0|60|2025-11-13 09:50:05|
1925|5700302|160|85122099|97|3|0|2282|2025-11-28 11:39:01|
3471|5600866|160|87089412|92|3|0|17033|2025-11-14 16:09:02|
1925|5700302|160|85365099|101|3|0|1657|2025-11-28 11:39:01|
3471|5600798|160|87082919|139|3|0|2939|2025-11-14 16:30:06|
1925|5700216|160|87082999|14|3|0|251|2025-11-12 18:20:01|
1925|5100827|160|39199099|105|6|0|26|2025-11-12 16:35:05|
1925|5001394|160|73181599|204|3|0|24|2025-11-13 11:32:07|
1925|5700236|160|39199099|46|6|0|13|2025-11-13 10:49:01|
1925|5700216|160|87082999|15|3|0|483|2025-11-12 18:20:01|
3471|5600798|160|73181606|82|6|0|19|2025-11-14 16:30:06|
1925|5100823|160|87088005|63|3|0|158|2025-11-12 16:31:00|
1925|5700302|160|87089203|56|3|0|433|2025-11-28 11:39:01|
1925|5100823|160|87088005|174|3|0|18338|2025-11-12 16:31:00|
1925|5700302|160|87085099|161|3|0|20939|2025-11-28 11:39:01|
1925|5001394|160|39199099|94|3|0|24|2025-11-13 11:32:07|
1925|5100823|160|73181599|93|3|0|112|2025-11-12 16:31:00|
3471|5600950|160|87088099|82|3|0|16380|2025-11-27 18:19:02|
1925|5700242|160|87082999|17|3|0|39|2025-11-13 11:23:02|
1925|5700316|160|39199099|71|6|0|226|2025-11-28 11:26:01|
1925|5100826|160|73269099|3|6|0|5085|2025-11-12 16:35:01|
1925|5700210|160|87082922|43|6|0|4026|2025-11-12 17:57:01|
1925|5100825|160|87082999|95|3|0|54|2025-11-12 16:35:02|
1925|5001386|160|73181599|5|6|0|816|2025-11-13 13:04:02|
1925|5700214|160|73262006|25|3|0|8|2025-11-12 18:15:01|
1925|5100825|160|70091099|84|6|0|168|2025-11-12 16:35:02|
1925|5700216|160|87082999|10|3|0|358|2025-11-12 18:20:01|
1925|5100827|160|94019999|63|3|0|129|2025-11-12 16:35:05|
1925|5700302|160|85371006|88|3|0|7088|2025-11-28 11:39:01|
1925|5100823|160|40093106|40|3|0|145|2025-11-12 16:31:00|
1925|5700302|160|73181606|80|6|0|476|2025-11-28 11:39:01|
1925|5001394|160|85443099|118|6|0|3829|2025-11-13 11:32:07|
1925|5100829|160|87082999|19|3|0|1811|2025-11-12 16:35:03|
1925|5700304|160|87082999|15|3|0|997|2025-11-28 11:04:02|
1925|5001389|160|73269099|6|3|0|106|2025-11-13 11:32:02|
1925|5700302|160|40169999|48|3|0|107|2025-11-28 11:39:01|
1925|5100823|160|73181599|3|6|0|699|2025-11-12 16:31:00|
3471|5600798|160|73181599|66|6|0|131|2025-11-14 16:30:06|
1925|5100825|160|85122002|19|3|0|4798|2025-11-12 16:35:02|
1925|5700233|160|73269099|3|3|0|6038|2025-11-13 10:43:02|
3471|5600862|160|73181606|108|3|0|193|2025-11-14 16:48:01|
1925|5001386|160|73262006|48|3|0|4|2025-11-13 13:04:02|
1925|5100827|160|87082999|190|3|0|1550|2025-11-12 16:35:05|
1925|5700214|160|85371006|32|3|0|12625|2025-11-12 18:15:01|
1925|5700302|160|85044099|90|3|0|2095|2025-11-28 11:39:01|
1925|5001386|160|87089999|66|3|0|292|2025-11-13 13:04:02|
1925|5700302|160|73181599|135|6|0|492|2025-11-28 11:39:01|
1925|5100829|160|94019999|3|3|0|116|2025-11-12 16:35:03|
1925|5700242|160|94019999|2|3|0|137|2025-11-13 11:23:02|
1925|5700312|160|87082999|16|3|0|110|2025-11-28 11:37:01|
1925|5700204|160|87089203|21|3|0|433|2025-11-13 10:37:02|
1925|5700312|160|87082999|24|3|0|269|2025-11-28 11:37:01|
1925|5100827|160|39199099|103|3|0|8|2025-11-12 16:35:05|
1925|5100827|160|87089999|146|3|0|609|2025-11-12 16:35:05|
1925|5700226|160|73181599|118|6|0|39|2025-11-12 18:32:01|
1925|5001392|160|87082919|6|3|0|3733|2025-11-13 13:04:03|
1925|5100827|160|87089999|172|3|0|850|2025-11-12 16:35:05|
1925|5700226|160|39199099|82|6|0|26|2025-11-12 18:32:01|
1925|5700226|160|39199099|72|6|0|6|2025-11-12 18:32:01|
1925|5700226|160|39269099|103|3|0|478|2025-11-12 18:32:01|
1925|5700312|160|87082999|53|3|0|415|2025-11-28 11:37:01|
1925|5700204|160|87089999|16|3|0|292|2025-11-13 10:37:02|
1925|5700312|160|87082999|27|3|0|1214|2025-11-28 11:37:01|
1925|5001394|160|73181599|59|3|0|619|2025-11-13 11:32:07|
1925|5001390|160|87082919|55|3|0|3692|2025-11-13 13:04:03|
3471|5600950|160|87082999|54|3|0|94|2025-11-27 18:19:02|
1925|5001390|160|87082999|2|3|0|2017|2025-11-13 13:04:03|
1925|5700304|160|84833004|44|3|0|257|2025-11-28 11:04:02|
3471|5600798|160|87082999|153|3|0|176|2025-11-14 16:30:06|
1925|5700226|160|85182202|60|6|0|5077|2025-11-12 18:32:01|
1925|5700226|160|39199099|68|3|0|32|2025-11-12 18:32:01|
1925|5700224|160|87087099|9|3|0|43836|2025-11-12 18:26:02|
1925|5700218|160|73181599|25|3|0|112|2025-11-13 10:05:03|
1925|5700226|160|39199099|88|3|0|169|2025-11-12 18:32:01|
1925|5700226|160|73182291|12|6|0|26|2025-11-12 18:32:01|
3471|5600798|160|85371006|129|3|0|2477|2025-11-14 16:30:06|
3471|5600946|160|87082923|48|3|0|9|2025-11-28 20:35:00|
1925|5700204|160|85371006|56|3|0|7089|2025-11-13 10:37:02|
3471|5600944|160|87082999|112|3|0|50|2025-11-27 19:08:01|
1925|5100823|160|87082999|14|3|0|1548|2025-11-12 16:31:00|
