Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
1925|5001386|160|87089412|82|3|16.00000|1|2025-11-13 13:04:02|
1925|5700271|160|87089203|34|3|16.00000|1|2025-11-19 09:42:02|
3471|5600787|160|39199099|8|6|35.00000|1|2025-11-20 10:54:04|
1925|5001394|160|39199099|154|3|16.00000|1|2025-11-13 11:32:07|
1925|5700238|160|73181606|44|3|16.00000|1|2025-11-13 14:41:01|
3471|5600766|160|73182291|108|3|16.00000|1|2025-11-19 18:35:03|
1925|5700350|160|87082999|15|3|16.00000|1|2025-11-24 13:18:02|
1925|5100825|160|85443099|75|3|16.00000|1|2025-11-12 16:35:02|
1925|5700335|160|87082201|43|3|16.00000|1|2025-11-21 12:21:01|
1925|5001425|160|40169999|80|3|16.00000|1|2025-11-19 12:01:01|
1925|5001427|160|87089203|32|3|16.00000|1|2025-11-19 12:00:05|
1925|5700238|160|73181599|16|6|35.00000|1|2025-11-13 14:41:01|
1925|5700218|160|73269099|188|6|35.00000|1|2025-11-13 10:05:03|
1925|5700347|160|39199099|52|3|16.00000|1|2025-11-24 13:15:00|
3471|5600778|160|87089999|284|3|16.00000|1|2025-11-21 18:31:03|
1925|5700367|160|85182202|28|6|15.00000|1|2025-11-21 18:30:05|
1925|5001386|160|39269099|148|3|16.00000|1|2025-11-13 13:04:02|
1925|5100856|160|73181599|25|6|35.00000|1|2025-11-19 11:27:03|
3471|5600787|160|49089099|75|3|16.00000|1|2025-11-20 10:54:04|
1925|5001386|160|85371006|99|3|16.00000|1|2025-11-13 13:04:02|
1925|5700218|160|73182999|76|6|35.00000|1|2025-11-13 10:05:03|
3471|5600780|160|87082999|75|3|16.00000|1|2025-11-19 19:29:03|
3471|5600779|160|73181599|4|3|16.00000|1|2025-11-21 12:26:01|
1925|5100825|160|39235001|35|3|16.00000|1|2025-11-12 16:35:02|
1925|5100854|160|73181599|273|6|35.00000|1|2025-11-19 11:25:05|
1925|5700331|160|87088005|75|3|16.00000|1|2025-11-21 12:15:02|
1925|5700281|160|73181599|11|6|35.00000|1|2025-11-19 10:04:02|
1925|5001394|160|87082999|83|3|16.00000|1|2025-11-13 11:32:07|
1925|5001394|160|87089999|75|3|16.00000|1|2025-11-13 11:32:07|
1925|5700329|160|39263002|42|3|16.00000|1|2025-11-20 12:28:02|
1925|5700367|160|85122099|56|3|16.00000|1|2025-11-21 18:30:05|
1925|5700271|160|87082919|119|3|16.00000|1|2025-11-19 09:42:02|
1925|5001386|160|73181599|2|3|16.00000|1|2025-11-13 13:04:02|
3471|5600785|160|73182403|16|3|16.00000|1|2025-11-19 19:35:02|
3471|5600780|160|87082919|14|3|16.00000|1|2025-11-19 19:29:03|
1925|5700204|160|73182291|9|3|16.00000|1|2025-11-13 10:37:02|
1925|5700232|160|87082999|15|3|16.00000|1|2025-11-13 09:50:05|
1925|5001427|160|87082999|18|3|16.00000|1|2025-11-19 12:00:05|
3471|5600790|160|73269099|6|6|35.00000|1|2025-11-19 18:29:02|
1925|5700210|160|94019999|32|3|16.00000|1|2025-11-12 17:57:01|
1925|5700368|160|63079099|1|6|10.00000|1|2025-11-21 18:47:04|
3471|5600768|160|87085099|68|3|16.00000|1|2025-11-19 16:47:03|
1925|5001421|160|84123199|176|3|16.00000|1|2025-11-19 12:01:02|
1925|5001394|160|39199099|161|6|35.00000|1|2025-11-13 11:32:07|
1925|5001394|160|87088005|104|3|16.00000|1|2025-11-13 11:32:07|
1925|5700281|160|73181599|18|6|35.00000|1|2025-11-19 10:04:02|
1925|5700357|160|87089999|141|3|16.00000|1|2025-11-21 11:53:02|
1925|5700368|160|63079099|1|3|16.00000|1|2025-11-21 18:47:04|
1925|5001386|160|73181606|39|6|35.00000|1|2025-11-13 13:04:02|
1925|5100855|160|73269099|4|6|35.00000|1|2025-11-19 11:25:05|
1925|5100860|160|87082999|48|3|16.00000|1|2025-11-19 11:28:07|
3471|5600792|160|70091099|38|3|16.00000|1|2025-11-14 17:05:01|
1925|5700283|160|73072202|11|3|16.00000|1|2025-11-19 10:05:03|
3471|5600766|160|94012001|265|3|16.00000|1|2025-11-19 18:35:03|
1925|5700327|160|73269099|132|3|16.00000|1|2025-11-20 12:24:03|
1925|5700218|160|73181606|105|6|35.00000|1|2025-11-13 10:05:03|
3471|5600766|160|83082001|127|3|16.00000|1|2025-11-19 18:35:03|
1925|5700357|160|87082999|167|3|16.00000|1|2025-11-21 11:53:02|
3471|5600776|160|39263002|9|3|16.00000|1|2025-11-21 18:08:02|
1925|5100823|160|85365099|191|3|16.00000|1|2025-11-12 16:31:00|
1925|5700206|160|87082999|6|3|16.00000|1|2025-11-13 10:47:04|
1925|5700339|160|87082999|12|3|16.00000|1|2025-11-22 10:51:00|
1925|5700359|160|73181599|35|3|16.00000|1|2025-11-21 11:54:06|
3471|5600766|160|40169999|40|3|16.00000|1|2025-11-19 18:35:03|
1925|5700216|160|87141099|16|3|16.00000|1|2025-11-12 18:20:01|
1925|5700357|160|73181599|3|6|35.00000|1|2025-11-21 11:53:02|
1925|5100860|160|73182291|78|3|16.00000|1|2025-11-19 11:28:07|
3471|5600770|160|94019999|117|3|16.00000|1|2025-11-19 18:29:05|
3471|5600766|160|39199099|19|3|16.00000|1|2025-11-19 18:35:03|
1925|5001425|160|87089999|9|3|16.00000|1|2025-11-19 12:01:01|
3471|5600787|160|39269099|41|3|16.00000|1|2025-11-20 10:54:04|
1925|5001386|160|73181599|6|6|35.00000|1|2025-11-13 13:04:02|
3471|5600766|160|73182291|106|3|16.00000|1|2025-11-19 18:35:03|
1925|5001423|160|87088005|202|3|16.00000|1|2025-11-19 12:01:02|
1925|5001421|160|87082999|140|3|16.00000|1|2025-11-19 12:01:02|
1925|5700240|160|73181606|8|3|16.00000|1|2025-11-13 11:24:02|
1925|5100823|160|94019999|28|3|16.00000|1|2025-11-12 16:31:00|
1925|5001423|160|87089412|198|3|16.00000|1|2025-11-19 12:01:02|
3471|5600767|160|39232991|1|3|16.00000|1|2025-11-21 15:26:02|
1925|5700367|160|87089999|46|3|16.00000|1|2025-11-21 18:30:05|
1925|5700218|160|73181606|190|6|35.00000|1|2025-11-13 10:05:03|
3471|5600787|160|84836099|113|3|16.00000|1|2025-11-20 10:54:04|
1925|5001427|160|87085099|56|3|16.00000|1|2025-11-19 12:00:05|
3471|5600782|160|40169999|38|3|16.00000|1|2025-11-19 15:41:01|
3471|5600782|160|39269020|26|3|16.00000|1|2025-11-19 15:41:01|
1925|5100856|160|87082999|186|3|16.00000|1|2025-11-19 11:27:03|
3043|5003577|523|56090002|1|6|10.00000|1|2025-11-19 18:13:01|
1925|5001388|160|87088099|108|3|16.00000|1|2025-11-13 13:04:02|
3471|5600779|160|73269099|5|3|16.00000|1|2025-11-21 12:26:01|
1925|5700343|160|70091099|35|3|16.00000|1|2025-11-22 10:57:01|
1925|5700357|160|39199099|120|6|35.00000|1|2025-11-21 11:53:02|
1925|5700214|160|73262006|26|3|16.00000|1|2025-11-12 18:15:01|
3471|5600792|160|87089999|208|3|16.00000|1|2025-11-14 17:05:01|
1925|5700331|160|87082999|94|3|16.00000|1|2025-11-21 12:15:02|
1925|5700369|160|85365099|45|3|16.00000|1|2025-11-21 18:50:03|
3471|5600766|160|87089999|221|3|16.00000|1|2025-11-19 18:35:03|
3471|5600794|160|87082999|65|3|16.00000|1|2025-11-14 15:50:01|
3471|5600787|160|39199099|11|6|35.00000|1|2025-11-20 10:54:04|
1925|5100856|160|40169304|140|3|16.00000|1|2025-11-19 11:27:03|
3471|5600782|160|39199099|9|3|16.00000|1|2025-11-19 15:41:01|
1925|5700277|160|39263002|71|3|16.00000|1|2025-11-19 09:58:01|
3471|5600861|160|73269099|2|6|35.00000|1|2025-11-14 16:09:03|
3471|5600787|160|87089999|239|3|16.00000|1|2025-11-20 10:54:04|
1925|5700210|160|73269099|2|6|35.00000|1|2025-11-12 17:57:01|
1925|5700332|160|73269099|1|3|16.00000|1|2025-11-21 12:20:01|
1925|5700335|160|87082999|7|3|16.00000|1|2025-11-21 12:21:01|
3471|5600786|160|73269099|3|3|16.00000|1|2025-11-19 19:35:01|
1925|5100823|160|85371006|6|3|16.00000|1|2025-11-12 16:31:00|
1925|5100823|160|87082999|168|3|16.00000|1|2025-11-12 16:31:00|
3471|5600787|160|39269099|42|3|16.00000|1|2025-11-20 10:54:04|
1925|5100856|160|87089999|102|3|16.00000|1|2025-11-19 11:27:03|
1925|5700335|160|73182291|33|6|35.00000|1|2025-11-21 12:21:01|
1925|5700238|160|87089412|112|3|16.00000|1|2025-11-13 14:41:01|
1925|5700271|160|87082999|54|3|16.00000|1|2025-11-19 09:42:02|
1925|5001427|160|85182202|46|6|15.00000|1|2025-11-19 12:00:05|
1925|5700277|160|94019999|52|3|16.00000|1|2025-11-19 09:58:01|
3577|5102390|521|84672999|3|6|5.00000|1|2025-11-19 14:46:01|
1925|5001427|160|39269029|85|3|16.00000|1|2025-11-19 12:00:05|
1925|5700339|160|87082201|45|3|16.00000|1|2025-11-22 10:51:00|
3471|5600798|160|85371099|130|3|16.00000|1|2025-11-14 16:30:06|
3471|5600785|160|39174001|3|3|16.00000|1|2025-11-19 19:35:02|
3471|5600778|160|94019999|330|3|16.00000|1|2025-11-21 18:31:03|
1925|5700343|160|40169999|11|3|16.00000|1|2025-11-22 10:57:01|
1925|5100829|160|73181599|40|6|35.00000|1|2025-11-12 16:35:03|
1925|5700216|160|87082999|64|3|16.00000|1|2025-11-12 18:20:01|
1925|5100854|160|39199099|67|6|35.00000|1|2025-11-19 11:25:05|
1925|5700357|160|73181401|33|6|35.00000|1|2025-11-21 11:53:02|
1925|5700371|160|85122099|16|3|16.00000|1|2025-11-21 18:43:02|
3471|5600862|160|73182291|117|6|35.00000|1|2025-11-14 16:48:01|
3471|5600787|160|85371004|126|3|16.00000|1|2025-11-20 10:54:04|
3471|5600766|160|87089999|224|3|16.00000|1|2025-11-19 18:35:03|
1925|5700355|160|39199099|57|3|16.00000|1|2025-11-20 11:41:02|
3471|5600782|160|73182291|67|3|16.00000|1|2025-11-19 15:41:01|
3471|5600766|160|87082999|190|3|16.00000|1|2025-11-19 18:35:03|
1925|5700339|160|94019999|22|3|16.00000|1|2025-11-22 10:51:00|
3471|5600862|160|87082999|190|3|16.00000|1|2025-11-14 16:48:01|
3471|5600778|160|87089999|269|3|16.00000|1|2025-11-21 18:31:03|
1925|5700357|160|73181606|41|6|35.00000|1|2025-11-21 11:53:02|
1925|5001423|160|73181599|121|3|16.00000|1|2025-11-19 12:01:02|
1925|5001386|160|87082999|170|3|16.00000|1|2025-11-13 13:04:02|
1925|5700232|160|87089999|16|3|16.00000|1|2025-11-13 09:50:05|
1925|5001423|160|87082999|17|3|16.00000|1|2025-11-19 12:01:02|
1925|5700327|160|87088099|69|3|16.00000|1|2025-11-20 12:24:03|
1925|5700367|160|87089904|19|3|16.00000|1|2025-11-21 18:30:05|
1925|5700218|160|87089412|92|3|16.00000|1|2025-11-13 10:05:03|
1925|5700343|160|40093106|30|3|16.00000|1|2025-11-22 10:57:01|
3471|5600770|160|87082999|68|3|16.00000|1|2025-11-19 18:29:05|
1925|5001423|160|73181599|208|6|35.00000|1|2025-11-19 12:01:02|
3471|5600764|160|73181599|50|3|16.00000|1|2025-11-19 19:00:03|
1925|5700200|160|87082999|14|3|16.00000|1|2025-11-13 10:25:05|
1925|5700339|160|84254299|37|3|16.00000|1|2025-11-22 10:51:00|
3471|5600796|160|87082999|73|3|16.00000|1|2025-11-14 17:16:03|
1925|5001425|160|73181606|176|3|16.00000|1|2025-11-19 12:01:01|
1925|5700331|160|73181599|28|3|16.00000|1|2025-11-21 12:15:02|
3471|5600776|160|39173999|1|3|16.00000|1|2025-11-21 18:08:02|
1925|5700218|160|85371099|114|3|16.00000|1|2025-11-13 10:05:03|
1925|5001394|160|39199099|156|6|35.00000|1|2025-11-13 11:32:07|
3471|5600779|160|73269099|6|3|16.00000|1|2025-11-21 12:26:01|
3471|5600768|160|87088005|72|3|16.00000|1|2025-11-19 16:47:03|
1925|5700363|160|87087099|3|3|16.00000|1|2025-11-21 13:21:03|
1925|5700218|160|83021002|140|3|16.00000|1|2025-11-13 10:05:03|
1925|5700337|160|39263002|21|3|16.00000|1|2025-11-21 12:23:01|
1925|5700283|160|73182999|29|6|35.00000|1|2025-11-19 10:05:03|
3471|5600764|160|85365099|97|3|16.00000|1|2025-11-19 19:00:03|
1925|5100858|160|87082999|37|3|16.00000|1|2025-11-19 11:48:01|
3471|5600789|160|87082999|156|3|16.00000|1|2025-11-19 18:29:04|
3471|5600764|160|73269099|77|6|35.00000|1|2025-11-19 19:00:03|
1925|5700218|160|87082999|79|3|16.00000|1|2025-11-13 10:05:03|
3471|5600778|160|98020019|50|3|16.00000|1|2025-11-21 18:31:03|
1925|5700361|160|87082999|53|3|16.00000|1|2025-11-21 13:26:01|
1925|5700359|160|94019999|14|3|16.00000|1|2025-11-21 11:54:06|
1925|5700218|160|73269099|41|3|16.00000|1|2025-11-13 10:05:03|
1925|5001374|160|87082999|262|3|16.00000|1|2025-11-01 11:06:01|
1925|5001421|160|73181599|13|3|16.00000|1|2025-11-19 12:01:02|
1925|5700361|160|87082999|16|3|16.00000|1|2025-11-21 13:26:01|
3471|5600778|160|87082999|225|3|16.00000|1|2025-11-21 18:31:03|
1925|5100823|160|73181599|75|3|16.00000|1|2025-11-12 16:31:00|
3471|5600787|160|85365099|125|3|16.00000|1|2025-11-20 10:54:04|
1925|5100823|160|73181599|97|6|35.00000|1|2025-11-12 16:31:00|
3471|5600766|160|84099199|129|3|16.00000|1|2025-11-19 18:35:03|
1925|5100856|160|73182403|70|3|16.00000|1|2025-11-19 11:27:03|
3471|5600770|160|87082999|66|3|16.00000|1|2025-11-19 18:29:05|
3471|5600785|160|87082999|50|3|16.00000|1|2025-11-19 19:35:02|
3471|5600796|160|87082999|44|3|16.00000|1|2025-11-14 17:16:03|
1925|5700279|160|87082999|81|3|16.00000|1|2025-11-19 09:58:02|
1925|5700361|160|87082999|21|3|16.00000|1|2025-11-21 13:26:01|
1925|5100860|160|87082201|107|3|16.00000|1|2025-11-19 11:28:07|
1925|5001374|160|87089203|76|3|16.00000|1|2025-11-01 11:06:01|
3577|5102337|521|39174001|5|3|16.00000|1|2025-11-05 11:14:03|
1925|5001421|160|85122099|188|3|16.00000|1|2025-11-19 12:01:02|
1925|5700356|160|73181599|8|3|16.00000|1|2025-11-21 11:51:02|
1925|5700279|160|94019999|23|3|16.00000|1|2025-11-19 09:58:02|
3577|5102368|521|40169304|12|3|16.00000|1|2025-11-13 19:27:00|
1925|5700365|160|87082999|22|3|16.00000|1|2025-11-21 13:40:02|
3471|5600860|160|87141099|109|3|16.00000|1|2025-11-14 16:30:07|
1925|5001423|160|87082999|79|3|16.00000|1|2025-11-19 12:01:02|
1925|5001423|160|87082999|9|3|16.00000|1|2025-11-19 12:01:02|
1925|5700200|160|87089999|11|3|16.00000|1|2025-11-13 10:25:05|
1925|5700349|160|87087006|10|3|16.00000|1|2025-11-24 13:18:01|
3471|5600794|160|87082999|61|3|16.00000|1|2025-11-14 15:50:01|
1925|5001427|160|39263002|48|3|16.00000|1|2025-11-19 12:00:05|
1925|5700356|160|73181599|8|6|35.00000|1|2025-11-21 11:51:02|
1925|5100860|160|87082999|55|3|16.00000|1|2025-11-19 11:28:07|
3577|5102337|521|87082999|42|6|35.00000|1|2025-11-05 11:14:03|
1925|5001374|160|39199099|135|3|16.00000|1|2025-11-01 11:06:01|
1925|5700355|160|73072202|22|3|16.00000|1|2025-11-20 11:41:02|
1925|5700361|160|73269099|23|3|16.00000|1|2025-11-21 13:26:01|
3471|5600787|160|87082999|260|3|16.00000|1|2025-11-20 10:54:04|
3471|5600794|160|87082999|80|3|16.00000|1|2025-11-14 15:50:01|
1925|5001425|160|87082999|155|3|16.00000|1|2025-11-19 12:01:01|
1925|5700271|160|87082999|44|3|16.00000|1|2025-11-19 09:42:02|
1925|5001427|160|85182202|46|3|16.00000|1|2025-11-19 12:00:05|
1925|5700283|160|73181599|108|3|16.00000|1|2025-11-19 10:05:03|
1925|5100854|160|70091099|233|3|16.00000|1|2025-11-19 11:25:05|
3471|5600787|160|87089999|250|3|16.00000|1|2025-11-20 10:54:04|
3471|5600792|160|94019999|250|3|16.00000|1|2025-11-14 17:05:01|
3471|5600780|160|87082999|46|3|16.00000|1|2025-11-19 19:29:03|
1925|5700283|160|87082999|53|3|16.00000|1|2025-11-19 10:05:03|
1925|5700337|160|87087099|16|3|16.00000|1|2025-11-21 12:23:01|
1925|5001374|160|87088005|247|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87089999|112|3|16.00000|1|2025-11-01 11:06:01|
1925|5700367|160|87088005|37|3|16.00000|1|2025-11-21 18:30:05|
1925|5001423|160|87082999|21|3|16.00000|1|2025-11-19 12:01:02|
3471|5600787|160|87082999|192|3|16.00000|1|2025-11-20 10:54:04|
1925|5100827|160|87082999|33|3|16.00000|1|2025-11-12 16:35:05|
3471|5600782|160|87082919|102|3|16.00000|1|2025-11-19 15:41:01|
1925|5700236|160|39269099|33|3|16.00000|1|2025-11-13 10:49:01|
1925|5001423|160|87082999|185|3|16.00000|1|2025-11-19 12:01:02|
3471|5600766|160|94012001|260|3|16.00000|1|2025-11-19 18:35:03|
1925|5100854|160|87089203|24|3|16.00000|1|2025-11-19 11:25:05|
1925|5700347|160|87089203|8|3|16.00000|1|2025-11-24 13:15:00|
1925|5001392|160|85122099|33|3|16.00000|1|2025-11-13 13:04:03|
3471|5600787|160|39199099|8|3|16.00000|1|2025-11-20 10:54:04|
1925|5700361|160|87082999|32|3|16.00000|1|2025-11-21 13:26:01|
1925|5700331|160|73181599|22|3|16.00000|1|2025-11-21 12:15:02|
1925|5001374|160|87088005|180|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|21|6|35.00000|1|2025-11-01 11:06:01|
1925|5700367|160|94019999|42|3|16.00000|1|2025-11-21 18:30:05|
1925|5700283|160|87089999|16|3|16.00000|1|2025-11-19 10:05:03|
1925|5700335|160|73181504|27|3|16.00000|1|2025-11-21 12:21:01|
1925|5001388|160|40169999|79|3|16.00000|1|2025-11-13 13:04:02|
1925|5100858|160|87085099|29|6|3.00000|1|2025-11-19 11:48:01|
3471|5600895|160|87082999|48|3|16.00000|1|2025-11-15 11:53:02|
1925|5700273|160|73181599|6|6|35.00000|1|2025-11-19 09:44:04|
1925|5700283|160|87089999|38|3|16.00000|1|2025-11-19 10:05:03|
1925|5001425|160|87089999|83|3|16.00000|1|2025-11-19 12:01:01|
1925|5700333|160|87087099|9|3|16.00000|1|2025-11-21 12:20:02|
1925|5700238|160|87088007|106|3|16.00000|1|2025-11-13 14:41:01|
1925|5700335|160|87082999|16|3|16.00000|1|2025-11-21 12:21:01|
1925|5700277|160|87089412|48|3|16.00000|1|2025-11-19 09:58:01|
3471|5600778|160|87082999|158|3|16.00000|1|2025-11-21 18:31:03|
1925|5001374|160|39269099|201|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87083099|181|3|16.00000|1|2025-11-01 11:06:01|
1925|5700355|160|87089999|170|3|16.00000|1|2025-11-20 11:41:02|
3471|5600777|160|63079099|1|6|10.00000|1|2025-11-21 12:26:02|
1925|5700329|160|39269099|51|3|16.00000|1|2025-11-20 12:28:02|
1925|5001386|160|40169901|146|3|16.00000|1|2025-11-13 13:04:02|
1925|5001423|160|39269014|270|3|16.00000|1|2025-11-19 12:01:02|
1925|5700200|160|87082999|57|3|16.00000|1|2025-11-13 10:25:05|
1925|5700327|160|87088005|75|3|16.00000|1|2025-11-20 12:24:03|
1925|5700273|160|73182291|7|3|16.00000|1|2025-11-19 09:44:04|
3471|5600895|160|85182202|38|6|15.00000|1|2025-11-15 11:53:02|
1925|5700343|160|87082999|55|3|16.00000|1|2025-11-22 10:57:01|
3471|5600794|160|87089999|113|3|16.00000|1|2025-11-14 15:50:01|
3471|5600778|160|98020019|84|3|16.00000|1|2025-11-21 18:31:03|
1925|5700327|160|73182291|16|3|16.00000|1|2025-11-20 12:24:03|
1925|5700369|160|39269099|34|3|16.00000|1|2025-11-21 18:50:03|
1925|5001374|160|39199099|137|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39269099|168|3|16.00000|1|2025-11-01 11:06:01|
1925|5700357|160|39269014|180|3|16.00000|1|2025-11-21 11:53:02|
3471|5600776|160|98020019|40|3|16.00000|1|2025-11-21 18:08:02|
1925|5700359|160|94019999|52|3|16.00000|1|2025-11-21 11:54:06|
1925|5700218|160|73181599|52|3|16.00000|1|2025-11-13 10:05:03|
1925|5700334|160|73269099|1|3|16.00000|1|2025-11-21 12:48:02|
1925|5700274|160|73269099|1|3|16.00000|1|2025-11-19 09:49:01|
1925|5001394|160|87089999|136|3|16.00000|1|2025-11-13 11:32:07|
3471|5600796|160|85071099|12|3|16.00000|1|2025-11-14 17:16:03|
1925|5700327|160|40093106|92|3|16.00000|1|2025-11-20 12:24:03|
1925|5700283|160|87082201|50|3|16.00000|1|2025-11-19 10:05:03|
1925|5700232|160|87082999|29|3|16.00000|1|2025-11-13 09:50:05|
3471|5600778|160|39173999|2|3|16.00000|1|2025-11-21 18:31:03|
1925|5700365|160|87082999|14|3|16.00000|1|2025-11-21 13:40:02|
1925|5700331|160|87089999|121|3|16.00000|1|2025-11-21 12:15:02|
1925|5001374|160|39199099|158|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87082919|286|3|16.00000|1|2025-11-01 11:06:01|
1925|5700333|160|87082201|11|3|16.00000|1|2025-11-21 12:20:02|
1925|5700337|160|73269099|39|3|16.00000|1|2025-11-21 12:23:01|
1925|5700359|160|85371006|6|3|16.00000|1|2025-11-21 11:54:06|
1925|5700218|160|73269099|200|6|35.00000|1|2025-11-13 10:05:03|
1925|5700365|160|87082999|48|3|16.00000|1|2025-11-21 13:40:02|
3471|5600766|160|39199099|20|6|35.00000|1|2025-11-19 18:35:03|
1925|5700270|160|63079099|1|6|10.00000|1|2025-11-19 09:41:03|
3471|5600789|160|87082919|131|3|16.00000|1|2025-11-19 18:29:04|
3471|5600789|160|85071099|109|3|16.00000|1|2025-11-19 18:29:04|
1925|5700347|160|87082999|50|3|16.00000|1|2025-11-24 13:15:00|
1925|5700218|160|87089412|100|3|16.00000|1|2025-11-13 10:05:03|
3471|5600764|160|87089904|182|3|16.00000|1|2025-11-19 19:00:03|
1925|5001423|160|73181599|103|6|35.00000|1|2025-11-19 12:01:02|
1925|5100856|160|87082999|172|3|16.00000|1|2025-11-19 11:27:03|
3577|5102337|521|85365099|34|3|16.00000|1|2025-11-05 11:14:03|
1925|5001374|160|73181606|43|3|16.00000|1|2025-11-01 11:06:01|
1925|5700355|160|40169999|54|3|16.00000|1|2025-11-20 11:41:02|
3471|5600782|160|73182403|69|6|35.00000|1|2025-11-19 15:41:01|
3471|5600787|160|87082999|196|3|16.00000|1|2025-11-20 10:54:04|
1925|5100823|160|85182202|185|3|16.00000|1|2025-11-12 16:31:00|
3471|5600764|160|73269099|73|3|16.00000|1|2025-11-19 19:00:03|
1925|5700279|160|94019999|4|3|16.00000|1|2025-11-19 09:58:02|
3471|5600789|160|87082999|145|3|16.00000|1|2025-11-19 18:29:04|
1925|5700329|160|85291009|46|3|16.00000|1|2025-11-20 12:28:02|
3471|5600770|160|87082999|88|3|16.00000|1|2025-11-19 18:29:05|
1925|5001423|160|73181599|127|3|16.00000|1|2025-11-19 12:01:02|
1925|5100827|160|87082999|190|3|16.00000|1|2025-11-12 16:35:05|
3471|5600779|160|73269099|7|6|35.00000|1|2025-11-21 12:26:01|
1925|5700357|160|39199099|115|3|16.00000|1|2025-11-21 11:53:02|
1925|5700336|160|73269099|1|6|35.00000|1|2025-11-21 12:23:00|
1925|5001374|160|73269099|69|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|20|3|16.00000|1|2025-11-01 11:06:01|
3471|5600776|160|40169304|23|3|16.00000|1|2025-11-21 18:08:02|
3471|5600768|160|73269099|13|6|35.00000|1|2025-11-19 16:47:03|
3471|5600776|160|85389001|75|3|16.00000|1|2025-11-21 18:08:02|
1925|5100823|160|87089999|41|3|16.00000|1|2025-11-12 16:31:00|
3471|5600778|160|87082999|186|3|16.00000|1|2025-11-21 18:31:03|
1925|5700271|160|87082101|107|3|16.00000|1|2025-11-19 09:42:02|
3471|5600789|160|73181606|80|6|35.00000|1|2025-11-19 18:29:04|
1925|5001423|160|73181599|101|3|16.00000|1|2025-11-19 12:01:02|
1925|5100854|160|40169901|281|3|16.00000|1|2025-11-19 11:25:05|
1925|5700332|160|73269099|3|6|35.00000|1|2025-11-21 12:20:01|
1925|5700226|160|87081099|95|6|10.00000|1|2025-11-12 18:32:01|
3471|5600764|160|87088005|162|3|16.00000|1|2025-11-19 19:00:03|
1925|5700349|160|87082919|35|3|16.00000|1|2025-11-24 13:18:01|
3471|5600787|160|73261999|91|3|16.00000|1|2025-11-20 10:54:04|
1925|5001374|160|73181599|230|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|40169999|210|3|16.00000|1|2025-11-01 11:06:01|
1925|5700363|160|87082919|13|3|16.00000|1|2025-11-21 13:21:03|
1925|5700365|160|87082999|32|3|16.00000|1|2025-11-21 13:40:02|
1925|5700339|160|87082999|10|3|16.00000|1|2025-11-22 10:51:00|
