Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|5600776|160|98020019|44|1|FRACCION ORIGINAL|2025-11-21 18:08:02|
1647|5006994|240|87032199|2|89|380Y-3 SH290059|2025-11-14 17:36:10|
1925|5700343|160|39269099|8|1|No. De parte: 5BWV-156906-5000-M1|2025-11-22 10:57:01|
1647|5016705|240|87032199|2|197|380Y-3 SJ160274|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|42|380Y-3 SH290266|2025-11-22 11:13:03|
1925|5700335|160|87082999|38|1|No. De parte: 5HYV-221020-6001-H1M|2025-11-21 12:21:01|
1647|5016705|240|87032199|2|12|380Y-3 SJ140443|2025-11-22 11:13:03|
1925|5700343|160|87089999|2|1|No. De parte: 0NYV-113000-3000|2025-11-22 10:57:01|
3471|5600895|160|40169304|16|2|No.Parte|2025-11-15 11:53:02|
1925|5700347|160|87082919|64|1|No. De parte: 5HYV-807100-9001-0K100|2025-11-24 13:15:00|
3471|5600862|160|73181599|74|3|30006-102020810|2025-11-14 16:48:01|
3471|5600858|160|39235001|2|1|25CFTT405303-1|2025-11-14 17:16:03|
3471|5600950|160|87082999|51|2|No.Parte|2025-11-27 18:19:02|
3471|5600950|160|87082101|44|3|5HYV-341200-6000|2025-11-27 18:19:02|
3471|5600895|160|87082999|67|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5006994|240|87032199|2|163|380Y-3 SH290116|2025-11-14 17:36:10|
1925|5700350|160|87082999|19|1|No. De parte: 5HYV-032160-6000-H1M|2025-11-24 13:18:02|
3471|5600798|160|90328999|225|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600776|160|98020019|46|3|25CFTT405338|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|60|380Y-3 SJ080066|2025-11-22 11:13:03|
1925|5700369|160|39174001|89|1|No. De parte: 9AWV-315001-8000|2025-11-21 18:50:03|
1925|5700369|160|87082919|79|1|No. De parte: 5SYV-807800-8300-0BM00|2025-11-21 18:50:03|
1647|5016705|240|87032199|2|108|380Y-3 SJ140411|2025-11-22 11:13:03|
1925|5700343|160|87089203|13|1|No. De parte: 5HYV-021110-6000|2025-11-22 10:57:01|
3471|5600862|160|85371006|172|3|5HYV-150810-6000|2025-11-14 16:48:01|
1647|5016705|240|87032199|2|189|380Y-3 SJ050119|2025-11-22 11:13:03|
3471|5600862|160|84833004|154|3|9060-100008-00001|2025-11-14 16:48:01|
3471|5600858|160|85044099|22|2|No.Parte|2025-11-14 17:16:03|
3471|5600950|160|70091099|18|2|No.Parte|2025-11-27 18:19:02|
3471|5600952|160|87082999|6|1|25CFTT405952-10|2025-11-27 17:41:05|
3471|5600858|160|87082999|39|3|NO.PARTE|2025-11-14 17:16:03|
3471|5600794|160|87141099|125|3|5HYV-237000-6001-39|2025-11-14 15:50:01|
1925|5700349|160|85365099|2|1|No. De parte: 5HYV-010220-6000|2025-11-24 13:18:01|
3471|5600798|160|84818022|116|3|5HYV-354600-9001|2025-11-14 16:30:06|
1925|5700343|160|85371004|44|1|No. De parte: 5HYV-354100-9001-0DT00|2025-11-22 10:57:01|
1925|5700365|160|73181606|1|1|No. De parte: 0010-011700-0010|2025-11-21 13:40:02|
1647|5016705|240|87032199|2|111|380Y-3 SJ050279|2025-11-22 11:13:03|
1925|5700345|160|87082999|3|1|No. De parte: 5HY0-030600|2025-11-22 10:59:02|
1647|5016705|240|87032199|1|244|380Y-3 SH290026|2025-11-22 11:13:03|
1925|5700343|160|40169999|11|1|No. De parte: 5HY0-220004|2025-11-22 10:57:01|
3471|5600794|160|87141099|124|1|25CFTT405375-4|2025-11-14 15:50:01|
1647|5016705|240|87032199|2|23|380Y-3 SJ140521|2025-11-22 11:13:03|
3471|5600864|160|87082999|51|3|5HYV-031428-6000-H1M|2025-11-14 16:48:03|
3471|5600858|160|87082999|49|3|5HYV-223024-6000-0RT00|2025-11-14 17:16:03|
1925|5700316|160|87087006|41|1|No. De parte: 5HYV-070501-6000|2025-11-28 11:26:01|
3471|5600946|160|87082999|88|3|5HYV-221108-6000-H1M|2025-11-28 20:35:00|
3471|5600858|160|73181599|8|2|No.Parte|2025-11-14 17:16:03|
3471|5600798|160|87089999|207|1|25CFTT405375-7|2025-11-14 16:30:06|
1647|5016705|240|87032199|2|287|380Y-3 SJ160275|2025-11-22 11:13:03|
3471|5600792|160|73181599|66|2|No.Parte|2025-11-14 17:05:01|
1925|5700343|160|87082919|52|1|No. De parte: 5HYV-807200-9001-0RT00|2025-11-22 10:57:01|
1647|5016705|240|87032199|1|55|380Y-3 SH290271|2025-11-22 11:13:03|
1925|5700339|160|87089999|7|1|No. De parte: 5HYV-030062-6000|2025-11-22 10:51:00|
3471|5600778|160|40169999|33|1|25CFTT405338-2|2025-11-21 18:31:03|
1925|5700349|160|87082919|35|1|No. De parte: 5HYV-807100-9001-0RT00|2025-11-24 13:18:01|
1925|5700347|160|87082999|13|1|No. De parte: 5HYV-043021-6000|2025-11-24 13:15:00|
3471|5600794|160|87089203|104|1|25CFTT405375-2|2025-11-14 15:50:01|
1647|5016705|240|87032199|2|30|380Y-3 SJ140488|2025-11-22 11:13:03|
3471|5600798|160|73181599|76|3|30102-102025810|2025-11-14 16:30:06|
3471|5600792|160|85122099|112|1|25CFTT405375|2025-11-14 17:05:01|
1925|5700316|160|85182202|54|1|No. De parte: 5HYV-155200-6000-M1|2025-11-28 11:26:01|
1925|5700316|160|87082999|34|1|No. De parte: 5HYV-043069-9000|2025-11-28 11:26:01|
3471|5600858|160|85443099|30|2|No.Parte|2025-11-14 17:16:03|
3471|5600862|160|87081099|177|3|5HYV-220002-6000|2025-11-14 16:48:01|
1925|5700357|160|73182291|44|1|No. De parte: 30303-060900|2025-11-21 11:53:02|
3471|5600895|160|85365099|40|2|No.Parte|2025-11-15 11:53:02|
1925|5700343|160|87089999|34|1|No. De parte: 5HYV-183500-6000|2025-11-22 10:57:01|
1925|5700367|160|87089999|46|1|No. De parte: 5SYV-352103-8300|2025-11-21 18:30:05|
1925|5700336|160|73269099|4|1|No. De parte: TBT085-01-02|2025-11-21 12:23:00|
1925|5700369|160|87088005|37|1|No. De parte: 5HYV-105000-6001|2025-11-21 18:50:03|
1925|5700357|160|40169999|74|1|No. De parte: 5HYV-020004-6001|2025-11-21 11:53:02|
1925|5700347|160|87082999|11|1|No. De parte: 5HYV-041041-6001-0K100|2025-11-24 13:15:00|
3471|5600792|160|83021002|95|2|No.Parte|2025-11-14 17:05:01|
3471|5600776|160|87082999|89|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600798|160|73181599|67|2|No.Parte|2025-11-14 16:30:06|
3471|5600792|160|73181599|57|2|No.Parte|2025-11-14 17:05:01|
1925|5700306|160|87089999|54|1|No. De parte: 5HYV-020003-6001A|2025-11-28 11:04:03|
3471|5600942|160|87082999|3|2|No.Parte|2025-11-27 18:24:03|
3471|5600792|160|73181606|76|3|5HYV-070203-6000|2025-11-14 17:05:01|
3471|5600798|160|49089099|48|3|5SYV-190010-1900-11|2025-11-14 16:30:06|
3471|5600776|160|85365099|72|2|No.Parte|2025-11-21 18:08:02|
3471|5600862|160|84833004|153|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600767|160|73181599|4|3|TBT085-01-06|2025-11-21 15:26:02|
3471|5600778|160|98020019|68|4|5BWV-040007-5000|2025-11-21 18:31:03|
1647|5016705|240|87032199|1|234|380Y-3 SJ050228|2025-11-22 11:13:03|
3471|5600778|160|87089999|278|3|NO.PARTE|2025-11-21 18:31:03|
3471|5600778|160|98020019|78|4|7030-010508|2025-11-21 18:31:03|
1647|5016705|240|87032199|1|165|380Y-3 SJ080081|2025-11-22 11:13:03|
3471|5600862|160|73182291|120|2|No.Parte|2025-11-14 16:48:01|
1647|5016705|240|87032199|2|78|380Y-3 SJ050125|2025-11-22 11:13:03|
3471|5600794|160|87089999|111|1|25CFTT405375-2|2025-11-14 15:50:01|
3471|5600858|160|87085099|53|2|25CFTT405303-1|2025-11-14 17:16:03|
3471|5600942|160|87082999|8|3|5SYV-030330-8000-H1M|2025-11-27 18:24:03|
1925|5700310|160|87082919|11|1|No. De parte: 5HYV-807100-9001-0K100|2025-11-28 11:13:02|
3471|5600858|160|94012001|96|2|No.Parte|2025-11-14 17:16:03|
3471|5600858|160|87085099|53|1|25CFTT405303|2025-11-14 17:16:03|
1925|5700339|160|85124001|47|1|No. De parte: 5HYV-805300-9002|2025-11-22 10:51:00|
1647|5006994|240|87032199|2|35|380Y-3 SH290289|2025-11-14 17:36:10|
1647|5016705|240|87032199|1|213|380Y-3 SH290036|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|59|380Y-3 SJ050148|2025-11-22 11:13:03|
1925|5700339|160|87082201|45|1|No. De parte: 5HYV-805100-9004|2025-11-22 10:51:00|
1925|5700331|160|87082201|119|1|No. De parte: 5HYV-237130-6000-H1|2025-11-21 12:15:02|
1647|5016705|240|87032199|2|248|380Y-3 SJ160237|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|261|380Y-3 SJ080088|2025-11-22 11:13:03|
3471|5600792|160|87082919|144|2|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600776|160|98020019|53|1|FRACCION ORIGINAL|2025-11-21 18:08:02|
3471|5600858|160|87089203|66|3|5HYV-021110-6000|2025-11-14 17:16:03|
3471|5600895|160|39269099|7|3|5HYV-188002-6000|2025-11-15 11:53:02|
3471|5600942|160|87082999|2|1|25CFTT405952-1|2025-11-27 18:24:03|
3471|5600945|160|39232991|2|1|25CFTT405952-2|2025-11-27 18:24:02|
3471|5600895|160|87082919|45|1|25CFTT405303-3|2025-11-15 11:53:02|
3471|5600858|160|85122099|24|3|5HYV-160410-6000|2025-11-14 17:16:03|
1925|5700357|160|39191001|123|1|No. De parte: 5HYV-190027-6000|2025-11-21 11:53:02|
3471|5600862|160|39269020|28|1|25CFTT405303-5|2025-11-14 16:48:01|
1647|5016705|240|87032199|1|46|380Y-3 SH280027|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|160|380Y-3 SJ160463|2025-11-22 11:13:03|
3471|5600778|160|87082999|299|3|5HYV-237000-6000-29|2025-11-21 18:31:03|
1925|5700343|160|85182202|22|1|No. De parte: 5HYV-155200-6000-M1|2025-11-22 10:57:01|
1647|5016705|240|87032199|2|296|380Y-3 SJ140419|2025-11-22 11:13:03|
1925|5700347|160|87082999|2|1|No. De parte: 0NYV-120500-3000|2025-11-24 13:15:00|
3471|5600798|160|73262006|104|3|30601-112010|2025-11-14 16:30:06|
1925|5700357|160|39173999|143|1|No. De parte: 5HYV-353403-9000|2025-11-21 11:53:02|
3471|5600858|160|87089999|82|3|5HYV-030821-6000|2025-11-14 17:16:03|
3471|5600895|160|87089999|98|2|No.Parte|2025-11-15 11:53:02|
3471|5600946|160|98020019|198|3|NO.PARTE|2025-11-28 20:35:00|
3471|5600946|160|98020019|186|1|25CFTT405952-5|2025-11-28 20:35:00|
3471|5600860|160|87089203|92|2|No.Parte|2025-11-14 16:30:07|
1647|5006994|240|87032199|2|133|380Y-3 SH290135|2025-11-14 17:36:10|
3471|5600778|160|87082999|201|2|No.Parte|2025-11-21 18:31:03|
3471|5600792|160|84836099|107|2|No.Parte|2025-11-14 17:05:01|
1647|5016705|240|87032199|1|94|380Y-3 SJ050198|2025-11-22 11:13:03|
1925|5700331|160|87082999|91|1|No. De parte: 5HYV-221070-6000-H1M|2025-11-21 12:15:02|
1647|5016705|240|87032199|2|63|380Y-3 SJ160276|2025-11-22 11:13:03|
1925|5700341|160|87089904|5|1|No. De parte: 5HYV-120100-6000A|2025-11-22 10:54:02|
1647|5016705|240|87032199|2|39|380Y-3 SJ140498|2025-11-22 11:13:03|
1925|5700306|160|73181599|26|1|No. De parte: 30102-060016810|2025-11-28 11:04:03|
3471|5600895|160|73181504|24|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600776|160|98020019|45|4|NO.PARTE|2025-11-21 18:08:02|
1905|5017408|160|98020019|9|2|FRACCION ORIGINAL: 3902.10.99.00|2025-11-14 18:36:06|
3471|5600861|160|73269099|2|3|TBM056-1|2025-11-14 16:09:03|
3471|5600946|160|87088005|116|1|25CFTT405952-5|2025-11-28 20:35:00|
1925|5700297|160|73181606|1|1|No. De parte: 0010-011700-0010|2025-11-27 13:25:01|
3471|5600860|160|94019999|115|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600794|160|73269099|23|2|No.Parte|2025-11-14 15:50:01|
3471|5600778|160|84099199|117|2|No.Parte|2025-11-21 18:31:03|
3471|5600862|160|73262006|131|3|30601-108010|2025-11-14 16:48:01|
1925|5700302|160|87089999|109|1|No. De parte: 5HYV-183420A|2025-11-28 11:39:01|
1647|5016705|240|87032199|2|87|380Y-3 SJ160395|2025-11-22 11:13:03|
1925|5700331|160|84213199|3|1|No. De parte: 0NYV-112000-3000|2025-11-21 12:15:02|
1925|5700365|160|87082999|15|1|No. De parte: 5HYV-031035-6000-H1M|2025-11-21 13:40:02|
1647|5016705|240|87032199|1|11|380Y-3 SH290174|2025-11-22 11:13:03|
1925|5700307|160|73269099|1|1|No. De parte: TBT054|2025-11-28 11:14:02|
3471|5600796|160|87089999|112|3|5SYV-355010-8300|2025-11-14 17:16:03|
1925|5700331|160|87082999|112|1|No. De parte: 5HYV-237020-6000-H1M|2025-11-21 12:15:02|
3471|5600858|160|84836099|20|3|5HY0-103100|2025-11-14 17:16:03|
3471|5600794|160|87082919|47|3|5SYV-807800-8300-0BM00|2025-11-14 15:50:01|
3471|5600944|160|87088005|135|2|No.Parte|2025-11-27 19:08:01|
3471|5600944|160|85122099|45|3|9AWV-160111-8002|2025-11-27 19:08:01|
3471|5600794|160|87082999|67|3|5HYV-221103-6000-H1M|2025-11-14 15:50:01|
3471|5600858|160|87082999|39|2|25CFTT405303-1|2025-11-14 17:16:03|
1925|5700331|160|73181599|4|1|No. De parte: 30001-122060160|2025-11-21 12:15:02|
3471|5600895|160|87141099|108|3|5HYV-221102-6001-H1M|2025-11-15 11:53:02|
1925|5700312|160|87082999|11|1|No. De parte: 5HYV-031302-6000-H1M|2025-11-28 11:37:01|
3471|5600778|160|87088005|250|1|25CFTT405338-3|2025-11-21 18:31:03|
1925|5700369|160|87089203|20|1|No. De parte: 5HYV-021220-6000|2025-11-21 18:50:03|
1647|5016705|240|87032199|1|19|380Y-3 SJ080100|2025-11-22 11:13:03|
1925|5700350|160|87082999|17|1|No. De parte: 5HYV-032140-6001-H1M|2025-11-24 13:18:02|
3471|5600946|160|98020019|193|4|30306-060800|2025-11-28 20:35:00|
3471|5600862|160|39174001|3|3|5HYV-353405-9000|2025-11-14 16:48:01|
1647|5016705|240|87032199|1|211|380Y-3 SH220111|2025-11-22 11:13:03|
3471|5600858|160|87082999|49|2|No.Parte|2025-11-14 17:16:03|
3471|5600864|160|39269099|9|2|No.Parte|2025-11-14 16:48:03|
3471|5600944|160|73181504|25|3|5HYV-134000-4500-23|2025-11-27 19:08:01|
1925|5700297|160|87082999|29|1|No. De parte: 5HYV-032270-6000-H1M|2025-11-27 13:25:01|
3471|5600863|160|73269099|5|3|TBT065|2025-11-14 16:10:03|
3471|5600858|160|73181599|13|2|No.Parte|2025-11-14 17:16:03|
1647|5016705|240|87032199|1|200|380Y-3 SJ080109|2025-11-22 11:13:03|
3471|5600858|160|73181599|11|2|No.Parte|2025-11-14 17:16:03|
1925|5700302|160|73262006|28|1|No. De parte: 30601-108010|2025-11-28 11:39:01|
3471|5600776|160|87082999|94|2|No.Parte|2025-11-21 18:08:02|
1647|5016705|240|87032199|2|275|380Y-3 SJ080013|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|186|380Y-3 SJ050208|2025-11-22 11:13:03|
3471|5600778|160|98020019|144|1|FRACCION ORIGINAL 8708800900|2025-11-21 18:31:03|
3471|5600946|160|83100099|33|2|No.Parte|2025-11-28 20:35:00|
3471|5600895|160|87082999|56|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5016705|240|87032199|1|259|380Y-3 SJ050270|2025-11-22 11:13:03|
3471|5600862|160|83082001|148|2|No.Parte|2025-11-14 16:48:01|
3471|5600792|160|94019999|263|3|5SYV-135100-8000-21-H1|2025-11-14 17:05:01|
1925|5700306|160|39269099|145|1|No. De parte: CFCV-CBC005-2000-M1|2025-11-28 11:04:03|
1925|5700312|160|87082999|5|1|No. De parte: 5HYV-030530-6000-H1M|2025-11-28 11:37:01|
3471|5600796|160|87082999|33|1|25CFTT405375-5|2025-11-14 17:16:03|
3471|5600858|160|85371006|29|1|25CFTT405303-1|2025-11-14 17:16:03|
3471|5600776|160|98020019|48|2|7318160603|2025-11-21 18:08:02|
3471|5600895|160|87082999|49|3|5HYV-021120-6000|2025-11-15 11:53:02|
3471|5600946|160|87082999|84|1|25CFTT405952-4|2025-11-28 20:35:00|
1647|5016705|240|87032199|2|135|380Y-3 SJ160438|2025-11-22 11:13:03|
3471|5600778|160|98020019|43|3|NO.PARTE|2025-11-21 18:31:03|
1925|5700345|160|87082999|27|1|No. De parte: 5HYV-032010-6001-H1M|2025-11-22 10:59:02|
1647|5016705|240|87032199|2|195|380Y-3 SJ140467|2025-11-22 11:13:03|
3471|5600946|160|87082999|69|2|No.Parte|2025-11-28 20:35:00|
1647|5006994|240|87032199|2|81|380Y-3 SH280007|2025-11-14 17:36:10|
3471|5600776|160|39269099|11|2|No.Parte|2025-11-21 18:08:02|
3471|5600858|160|87088005|57|1|25CFTT405303|2025-11-14 17:16:03|
3471|5600798|160|87089999|219|3|5HYV-352110A|2025-11-14 16:30:06|
3471|5600944|160|39269099|5|3|5HYV-135000-4500-29|2025-11-27 19:08:01|
3471|5600944|160|98020019|224|1|25CFTT405952-2, FRACCION ORIGINAL 7318159904|2025-11-27 19:08:01|
3471|5600866|160|39269099|6|1|25CFTT405303-9|2025-11-14 16:09:02|
1647|5006994|240|87032199|2|181|380Y-3 SH290062|2025-11-14 17:36:10|
3471|5600792|160|39269029|14|1|25CFTT405375|2025-11-14 17:05:01|
1925|5700362|160|73269099|2|1|No. De parte: TBT065|2025-11-21 13:25:02|
1925|5700316|160|87089203|24|1|No. De parte: 5HYV-021200-6003|2025-11-28 11:26:01|
3471|5600778|160|87082999|164|1|25CFTT405338-2|2025-11-21 18:31:03|
1925|5700345|160|87082999|19|1|No. De parte: 5HYV-031458-6000-H1M|2025-11-22 10:59:02|
3471|5600792|160|87088007|182|1|25CFTT405375|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|100|380Y-3 SJ080119|2025-11-22 11:13:03|
1925|5700320|160|87085099|76|1|No. De parte: 5HYV-290100-6001|2025-11-28 11:22:01|
3471|5600944|160|73181504|28|3|5SYV-134000-2600-36|2025-11-27 19:08:01|
3471|5600944|160|87088005|136|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600792|160|85122002|109|3|5HYV-160210-6000|2025-11-14 17:05:01|
3471|5600794|160|40169901|15|2|No.Parte|2025-11-14 15:50:01|
3471|5600795|160|73269099|6|2|No.Parte|2025-11-14 15:49:02|
1925|5700345|160|87082999|35|1|No. De parte: 5HYV-032260-6001-H1M|2025-11-22 10:59:02|
3471|5600792|160|94012001|229|1|25CFTT405375-1|2025-11-14 17:05:01|
3471|5600798|160|39269099|31|2|No.Parte|2025-11-14 16:30:06|
1647|5016705|240|87032199|1|163|380Y-3 SH190214|2025-11-22 11:13:03|
3471|5600895|160|73181606|29|3|5HYV-135000-4500-23|2025-11-15 11:53:02|
1925|5700320|160|87082999|49|1|No. De parte: 5HYV-221101-6001-H1M|2025-11-28 11:22:01|
1647|5016705|240|87032199|2|208|380Y-3 SJ140469|2025-11-22 11:13:03|
3471|5600944|160|94019999|164|1|25CFTT405952-2|2025-11-27 19:08:01|
3471|5600944|160|87089999|153|2|No.Parte|2025-11-27 19:08:01|
3471|5600778|160|87082999|180|1|25CFTT405338-2|2025-11-21 18:31:03|
1925|5700320|160|87082999|16|1|No. De parte: 5HYV-030510-6000-H1M|2025-11-28 11:22:01|
3471|5600792|160|73181599|74|2|No.Parte|2025-11-14 17:05:01|
1647|5016705|240|87032199|1|175|380Y-3 SH290097|2025-11-22 11:13:03|
3471|5600862|160|85364199|164|2|No.Parte|2025-11-14 16:48:01|
3471|5600794|160|87088005|99|3|7000-060003|2025-11-14 15:50:01|
1647|5016705|240|87032199|1|115|380Y-3 SJ050101|2025-11-22 11:13:03|
3471|5600866|160|87081099|32|1|25CFTT405303-9|2025-11-14 16:09:02|
3471|5600862|160|39199099|23|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600798|160|87089999|206|1|25CFTT405375-7|2025-11-14 16:30:06|
1925|5700339|160|87087099|20|1|No. De parte: 5HYV-11Z0AA-6000|2025-11-22 10:51:00|
1647|5016705|240|87032199|1|249|380Y-3 SJ050248|2025-11-22 11:13:03|
1925|5700320|160|87082999|52|1|No. De parte: 5HYV-221105-6000-H1M|2025-11-28 11:22:01|
3471|5600778|160|87089999|271|4|5HYV-002003-6000|2025-11-21 18:31:03|
3471|5600792|160|40093106|28|3|5HYV-182410-6000|2025-11-14 17:05:01|
1925|5700343|160|87089999|33|1|No. De parte: 5HYV-183420A|2025-11-22 10:57:01|
3471|5600778|160|73181606|87|3|5HYV-110001-1F00|2025-11-21 18:31:03|
1647|5017166|240|87032199|1|124|380Y-3 SJ050221|2025-11-27 16:22:03|
1647|5016705|240|87032199|1|30|380Y-3 SJ020020|2025-11-22 11:13:03|
3471|5600792|160|73182999|87|1|25CFTT405375|2025-11-14 17:05:01|
3471|5600798|160|87082999|162|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600864|160|87082919|37|2|No.Parte|2025-11-14 16:48:03|
1925|5700371|160|87082901|3|1|No. De parte: 5HYV-043062-6000|2025-11-21 18:43:02|
1647|5016705|240|87032199|2|128|380Y-3 SJ160261|2025-11-22 11:13:03|
3471|5600862|160|49089099|48|2|No.Parte|2025-11-14 16:48:01|
3471|5600862|160|85444299|176|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600862|160|73182291|115|2|No.Parte|2025-11-14 16:48:01|
1647|5016705|240|87032199|1|235|380Y-3 SJ050218|2025-11-22 11:13:03|
1647|5017166|240|87032199|1|76|380Y-3 SH190225|2025-11-27 16:22:03|
1647|5016705|240|87032199|2|49|380Y-3 SJ140404|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|154|380Y-3 SH290095|2025-11-22 11:13:03|
3471|5600895|160|87082999|86|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600778|160|98020019|103|3|NO.PARTE|2025-11-21 18:31:03|
1925|5700308|160|87088009|40|1|No. De parte: 5HYV-220002-6000|2025-11-28 11:14:03|
1925|5700339|160|87082919|49|1|No. De parte: 5HYV-807100-9001-0RT00|2025-11-22 10:51:00|
1647|5016705|240|87032199|1|201|380Y-3 SH290213|2025-11-22 11:13:03|
3471|5600895|160|94019999|114|3|5HYV-131310-6000-21-H1|2025-11-15 11:53:02|
3471|5600792|160|82060001|94|3|5HYV-200100-4100|2025-11-14 17:05:01|
3471|5600862|160|73181599|90|1|25CFTT405303-5|2025-11-14 16:48:01|
1647|5016705|240|87032199|1|122|380Y-3 SJ020058|2025-11-22 11:13:03|
3471|5600864|160|87082919|38|3|NO.PARTE|2025-11-14 16:48:03|
3471|5600895|160|87089904|97|2|No.Parte|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|18|380Y-3 SJ160223|2025-11-22 11:13:03|
3471|5600860|160|87088005|90|3|5HYV-450160-6000|2025-11-14 16:30:07|
1647|5017166|240|87032199|2|126|380Y-3 SJ270246|2025-11-27 16:22:03|
1647|5016705|240|87032199|2|148|380Y-3 SJ140484|2025-11-22 11:13:03|
1647|5016705|240|87032199|2|176|380Y-3 SJ140450|2025-11-22 11:13:03|
1647|5016705|240|87032199|1|232|380Y-3 SJ080056|2025-11-22 11:13:03|
1925|5700335|160|87082201|45|1|No. De parte: 5HYV-237000-6001-39|2025-11-21 12:21:01|
1925|5700302|160|73181599|38|1|No. De parte: 5BWV-040018-5000|2025-11-28 11:39:01|
1647|5006994|240|87032199|2|125|380Y-3 SH290051|2025-11-14 17:36:10|
1647|5016705|240|87032199|2|236|380Y-3 SJ160255|2025-11-22 11:13:03|
3471|5600798|160|87082922|143|3|NO.PARTE|2025-11-14 16:30:06|
3471|5600864|160|40169999|15|1|25CFTT405303-7|2025-11-14 16:48:03|
1647|5016705|240|87032199|2|300|380Y-3 SJ160432|2025-11-22 11:13:03|
3471|5600895|160|39174001|2|2|No.Parte|2025-11-15 11:53:02|
3471|5600794|160|87085099|89|1|25CFTT405375-2|2025-11-14 15:50:01|
3471|5600895|160|94019999|118|2|No.Parte|2025-11-15 11:53:02|
3471|5600778|160|87082999|243|1|25CFTT405338-2|2025-11-21 18:31:03|
1647|5016705|240|87032199|2|224|380Y-3 SJ160376|2025-11-22 11:13:03|
3471|5600946|160|98020019|235|4|5SYV-150100-1900|2025-11-28 20:35:00|
3471|5600778|160|40169999|33|2|No.Parte|2025-11-21 18:31:03|
3471|5600895|160|87082919|46|3|5HYV-807200-9001-0BM00|2025-11-15 11:53:02|
1647|5016705|240|87032199|2|188|380Y-3 SG020328|2025-11-22 11:13:03|
1925|5700343|160|87082901|17|1|No. De parte: 5HYV-043062-6000|2025-11-22 10:57:01|
1647|5017166|240|87032199|2|78|380Y-3 SJ270134|2025-11-27 16:22:03|
1647|5016705|240|87032199|2|252|380Y-3 SJ160260|2025-11-22 11:13:03|
1647|5006994|240|87032199|2|33|380Y-3 SJ050150|2025-11-14 17:36:10|
3471|5600895|160|87089999|105|1|25CFTT405303-2|2025-11-15 11:53:02|
3471|5600794|160|87089203|102|2|No.Parte|2025-11-14 15:50:01|
3471|5600778|160|87088005|254|2|25CFTT405338-3|2025-11-21 18:31:03|
3471|5600778|160|87082999|234|1|25CFTT405338-2|2025-11-21 18:31:03|
3471|5600798|160|85182202|123|2|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600895|160|40169999|21|1|25CFTT405303-2|2025-11-15 11:53:02|
1647|5006994|240|87032199|2|173|380Y-3 SH290094|2025-11-14 17:36:10|
1647|5016705|240|87032199|2|140|380Y-3 SJ160289|2025-11-22 11:13:03|
1647|5017166|240|87032199|1|16|380Y-3 SH290141|2025-11-27 16:22:03|
1925|5700347|160|73261999|71|1|No. De parte: 9010-020007|2025-11-24 13:15:00|
3471|5600778|160|94019999|314|3|5HYV-131312-6000-H1|2025-11-21 18:31:03|
3471|5600792|160|87082999|150|1|25CFTT405375|2025-11-14 17:05:01|
1647|5016705|240|87032199|2|120|380Y-3 SJ160419|2025-11-22 11:13:03|
1925|5700316|160|94019999|48|1|No. De parte: 5HYV-132000-6000-21|2025-11-28 11:26:01|
