Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
1925|5001394|160|87089999|138|99|TUBO DE CONEXION|14.61000|1461|1461|79.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
3471|5600794|160|73269099|24|03|ABRAZADERA|4.43750|639|639|34.56|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
3471|5600866|160|87141099|96|00|PARTES PARA MOTOCICLETA|29.60000|2960|2960|160.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:09:02|
1925|5001386|160|87082999|170|99|PARTE DE LA CARROCERÍA|36.81000|3681|3681|199.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5700238|160|83082001|63|00|REMACHE|0.18476|388|388|21.00|2100.000|6|68.24000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 14:41:01|
1925|5001386|160|87082919|139|00|PUERTA|4578.55556|41207|41207|2227.41|9.000|6|9.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100827|160|87082999|163|99|SOPORTE DE CAJA DE ENGRANAJE DELANTERO|44.21000|4421|4421|239.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700218|160|40169901|3|00|MANGUITO DE CAUCHO|0.37000|222|222|12.00|600.000|6|81.57000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100831|160|73182403|41|00|PASADOR|3.70000|740|740|40.00|200.000|6|92.53283|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:03|
1925|5700347|160|87082999|2|99|PARTE PARA CARROCERIA|32.35385|4206|4206|230.10|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:15:00|
3471|5600948|160|87082999|48|99|PARTE DE CARROCERIA|25.70833|3702|3702|200.16|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 18:38:02|
1925|5700210|160|87082919|56|00|PUERTA|4578.70000|45787|45787|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 17:57:01|
1925|5100825|160|87082999|61|99|PARTE DE LA CARROCERÍA|160.20000|1602|1602|86.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
1925|5100827|160|87082999|35|99|PARTE PARA CARROCERIA|149.50000|1495|1495|80.80|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700204|160|87089412|57|99|CAJA DE DIRECCION ELECTRICA|1320.16000|132016|132016|7136.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
3471|5600792|160|87089999|202|99|PEDAL|264.73611|19061|19061|1030.32|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|87082999|156|99|PARTE DE LA CARROCERIA|38.84722|2797|2797|151.20|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700218|160|87083099|98|01|SISTEMA DE FRENADO|2863.62500|114545|114545|6191.60|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
3471|5600792|160|83023091|100|00|HERRAJE PARA VEHICULO|1.29167|186|186|10.08|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
1925|5001388|160|85269299|9|00|LLAVE INTELIGENTE|36.63000|7326|7326|396.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5001388|160|87082999|64|99|PARTE DE CARROCERÍA|8.88000|888|888|48.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
3471|5600864|160|40093106|13|02|TUBO DE CAUCHO|44.40000|4440|4440|240.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5100827|160|94019999|56|01|PARTE PARA ASIENTO|22.57000|2257|2257|122.00|100.000|6|99.06542|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5100825|160|73269099|29|03|ABRAZADERA|4.44000|888|888|48.00|200.000|6|51.35221|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
1925|5700216|160|85291009|33|04|ANTENA|109.89000|10989|10989|594.00|100.000|6|128.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:20:01|
1925|5700349|160|87082919|36|00|PUERTA|4524.04167|108577|108577|5939.52|24.000|6|24.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:18:01|
1925|5700350|160|87082999|23|99|PARTE DE CARROCERÍA|199.98889|17999|17999|984.60|90.000|6|90.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:18:02|
1925|5100827|160|39199099|93|00|CALCOMANIA|1.29000|129|129|7.00|100.000|6|5.86371|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700232|160|87082999|44|99|PARTE DE LA CARROCERÍA|183.70000|18370|18370|993.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:50:05|
1925|5100823|160|87082919|213|00|PUERTA|4578.70000|45787|45787|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:31:00|
3471|5600798|160|73181606|86|03|TUERCA|1.29514|2611|2611|141.12|2016.000|6|40.32000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5001386|160|73181606|89|03|TUERCA|4.25625|1362|1362|73.60|320.000|6|38.35338|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5001388|160|87082999|49|99|PARTE DE CARROCERÍA|9.80808|971|971|52.47|99.000|6|99.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5001388|160|90262003|98|00|MEDIDOR DE PRESION DE NEUMATICOS|3.51000|351|351|19.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5001390|160|87082999|62|99|CUBIERTA|23.12000|2312|2312|125.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:03|
3471|5600798|160|73181599|74|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.36806|53|53|2.88|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600859|160|39232991|1|01|BOLSA DE PLASTICO|2.59000|259|259|14.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-14 17:16:03|
1925|5700230|160|87082999|18|99|PARTE DE LA CARROCERÍA|112.29000|11229|11229|607.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:40:03|
1925|5100827|160|39269020|14|00|LOGOTIPO|27.19000|2719|2719|147.00|100.000|6|5.86371|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5100827|160|87089999|133|99|TUBOS PREFORMADOS PARA REFRIGERANTE|121.17000|12117|12117|655.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700210|160|87088005|23|00|PARTE DE LA SUSPENSION|371.10938|23751|23751|1283.84|64.000|6|64.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 17:57:01|
1925|5700297|160|87082999|9|99|CUBIERTA|18.50000|1850|1850|100.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 13:25:01|
3471|5600944|160|94019999|183|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|0.74306|107|107|5.76|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
1925|5100823|160|39235001|231|00|TAPON PLASTICO|17.57000|1757|1757|95.00|100.000|6|6.92160|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:31:00|
1925|5700218|160|73182403|44|00|PASADOR DE CHAVETA|0.18500|74|74|4.00|400.000|6|11.62000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5700226|160|85365099|63|08|INTERRUPTOR AUTOMOTRIZ|384.20000|3842|3842|207.70|10.000|6|2.89000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:32:01|
1925|5700206|160|73269099|5|99|MANUFACTURA DE ACERO|14.98500|2997|2997|162.00|200.000|6|231.43000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:47:04|
1925|5001386|160|85371099|141|99|CONTROL PARA LUCES|137.27000|13727|13727|742.00|100.000|6|26.69097|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
3471|5600798|160|87082999|155|99|PARTE DE LA CARROCERIA|23.30556|1678|1678|90.72|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700238|160|85365099|135|08|INTERRUPTOR AUTOMOTRIZ|256.96000|25696|25696|1389.00|100.000|6|7.05000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 14:41:01|
3471|5600792|160|83023091|102|00|HERRAJE PARA VEHICULO|3.14583|453|453|24.48|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|87082999|162|99|PARTE DE LA CARROCERIA|8.32639|1199|1199|64.80|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700240|160|87088005|28|00|PARTE DE LA SUSPENSION|371.10417|17813|17813|962.88|48.000|6|48.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
1925|5001386|160|87085099|197|04|EJE|425.50000|42550|42550|2300.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100827|160|85365099|27|08|INTERRUPTOR DE PROXIMIDAD|107.65000|2153|2153|116.40|20.000|6|1.17274|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700240|160|85365099|41|08|INTERRUPTOR AUTOMOTRIZ|83.43000|8343|8343|451.00|100.000|6|33.78000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
1925|5100825|160|85122002|19|00|CALAVERA|309.87500|29748|29748|1608.00|96.000|6|230.54015|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
1925|5700297|160|87089999|11|99|SOPORTE|6.47500|1295|1295|70.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 13:25:01|
3471|5600949|160|63079099|4|99|RED DE PROTECCION DERECHA|67.69444|9748|9748|527.04|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-27 18:39:02|
1925|5700212|160|87082999|4|99|PARTE PARA CARROCERIA|192.02000|9601|9601|519.00|50.000|6|50.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:08:01|
1925|5700218|160|85371006|72|00|MODULO DE CONTROL INTELIGENTE|214.41000|21441|21441|1159.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100827|160|40093106|84|02|TUBO DE CAUCHO|50.32500|4026|4026|217.60|80.000|6|22.05169|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5001392|160|85122099|33|00|LUCES AUTOMOTRIZ|141.52000|14152|14152|765.00|100.000|6|193.55828|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:03|
1925|5700218|160|87089999|69|99|TUBERIA PREFORMADA|13.50000|1350|1350|73.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
3471|5600864|160|39269099|9|06|CINCHO DE PLASTICO|0.55500|1554|1554|84.00|2800.000|6|56.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5700238|160|87089999|128|99|PEDAL|266.00000|1064|1064|57.52|4.000|6|4.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 14:41:01|
3471|5600862|160|87082999|192|99|PARTE DE LA CARROCERIA|31.45000|3145|3145|170.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
3471|5600794|160|87082999|77|99|PARTE DE CARROCERIA|10.36111|746|746|40.32|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
1925|5700208|160|87082999|10|99|BASES PARA BATERIAS|12.60000|252|252|13.60|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:04:05|
1925|5001386|160|73181599|14|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55500|111|111|6.00|200.000|6|4.01329|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100827|160|39174001|156|00|CONECTOR DE MANGUERA DE VENTILACION|2.03000|203|203|11.00|100.000|6|5.86371|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
1925|5700218|160|73181606|97|03|TUERCA|4.25476|7148|7148|386.40|1680.000|6|154.83000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5700210|160|87089412|21|91|PARTE DE LA DIRECCION|650.83333|27335|27335|1477.56|42.000|6|42.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 17:57:01|
3471|5600944|160|98020019|233|00|BARRA DE TORSION|6.84375|1971|1971|106.56|288.000|6|144.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
3471|5600948|160|87082999|64|99|PARTE DE CARROCERIA|19.00000|19|19|1.04|1.000|6|1.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 18:38:02|
1925|5700226|160|85365099|65|08|INTERRUPTOR AUTOMOTRIZ|32.19000|3219|3219|174.00|100.000|6|28.92000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:32:01|
1925|5001394|160|39174001|185|00|ACCESORIO PARA TUBERIA|31.44286|2201|2201|119.00|70.000|6|1.63177|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700210|160|73269099|2|03|ABRAZADERA|5.18000|2072|2072|112.00|400.000|6|35.68000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 17:57:01|
1925|5001394|160|73181606|46|03|TUERCAS|1.66400|832|832|45.00|500.000|6|11.65551|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700238|160|39269099|142|06|SUJETADOR AUTOMOTRIZ|1.11000|333|333|18.00|300.000|6|21.15000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 14:41:01|
3471|5600798|160|73269099|107|03|ABRAZADERA|2.59028|2238|2238|120.96|864.000|6|17.28000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600860|160|85371099|43|99|CONTROL PARA LUCES|137.27000|13727|13727|742.00|100.000|6|2.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:07|
1925|5700234|160|87082999|5|99|PARTE PARA CARROCERIA|204.60000|2046|2046|110.60|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:44:02|
3471|5600798|160|73182102|90|00|CIRCLIP|0.18750|27|27|1.44|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
3471|5600866|160|87082999|45|99|PARTE DE LA CARROCERIA|116.56000|5828|5828|315.00|50.000|6|50.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:09:02|
1925|5700218|160|85365099|119|08|INTERRUPTOR AUTOMOTRIZ|83.43000|8343|8343|451.00|100.000|6|8.91000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100825|160|85444299|32|04|CABLE CON CONEXIONES|25.53000|2553|2553|138.00|100.000|6|15.57377|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
1925|5700218|160|40093106|124|02|TUBO DE CAUCHO|17.94000|1794|1794|97.00|100.000|6|6.08000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100826|160|73269099|5|99|EMBALAJE DE ACERO|1105.37500|8843|8843|478.00|8.000|6|127.16435|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-12 16:35:01|
3471|5600944|160|94019999|176|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|11.28472|1625|1625|87.84|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
3471|5600944|160|87082999|89|99|PARTE DE LA CARROCERIA|128.18750|2051|2051|110.88|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
1925|5700216|160|87082999|6|99|PARTE DE CARROCERÍA|3.33000|333|333|18.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:20:01|
1925|5001394|160|73269099|34|99|CINCHO METALICO|0.55500|111|111|6.00|200.000|6|10.13278|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:32:07|
1925|5700226|160|73181599|19|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.37000|481|481|26.00|1300.000|6|376.02000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:32:01|
1925|5700240|160|87089412|32|02|VOLANTE|227.18000|22718|22718|1228.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
3471|5600866|160|87082999|78|99|PARTE DE CARROCERIA|202.40000|2024|2024|109.40|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:09:02|
3471|5600792|160|94019999|263|01|PARTE PARA ASIENTO|14.80556|1066|1066|57.60|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600792|160|94019999|253|01|PARTES PARA ASIENTO DE USO AUTOMOTRIZ|2.22222|160|160|8.64|72.000|6|1.44000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600798|160|85371006|129|00|MODULO DE CONTROL INTELIGENTE|213.30556|15358|15358|830.16|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:30:06|
1925|5700204|160|87089999|18|99|TUBERIA PREFORMADA|17.76000|1776|1776|96.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
1925|5700204|160|85444299|54|04|CABLE CON CONEXIONES|24.79000|2479|2479|134.00|100.000|6|11.98000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:37:02|
3471|5600799|160|73269099|4|99|EMBALAJE METALICO|981.00000|1962|1962|106.08|2.000|6|1.40000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-14 15:49:03|
1925|5100829|160|73181599|40|99|PERNO|0.74000|296|296|16.00|400.000|6|54.08333|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:03|
1925|5700218|160|87085099|103|04|CARDAN DE USO AUTOMOTRIZ|140.03571|3921|3921|211.96|28.000|6|28.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100827|160|87082999|212|99|PARTE DE CARROCERÍA|183.89000|18389|18389|994.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
3471|5600944|160|94019999|192|01|PARTE PARA ASIENTO|14.79861|2131|2131|115.20|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
3471|5600944|160|83023091|35|00|HERRAJE PARA VEHICULO|6.65972|1918|1918|103.68|288.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
1925|5100829|160|87082919|47|00|PUERTA|4578.70000|45787|45787|2475.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:03|
1925|5700242|160|94019999|53|01|PARTES PARA AUTO|2.59000|518|518|28.00|200.000|6|26.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:23:02|
1925|5100827|160|87089999|166|99|SOPORTE|2.22000|222|222|12.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:05|
3471|5600863|160|73269099|12|99|EMBALAJE METALICO|1210.63636|13317|13317|719.84|11.000|6|572.00000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-14 16:10:03|
3471|5600792|160|39269099|19|06|SELLO|13.68889|4928|4928|266.40|360.000|6|7.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600796|160|87082999|64|99|PARTE DE CARROCERIA|39.04167|2811|2811|151.92|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:16:03|
3471|5600792|160|73181599|67|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55556|160|160|8.64|288.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600862|160|39191001|6|00|ESPONJA ADHESIVA|1.85000|370|370|20.00|200.000|6|4.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
3471|5600864|160|39199099|2|00|ETIQUETA AUTOADHESIVA|5.36500|1073|1073|58.00|200.000|6|4.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
1925|5700232|160|87089999|9|99|SOPORTE|17.57000|1757|1757|95.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:50:05|
3471|5600862|160|73269099|142|99|GRAPA DOBLE PARA TORNILLAR|0.55487|2164|2164|117.00|3900.000|6|78.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
1925|5100831|160|87089203|4|99|ESCAPE|545.93000|54593|54593|2951.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:03|
1925|5700218|160|73181599|19|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.29500|518|518|28.00|400.000|6|11.62000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 10:05:03|
1925|5100825|160|87082201|90|00|PARTES PARA MOTOCICLETA|21.83000|8732|8732|472.00|400.000|6|400.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
3471|5600948|160|87089999|77|99|SOPORTE|36.06944|5194|5194|280.80|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 18:38:02|
1925|5700293|160|73181504|21|00|TORNILLO|0.18000|18|18|1.00|100.000|6|13.58000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 10:15:02|
1925|5700214|160|85122099|54|00|LUCES AUTOMOTRIZ|141.52000|14152|14152|765.00|100.000|6|139.31000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:15:01|
1925|5700240|160|73181599|4|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.29500|777|777|42.00|600.000|6|133.32000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
1925|5700226|160|40091102|107|00|TUBO DE CAUCHO|3.14000|314|314|17.00|100.000|6|31.07000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 18:32:01|
1925|5700199|160|73269099|2|99|EMBALAJE METALICO|228.00000|456|456|24.64|2.000|6|12.81000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-13 10:23:01|
1925|5700208|160|87082919|18|00|PUERTA|4578.40000|45784|45784|2474.80|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:04:05|
1925|5700232|160|87082999|29|99|PARTE DE LA CARROCERÍA|407.90000|8158|8158|441.00|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 09:50:05|
3471|5600862|160|73181599|81|03|TORNILLOS AUTOMOTRIZ|1.11000|222|222|12.00|200.000|6|4.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:01|
3471|5600794|160|87082999|64|99|PARTE DE CARROCERIA|4.44444|320|320|17.28|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 15:50:01|
3471|5600864|160|39263002|6|99|REFLECTOR DE USO AUTOMOTRIZ|223.50000|894|894|48.32|4.000|6|0.08000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 16:48:03|
3471|5600792|160|87089412|192|99|CAJA DE DIRECCION ELECTRICA|1313.31944|94559|94559|5111.28|72.000|6|72.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-14 17:05:01|
3471|5600895|160|87082999|72|99|PARTE DE LA CARROCERIA|20.35000|2035|2035|110.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-15 11:53:02|
1925|5100825|160|87082999|65|99|PARTE DE LA CARROCERIA|20.35000|2035|2035|110.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:02|
1925|5001388|160|87082999|52|99|PARTE DE CARROCERÍA|2.77500|555|555|30.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100831|160|87082999|10|99|PARTE PARA CARROCERIA|204.60000|4092|4092|221.20|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:35:03|
3471|5600948|160|98020019|81|00|TUERCA|0.73958|852|852|46.08|1152.000|6|23.04000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 18:38:02|
3471|5600944|160|87087006|131|00|TAPAS PARA RUEDAS|3.51389|2024|2024|109.44|576.000|6|576.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-27 19:08:01|
1925|5100823|160|73182999|160|99|PERNO SIN ROSCA|0.92483|2682|2682|145.00|2900.000|6|58.03126|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:31:00|
1925|5001386|160|73181401|32|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.18500|37|37|2.00|200.000|6|4.01329|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 13:04:02|
1925|5100823|160|73182403|197|00|PASADOR DE CHAVETA|4.07000|814|814|44.00|200.000|6|4.00216|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-12 16:31:00|
1925|5700240|160|87082999|20|99|PARTE PARA CARROCERIA|149.48333|8969|8969|484.80|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-13 11:24:02|
