Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClavePermiso|FirmaDescargo|NumeroPermiso|ValorComercialDolares|CantidadMUMTarifa|FechaPagoReal
3471|6400014|160|98020019|210|C1||1931R825050575|43.20|288.00000|2026-01-09 18:05:09|
3178|6000518|160|98020019|12|C1||1931R825050575|120.00|4000.00000|2026-01-13 22:28:02|
1925|6000051|160|98020019|47|C1||1931R825050575|19.20|480.00000|2026-01-22 14:05:05|
3471|6400102|160|98020019|150|C1||1931R825051346|8.00|100.00000|2026-01-14 11:08:04|
1614|6000090|160|98020019|237|C1||1931R825034285|8.64|288.00000|2026-01-19 17:38:06|
1925|6000111|160|98020019|220|C1||1931R826001314|19.20|480.00000|2026-01-29 11:24:04|
3471|6400102|160|98020019|105|C1||1931R825050575|126.00|4200.00000|2026-01-14 11:08:04|
1614|6000070|160|98020019|41|C1||1931R825050424|17.60|88.00000|2026-01-07 20:03:02|
3471|6400215|160|98020019|160|C1||1931R825050575|76.80|480.00000|2026-01-20 12:39:02|
3471|6400081|160|98020019|131|C1||1931R825050575|23.04|768.00000|2026-01-08 15:44:02|
3471|6400050|160|98020019|141|C1||1931R825051346|2.72|136.00000|2026-01-07 17:58:03|
1925|6000033|160|98020019|1|C1||1931R825050608|23.04|576.00000|2026-01-22 13:59:03|
3471|6400217|160|98020019|183|C1||1931R825050424|7.20|720.00000|2026-01-19 18:01:03|
3471|6400249|160|98020019|205|C1||1931R825050575|60.80|3040.00000|2026-01-28 14:24:02|
3178|6000847|160|98020019|34|C1||1931R826001628|38.40|320.00000|2026-01-24 12:17:03|
3471|6400102|160|98020019|133|C1||1931R825050575|12.00|400.00000|2026-01-14 11:08:04|
3178|6000954|160|98020019|245|C1||1931R825050424|35.20|320.00000|2026-01-24 13:42:01|
3471|6400061|160|98020019|189|C1||1931R825051346|29.75|85.00000|2026-01-09 16:01:03|
3178|6000841|160|98020019|76|C1||1931R825051346|5.04|72.00000|2026-01-22 13:43:05|
3577|6300039|521|98020019|22|C1||1931R825050575|30.00|1000.00000|2026-01-15 13:54:01|
3471|6400185|160|98020019|113|C1||1931R825050612|61.20|1020.00000|2026-01-20 18:24:04|
3471|6400217|160|98020019|179|C1||1931R825053462|1.20|120.00000|2026-01-19 18:01:03|
1925|6100107|160|98020019|59|C1||1931R826001437|256.36|68.00000|2026-01-22 19:00:05|
1614|6000072|160|98020019|113|C1||1931R825050575|18.48|616.00000|2026-01-07 20:04:00|
3471|6400255|160|98020019|117|C1||1931R825050550|12.00|80.00000|2026-01-28 14:24:04|
1614|6000072|160|98020019|166|C1||1931R825050550|21.12|88.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|121|C1||1931R825050575|57.20|572.00000|2026-01-07 20:04:00|
1614|6000512|160|98020019|46|C1||1931R825050575|40.50|150.00000|2026-01-23 19:24:02|
1925|6000029|160|98020019|86|C1||1931R825050575|68.40|1368.00000|2026-01-22 14:00:07|
3178|6000954|160|98020019|226|C1||1931R825053462|1.60|160.00000|2026-01-24 13:42:01|
1925|6100107|160|98020019|156|C1||1931R826001276|2.72|136.00000|2026-01-22 19:00:05|
3471|6400178|160|98020019|172|C1||1931R825050636|26.64|72.00000|2026-01-16 10:11:03|
3471|6400012|160|98020019|128|C1||1931R825051346|19.44|648.00000|2026-01-08 16:38:09|
1925|6000049|160|98020019|47|C1||1931R825050575|4.80|480.00000|2026-01-22 14:05:05|
3471|6400087|160|98020019|123|C1||1931R825050424|38.40|192.00000|2026-01-08 15:45:02|
3178|6000909|160|98020019|46|C1||1931R826001628|108.50|70.00000|2026-01-23 18:25:01|
3178|6000230|160|98020019|77|C1||1931R825050385|44.00|400.00000|2026-01-16 08:31:01|
1925|6000029|160|98020019|122|C1||1931R825050385|2.88|288.00000|2026-01-22 14:00:07|
1614|6000086|160|98020019|99|C1||1931R825050575|18.40|920.00000|2026-01-20 11:18:04|
1925|6100028|160|98020019|8|C1||1931R825050575|12.24|612.00000|2026-01-22 17:03:05|
3471|6400242|160|98020019|92|C1||1931R825050575|134.40|480.00000|2026-01-22 15:02:02|
3471|6400215|160|98020019|146|C1||1931R825050608|38.40|960.00000|2026-01-20 12:39:02|
1614|6000072|160|98020019|257|C1||1931R825051346|3.08|44.00000|2026-01-07 20:04:00|
3178|6000154|160|98020019|15|C1||1931R825050575|28.80|576.00000|2026-01-09 12:32:04|
3471|6400063|160|98020019|126|C1||1931R825050575|5.10|255.00000|2026-01-08 18:20:10|
3471|6400249|160|98020019|241|C1||1931R825050385|3.20|320.00000|2026-01-28 14:24:02|
3471|6400052|160|98020019|141|C1||1931R825050575|32.64|1088.00000|2026-01-08 10:23:02|
1925|6100107|160|98020019|152|C1||1931R826001628|38.76|68.00000|2026-01-22 19:00:05|
1925|6000049|160|98020019|55|C1||1931R825053462|2.40|120.00000|2026-01-22 14:05:05|
1614|6000078|160|98020019|110|C1||1931R825050493|117.36|24.00000|2026-01-20 11:17:04|
3471|6400178|160|98020019|169|C1||1931R825050575|43.52|1088.00000|2026-01-16 10:11:03|
1925|6000047|160|98020019|46|C1||1931R825050608|38.40|960.00000|2026-01-22 14:05:04|
3178|6000146|160|98020019|51|C1||1931R825050602|17.28|1728.00000|2026-01-08 16:23:04|
3471|6400002|160|98020019|169|C1||1931R825051346|42.00|100.00000|2026-01-08 15:17:03|
3178|6000154|160|98020019|35|C1||1931R825050575|2.88|288.00000|2026-01-09 12:32:04|
1614|6000072|160|98020019|50|C1||1931R825056909|2150.98|26.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|8|C1||1931R825050575|15.84|176.00000|2026-01-07 20:04:00|
3471|6400065|160|98020019|184|C1||1931R825050547|4.25|85.00000|2026-01-08 17:13:05|
1614|6000072|160|98020019|242|C1||1931R825034636|4510.00|20.00000|2026-01-07 20:04:00|
3471|6400025|160|98020019|204|C1||1931R825050575|59.84|544.00000|2026-01-02 17:50:08|
3471|6400069|160|98020019|24|C1||1931R825050547|3.40|340.00000|2026-01-09 11:58:02|
3178|6000230|160|98020019|13|C1||1931R825050575|6.00|200.00000|2026-01-16 08:31:01|
1925|6100103|160|98020019|69|C1||1931R825050575|116.96|5848.00000|2026-01-22 18:55:02|
3471|6400253|160|98020019|107|C1||1931R825050424|33.60|160.00000|2026-01-22 17:27:05|
1925|6000111|160|98020019|170|C1||1931R825050575|105.60|1320.00000|2026-01-29 11:24:04|
3178|6000518|160|98020019|13|C1||1931R825050575|25.00|500.00000|2026-01-13 22:28:02|
3471|6400253|160|98020019|95|C1||1931R825050608|25.60|640.00000|2026-01-22 17:27:05|
3471|6400061|160|98020019|183|C1||1931R825050550|119.00|850.00000|2026-01-09 16:01:03|
1614|6000508|160|98020019|66|C1||1931R825050575|82.80|2760.00000|2026-01-28 13:34:05|
3471|6400238|160|98020019|1|C1||1931R826001276|4.80|240.00000|2026-01-22 09:57:03|
3178|6000154|160|98020019|127|C1||1931R825050424|7.60|38.00000|2026-01-09 12:32:04|
3471|6400050|160|98020019|121|C1||1931R825051346|9.52|136.00000|2026-01-07 17:58:03|
3471|6400180|160|98020019|93|C1||1931R825050612|231.20|272.00000|2026-01-16 10:11:02|
1614|6000516|160|98020019|50|C1||1931R826001314|31.20|1560.00000|2026-01-28 13:35:03|
1614|6000072|160|98020019|345|C1||1931R825050575|7.04|176.00000|2026-01-07 20:04:00|
3471|6400215|160|98020019|180|C1||1931R825050575|14.40|480.00000|2026-01-20 12:39:02|
3471|6400174|160|98020019|221|C1||1931R825051346|2.72|136.00000|2026-01-16 10:44:03|
3471|6400182|160|98020019|110|C1||1931R825050612|126.48|4216.00000|2026-01-16 11:23:05|
3471|6400251|160|98020019|9|C1||1931R826001314|22.40|320.00000|2026-01-28 14:24:03|
3471|6400174|160|98020019|197|C1||1931R825053462|1.36|136.00000|2026-01-16 10:44:03|
3471|6400002|160|98020019|165|C1||1931R825051346|4.00|200.00000|2026-01-08 15:17:03|
3471|6400234|160|98020019|104|C1||1931R825034288|174.00|3480.00000|2026-01-22 15:22:02|
3471|6400174|160|98020019|161|C1||1931R825050575|38.08|544.00000|2026-01-16 10:44:03|
1925|6100103|160|98020019|45|C1||1931R825050547|16.32|544.00000|2026-01-22 18:55:02|
3471|6400052|160|98020019|148|C1||1931R825050547|2.72|272.00000|2026-01-08 10:23:02|
3178|6000535|160|98020019|101|C1||1931R825050636|74.00|200.00000|2026-01-19 13:00:04|
1925|6000109|160|98020019|33|C1||1931R825050385|4.80|480.00000|2026-01-29 11:24:04|
1925|6100028|160|98020019|80|C1||1931R826001314|23.80|340.00000|2026-01-22 17:03:05|
1925|6000111|160|98020019|54|C1||1931R825050424|8.80|40.00000|2026-01-29 11:24:04|
1925|6000043|160|98020019|95|C1||1931R825051346|43.20|120.00000|2026-01-22 14:06:03|
1614|6000072|160|98020019|76|C1||1931R825038867|1500.84|44.00000|2026-01-07 20:04:00|
1925|6100022|160|98020019|30|C1||1931R825050575|13.60|136.00000|2026-01-22 16:58:03|
1614|6000094|160|98020019|115|C1||1931R825051346|1.44|72.00000|2026-01-19 17:38:08|
3471|6400174|160|98020019|228|C1||1931R825051346|68.00|136.00000|2026-01-16 10:44:03|
1925|6100103|160|98020019|17|C1||1931R825050575|81.60|2720.00000|2026-01-22 18:55:02|
1925|6100107|160|98020019|158|C1||1931R826001628|125.12|68.00000|2026-01-22 19:00:05|
3178|6000518|160|98020019|37|C1||1931R825050575|12.00|400.00000|2026-01-13 22:28:02|
3178|6000518|160|98020019|24|C1||1931R825050575|88.00|1100.00000|2026-01-13 22:28:02|
1925|6100030|160|98020019|19|C1||1931R825050423|13177.08|196.00000|2026-01-24 12:09:04|
3471|6400061|160|98020019|209|C1||1931R825050575|37.40|340.00000|2026-01-09 16:01:03|
1925|6100040|160|98020019|41|C1||1931R825050575|12.80|320.00000|2026-01-24 12:58:04|
1925|6000119|160|98020019|140|C1||1931R825051346|9.60|120.00000|2026-01-29 11:46:00|
3178|6000154|160|98020019|151|C1||1931R825038867|4911.84|144.00000|2026-01-09 12:32:04|
3471|6400050|160|98020019|148|C1||1931R825034859|17.64|18.00000|2026-01-07 17:58:03|
1925|6000113|160|98020019|46|C1||1931R825056909|3144.00|40.00000|2026-01-29 11:24:03|
1925|6000113|160|98020019|52|C1||1931R826001314|12.00|240.00000|2026-01-29 11:24:03|
3471|6400102|160|98020019|171|C1||1931R825050575|8.00|400.00000|2026-01-14 11:08:04|
1925|6000113|160|98020019|40|C1||1931R825051346|69.60|240.00000|2026-01-29 11:24:03|
3178|6000954|160|98020019|164|C1||1931R825050575|177.60|5920.00000|2026-01-24 13:42:01|
3471|6400052|160|98020019|120|C1||1931R825050575|48.96|1632.00000|2026-01-08 10:23:02|
1925|6100107|160|98020019|204|C1||1931R826001628|31.28|68.00000|2026-01-22 19:00:05|
1925|6100022|160|98020019|136|C1||1931R825051346|4.08|68.00000|2026-01-22 16:58:03|
3471|6400217|160|98020019|150|C1||1931R825050575|33.60|480.00000|2026-01-19 18:01:03|
3471|6400217|160|98020019|178|C1||1931R825050385|19.20|1920.00000|2026-01-19 18:01:03|
3178|6000841|160|98020019|83|C1||1931R825051346|2.88|144.00000|2026-01-22 13:43:05|
1925|6100107|160|98020019|160|C1||1931R825050547|1.36|136.00000|2026-01-22 19:00:05|
1925|6000115|160|98020019|68|C1||1931R825050544|86.40|480.00000|2026-01-29 11:23:04|
3471|6400029|160|98020019|193|C1||1931R825050575|4.80|30.00000|2026-01-02 16:54:02|
3471|6400146|160|98020019|214|C1||1931R825051346|6.40|320.00000|2026-01-03 00:54:01|
3471|6400102|160|98020019|119|C1||1931R825034285|12.00|400.00000|2026-01-14 11:08:04|
3178|6000518|160|98020019|193|C1||1931R825050423|13516.00|200.00000|2026-01-13 22:28:02|
3471|6400010|160|98020019|87|C1||1931R825050575|123.84|6192.00000|2026-01-08 11:27:03|
3178|6000954|160|98020019|299|C1||1931R825050575|25.60|640.00000|2026-01-24 13:42:01|
3178|6000561|160|98020019|158|C1||1931R825051346|25.92|72.00000|2026-01-22 17:22:04|
1614|6000088|160|98020019|168|C1||1931R825056909|1489.14|18.00000|2026-01-19 17:37:05|
3471|6400014|160|98020019|249|C1||1931R825050544|51.84|288.00000|2026-01-09 18:05:09|
3178|6000230|160|98020019|112|C1||1931R825051346|4.00|200.00000|2026-01-16 08:31:01|
3178|6000239|160|98020019|110|C1||1931R825050575|9.00|100.00000|2026-01-17 12:44:03|
3178|6000954|160|98020019|273|C1||1931R825051346|80.00|160.00000|2026-01-24 13:42:01|
1925|6100109|160|98020019|7|C1||1931R825050575|5.44|272.00000|2026-01-22 19:03:01|
3178|6000239|160|98020019|26|C1||1931R825051346|56.00|200.00000|2026-01-17 12:44:03|
1925|6000043|160|98020019|67|C1||1931R825050550|130.00|1000.00000|2026-01-22 14:06:03|
3471|6400174|160|98020019|152|C1||1931R825050575|24.48|1224.00000|2026-01-16 10:44:03|
3471|6400029|160|98020019|235|C1||1931R825050424|7.20|240.00000|2026-01-02 16:54:02|
3471|6400238|160|98020019|87|C1||1931R825050547|2.40|240.00000|2026-01-22 09:57:03|
3178|6000518|160|98020019|48|C1||1931R825050385|4.00|400.00000|2026-01-13 22:28:02|
3471|6400061|160|98020019|190|C1||1931R825051346|6.80|85.00000|2026-01-09 16:01:03|
3178|6000518|160|98020019|8|C1||1931R825050575|14.00|700.00000|2026-01-13 22:28:02|
1614|6000518|160|98020019|95|C1||1931R826001314|7.20|120.00000|2026-01-28 13:35:05|
3471|6400061|160|98020019|196|C1||1931R825051346|4.25|85.00000|2026-01-09 16:01:03|
3577|6300042|521|98020019|92|C1||1931R825051346|6.00|100.00000|2026-01-23 16:53:01|
3471|6400029|160|98020019|202|C1||1931R825050575|2.40|240.00000|2026-01-02 16:54:02|
3471|6400178|160|98020019|146|C1||1931R825050575|48.96|544.00000|2026-01-16 10:11:03|
3178|6000535|160|98020019|102|C1||1931R825050424|40.00|200.00000|2026-01-19 13:00:04|
3471|6400087|160|98020019|103|C1||1931R825050575|3.84|192.00000|2026-01-08 15:45:02|
3471|6400146|160|98020019|232|C1||1931R825050550|54.40|320.00000|2026-01-03 00:54:01|
1925|6000119|160|98020019|117|C1||1931R826001628|241.20|120.00000|2026-01-29 11:46:00|
3471|6400002|160|98020019|158|C1||1931R825051346|1.00|100.00000|2026-01-08 15:17:03|
3178|6000146|160|98020019|143|C1||1931R825050602|23.04|576.00000|2026-01-08 16:23:04|
3471|6400010|160|98020019|90|C1||1931R825051346|4.32|144.00000|2026-01-08 11:27:03|
1614|6000094|160|98020019|195|C1||1931R825050544|51.84|288.00000|2026-01-19 17:38:08|
3178|6000847|160|98020019|120|C1||1931R825050616|16.00|320.00000|2026-01-24 12:17:03|
3178|6000518|160|98020019|18|C1||1931R825050575|20.00|400.00000|2026-01-13 22:28:02|
1614|6000508|160|98020019|62|C1||1931R825034285|14.40|480.00000|2026-01-28 13:34:05|
3471|6400102|160|98020019|149|C1||1931R825051346|8.00|100.00000|2026-01-14 11:08:04|
1925|6100022|160|98020019|10|C1||1931R825050575|4.08|204.00000|2026-01-22 16:58:03|
3471|6400063|160|98020019|130|C1||1931R825050575|10.20|170.00000|2026-01-08 18:20:10|
3471|6400249|160|98020019|237|C1||1931R825050547|4.00|80.00000|2026-01-28 14:24:02|
3471|6400059|160|98020019|121|C1||1931R825050550|36.00|600.00000|2026-01-08 15:17:02|
1925|6000119|160|98020019|157|C1||1931R826000899|223.20|120.00000|2026-01-29 11:46:00|
1925|6100022|160|98020019|204|C1||1931R826001314|2.04|68.00000|2026-01-22 16:58:03|
1925|6100032|160|98020019|53|C1||1931R825038867|5457.60|160.00000|2026-01-24 12:13:01|
1925|6100107|160|98020019|190|C1||1931R826001628|16.32|68.00000|2026-01-22 19:00:05|
3471|6400008|160|98020019|117|C1||1931R825050575|28.00|200.00000|2026-01-08 15:45:04|
3178|6000871|160|98020019|153|C1||1931R825050575|86.40|2880.00000|2026-01-22 14:02:03|
3178|6000847|160|98020019|101|C1||1931R826001628|89.60|640.00000|2026-01-24 12:17:03|
1614|6000094|160|98020019|117|C1||1931R825050530|27.36|144.00000|2026-01-19 17:38:08|
1925|6610024|160|98020019|119|C1||1931R825038867|512.04|68.00000|2026-01-22 11:29:02|
1614|6000072|160|98020019|222|C1||1931R825050547|54.00|150.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|134|C1||1931R825034285|1.76|88.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|9|C1||1931R825034285|5.28|176.00000|2026-01-07 20:04:00|
3471|6400061|160|98020019|205|C1||1931R825050616|64.60|340.00000|2026-01-09 16:01:03|
3577|6300042|521|98020019|78|C1||1931R826001358|2.50|10.00000|2026-01-23 16:53:01|
3178|6000909|160|98020019|65|C1||1931R826001628|116.80|160.00000|2026-01-23 18:25:01|
3471|6400061|160|98020019|151|C1||1931R825050575|74.80|935.00000|2026-01-09 16:01:03|
1925|6000119|160|98020019|115|C1||1931R826001628|22.80|120.00000|2026-01-29 11:46:00|
1614|6000512|160|98020019|52|C1||1931R825056047|58.68|12.00000|2026-01-23 19:24:02|
3471|6400002|160|98020019|153|C1||1931R825034636|22667.00|100.00000|2026-01-08 15:17:03|
1925|6000051|160|98020019|46|C1||1931R825050575|18.00|600.00000|2026-01-22 14:05:05|
3471|6400146|160|98020019|137|C1||1931R825050575|28.80|960.00000|2026-01-03 00:54:01|
3471|6400063|160|98020019|138|C1||1931R825050424|5.10|170.00000|2026-01-08 18:20:10|
3471|6400176|160|98020019|124|C1||1931R825038867|1112.16|48.00000|2026-01-16 10:44:01|
3471|6400215|160|98020019|157|C1||1931R825050575|72.00|480.00000|2026-01-20 12:39:02|
1614|6000072|160|98020019|317|C1||1931R825051346|14.96|44.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|129|C1||1931R825050575|95.04|352.00000|2026-01-07 20:04:00|
3471|6400014|160|98020019|254|C1||1931R825050575|208.80|10440.00000|2026-01-09 18:05:09|
1614|6000072|160|98020019|269|C1||1931R825051346|1.32|44.00000|2026-01-07 20:04:00|
3471|6400255|160|98020019|115|C1||1931R825050550|104.00|800.00000|2026-01-28 14:24:04|
3178|6000237|160|98020019|49|C1||1931R825051346|2.00|200.00000|2026-01-16 20:15:01|
1925|6000049|160|98020019|52|C1||1931R825050385|9.60|960.00000|2026-01-22 14:05:05|
3471|6400061|160|98020019|175|C1||1931R825050575|10.20|340.00000|2026-01-09 16:01:03|
1614|6000516|160|98020019|58|C1||1931R825050385|4.80|480.00000|2026-01-28 13:35:03|
3471|6400217|160|98020019|196|C1||1931R825051346|1.20|120.00000|2026-01-19 18:01:03|
3471|6400217|160|98020019|136|C1||1931R825050575|30.00|600.00000|2026-01-19 18:01:03|
3471|6400081|160|98020019|138|C1||1931R825051346|1.92|96.00000|2026-01-08 15:44:02|
3471|6400065|160|98020019|207|C1||1931R825038867|1537.20|60.00000|2026-01-08 17:13:05|
3471|6400249|160|98020019|257|C1||1931R825050575|14.40|160.00000|2026-01-28 14:24:02|
1614|6000514|160|98020019|96|C1||1931R825050547|2.40|240.00000|2026-01-28 13:34:06|
3471|6400255|160|98020019|103|C1||1931R825050385|35.20|320.00000|2026-01-28 14:24:04|
1925|6700024|160|98020019|84|C1||1931R825050547|35.84|512.00000|2026-01-13 10:50:03|
3178|6000239|160|98020019|126|C1||1931R825050575|339.00|11300.00000|2026-01-17 12:44:03|
3471|6400217|160|98020019|63|C1||1931R825057868|16237.44|72.00000|2026-01-19 18:01:03|
3178|6000518|160|98020019|19|C1||1931R825050575|42.00|600.00000|2026-01-13 22:28:02|
3471|6400255|160|98020019|95|C1||1931R825050550|28.80|80.00000|2026-01-28 14:24:04|
1614|6000082|160|98020019|58|C1||1931R825050575|9.60|480.00000|2026-01-20 11:18:02|
3471|6400249|160|98020019|249|C1||1931R825050424|4.80|480.00000|2026-01-28 14:24:02|
3471|6400061|160|98020019|207|C1||1931R825050575|6.80|340.00000|2026-01-09 16:01:03|
3471|6400148|160|98020019|138|C1||1931R825050647|11370.24|144.00000|2026-01-02 17:08:05|
3471|6400236|160|98020019|170|C1||1931R825050612|140.40|4680.00000|2026-01-22 15:02:01|
3471|6400217|160|98020019|209|C1||1931R825051346|7.20|120.00000|2026-01-19 18:01:03|
3471|6400008|160|98020019|137|C1||1931R825050385|16.00|1600.00000|2026-01-08 15:45:04|
3471|6400061|160|98020019|133|C1||1931R825050575|107.10|3570.00000|2026-01-09 16:01:03|
3178|6000146|160|98020019|135|C1||1931R825050602|25.92|144.00000|2026-01-08 16:23:04|
1925|6000115|160|98020019|67|C1||1931R825050608|38.40|960.00000|2026-01-29 11:23:04|
1925|6100040|160|98020019|165|C1||1931R825051346|67.20|160.00000|2026-01-24 12:58:04|
3178|6000518|160|98020019|179|C1||1931R825050550|112.00|400.00000|2026-01-13 22:28:02|
1614|6000072|160|98020019|15|C1||1931R825050575|48.00|1600.00000|2026-01-07 20:04:00|
3471|6400050|160|98020019|122|C1||1931R825051346|1.36|136.00000|2026-01-07 17:58:03|
3178|6000518|160|98020019|167|C1||1931R825050547|216.00|7200.00000|2026-01-13 22:28:02|
1925|6100022|160|98020019|166|C1||1931R825051346|1.36|68.00000|2026-01-22 16:58:03|
1925|6610024|160|98020019|90|C1||1931R825034285|8.16|272.00000|2026-01-22 11:29:02|
3471|6400029|160|98020019|210|C1||1931R825050547|67.20|960.00000|2026-01-02 16:54:02|
3471|6400087|160|98020019|114|C1||1931R825050575|38.40|1920.00000|2026-01-08 15:45:02|
3471|6400240|160|98020019|172|C1||1931R825051346|1.20|120.00000|2026-01-26 09:17:02|
3471|6400217|160|98020019|162|C1||1931R825050575|38.40|480.00000|2026-01-19 18:01:03|
3471|6400247|160|98020019|31|C1||1931R826001628|112.00|1600.00000|2026-01-26 11:44:04|
1925|6000109|160|98020019|107|C1||1931R825050575|226.80|7560.00000|2026-01-29 11:24:04|
3471|6400061|160|98020019|147|C1||1931R825050575|23.80|340.00000|2026-01-09 16:01:03|
1925|6100105|160|98020019|166|C1||1931R826000899|2544.08|59.00000|2026-01-22 18:57:02|
3178|6000954|160|98020019|204|C1||1931R825050575|3.20|320.00000|2026-01-24 13:42:01|
1925|6100105|160|98020019|140|C1||1931R825038867|3151.12|136.00000|2026-01-22 18:57:02|
3178|6000518|160|98020019|231|C1||1931R825050423|2729.72|28.00000|2026-01-13 22:28:02|
3178|6000518|160|98020019|21|C1||1931R825050575|10.00|100.00000|2026-01-13 22:28:02|
